,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,6285000.000,7649000.000,7703000.000,8732000.000,11354000.000,17430000.000,20030000.000,20704000.000,29728000.000,38340000.000,42717000.000,42855000.000,49161000.000,52075000.000
AccountsReceivableNet,1050000.000,1314000.000,1763000.000,3205000.000,4576000.000,6409000.000,6920000.000,6086000.000,15335000.000,7969000.000,6906000.000,6905000.000,10110000.000,12543000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,487000.000,839000.000,1276000.000,1735000.000,2266000.000,3045000.000,3627000.000,4379000.000,5016000.000,5777000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,11297000.000,22776000.000,26071000.000,39676000.000,12205000.000
AdditionalPaidInCapital,265215000.000,355487000.000,435252000.000,504697000.000,615310000.000,789282000.000,1010152000.000,1195613000.000,1653959000.000,2608226000.000,2635175000.000,2660810000.000,2667638000.000,2667703000.000
AllowanceForDoubtfulAccountsReceivable,,,,,180000.000,209000.000,78000.000,81000.000,62000.000,289000.000,323000.000,210000.000,321000.000,591000.000
Assets,433555000.000,454539000.000,499152000.000,713986000.000,863406000.000,1136035000.000,1454629000.000,1463846000.000,1875484000.000,2878639000.000,2928726000.000,3009785000.000,3047243000.000,2997526000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,3580000.000,,60204000.000,59615000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,815967000.000,1093366000.000,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,6489000.000,,,4386000.000,3669000.000,1741000.000
CashAndCashEquivalentsAtCarryingValue,8924000.000,8812000.000,44682000.000,10214000.000,14462000.000,10200000.000,94683000.000,17547000.000,255607000.000,549293000.000,37955000.000,28331000.000,30878000.000,32181000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,29784139.000,39919575.000,48869669.000,56662626.000,69074942.000,88604887.000,113199988.000,133421194.000,183350915.000,287183395.000,290003240.000,292701473.000,293399469.000,293399469.000
CommonStockSharesOutstanding,29784139.000,39919575.000,48869669.000,56662626.000,69074942.000,88604887.000,113199988.000,133421194.000,183350915.000,287183395.000,290003240.000,292701473.000,293399469.000,293399469.000
CommonStockValue,298000.000,399000.000,489000.000,567000.000,691000.000,886000.000,1132000.000,1334000.000,1834000.000,2872000.000,2900000.000,2926000.000,2933000.000,2933000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,314276000.000,307946000.000,306499000.000
DebtInstrumentUnamortizedDiscount,,,,,270000.000,255000.000,248000.000,240000.000,232000.000,224000.000,216000.000,208000.000,201000.000,-193000.000
DebtInstrumentUnamortizedPremium,,,,,11434000.000,12392000.000,13055000.000,13433000.000,15318000.000,14662000.000,13970000.000,13367000.000,12898000.000,12303000.000
DebtWeightedAverageInterestRate,,,,,0.050,0.050,0.048,0.048,0.049,0.049,0.049,0.049,,
DeferredCostsLeasingAccumulatedAmortization,,,,,64000.000,91000.000,122000.000,153000.000,217000.000,286000.000,393000.000,517000.000,637000.000,776000.000
DeferredCostsLeasingNet,,,,,844000.000,920000.000,1716000.000,1979000.000,3477000.000,4563000.000,4677000.000,5414000.000,5905000.000,6278000.000
DeferredFinanceCostsNet,,,,,5559000.000,5754000.000,6234000.000,5804000.000,7818000.000,7083000.000,6282000.000,5534000.000,4866000.000,4104000.000
DeferredRentReceivablesNet,,,,,6109000.000,7914000.000,10219000.000,12902000.000,15847000.000,19476000.000,24494000.000,30491000.000,36531000.000,41931000.000
DeferredTaxAssetsNet,,,,,,,,,,,,0.000,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,2968000.000,8336000.000,11271000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,2968000.000,8336000.000,11271000.000
DeferredTaxLiabilities,,,,,,,,,,53573000.000,50365000.000,49892000.000,50274000.000,46869000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,2730000.000,2727000.000,2831000.000,2717000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,-871000.000,-871000.000,-795000.000,-706000.000,-582000.000,,-451000.000,-401000.000,-376000.000,-330000.000
DerivativeLiabilities,678000.000,880000.000,819000.000,824000.000,871000.000,871000.000,795000.000,706000.000,582000.000,10230000.000,16940000.000,19089000.000,27249000.000,330000.000
DividendsPayableAmount,1512000.000,2035000.000,2639000.000,3075000.000,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,3623000.000,4635000.000,6391000.000,7562000.000,9724000.000,14660000.000,16744000.000,16902000.000,16398000.000,16398000.000
DueFromAffiliates,,,121000.000,5000.000,,,0.000,,,,,,,
DueToAffiliateCurrentAndNoncurrent,,,,,1149000.000,1190000.000,1807000.000,1630000.000,1930000.000,2614000.000,2407000.000,3030000.000,3124000.000,2977000.000
DueToRelatedPartiesCurrentAndNoncurrent,1241000.000,1523000.000,1111000.000,947000.000,1149000.000,1190000.000,1807000.000,1630000.000,1930000.000,2614000.000,2407000.000,3030000.000,3124000.000,2977000.000
EarnestMoneyDeposits,150000.000,3650000.000,7550000.000,2100000.000,3350000.000,1244000.000,2900000.000,3501000.000,23812000.000,1683000.000,4701000.000,1750000.000,1500000.000,1500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,85642000.000,115277000.000,121909000.000,129557000.000,139806000.000,148714000.000,146915000.000,149572000.000,151593000.000,151933000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,20813000.000,,,,51526000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,7425000.000,4641000.000,,16683000.000,12532000.000,6649000.000,,38874000.000,25510000.000,12079000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,8820000.000,11796000.000,13444000.000,14762000.000,16561000.000,17779000.000,19132000.000,19721000.000,20033000.000,20082000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,10027000.000,13144000.000,14500000.000,16005000.000,17910000.000,19388000.000,20829000.000,21517000.000,21836000.000,21884000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,11159000.000,14594000.000,15918000.000,17562000.000,19762000.000,21391000.000,22595000.000,23583000.000,23955000.000,23943000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,13589000.000,17269000.000,17563000.000,19287000.000,22009000.000,23747000.000,24670000.000,25794000.000,26200000.000,26235000.000
FiniteLivedIntangibleAssetsNet,64484000.000,65778000.000,66115000.000,113845000.000,136662000.000,176721000.000,204147000.000,213856000.000,228580000.000,237668000.000,285667000.000,279061000.000,269127000.000,256156000.000
Liabilities,195310000.000,131187000.000,101672000.000,258957000.000,309161000.000,442127000.000,593883000.000,432707000.000,404246000.000,476114000.000,543495000.000,634470000.000,701760000.000,703417000.000
LiabilitiesAndStockholdersEquity,433555000.000,454539000.000,499152000.000,713986000.000,863406000.000,1136035000.000,1454629000.000,1463846000.000,1875484000.000,2878639000.000,2928726000.000,3009785000.000,3047243000.000,2997526000.000
LineOfCredit,93139000.000,44947000.000,0.000,27935000.000,60000000.000,148100000.000,200000000.000,,,,68000000.000,158100000.000,217300000.000,250000000.000
LineOfCreditFacilityAmountOutstanding,,,,,60000000.000,148100000.000,200000000.000,33900000.000,0.000,0.000,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,59931000.000,148019000.000,199780000.000,33850000.000,0.000,0.000,68243000.000,158575000.000,217817000.000,250438000.000
LoansPayable,,,,,,,291052000.000,,,,,,,
LoansPayableFairValueDisclosure,,,,,,,308472000.000,312368000.000,343197000.000,339931000.000,324930000.000,327863000.000,325400000.000,319534000.000
LoansReceivableBasisSpreadOnVariableRate,,,,,,,0.020,,,,,,,
LongTermDebt,,,,,209339000.000,225082000.000,278245000.000,283427000.000,330141000.000,328748000.000,315722000.000,314276000.000,307946000.000,306499000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,126715000.000,148263000.000,177470000.000,183281000.000,183281000.000,183282000.000,143217000.000,143217000.000,143218000.000,143218000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,21527000.000,3814000.000,7060000.000,,,,15363000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,21732000.000,25501000.000,24659000.000,24779000.000,24779000.000,24779000.000,40064000.000,40064000.000,34069000.000,34069000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,13100000.000,20065000.000,25606000.000,25718000.000,50419000.000,50419000.000,24779000.000,24779000.000,24574000.000,24574000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,22595000.000,23195000.000,20163000.000,20269000.000,41985000.000,41985000.000,50319000.000,50318000.000,58839000.000,58839000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,3670000.000,4244000.000,23287000.000,23387000.000,24368000.000,24368000.000,41980000.000,41968000.000,42092000.000,42092000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,5993000.000,5309000.000,3915000.000,,13930000.000,5154000.000,3707000.000
LongtermDebtPercentageBearingFixedInterestAmount,,,,,179744000.000,,,,,,299680000.000,,,
LongtermDebtPercentageBearingVariableInterestAmount,,,,,,,,,,,16042000.000,,,
MinorityInterest,122000.000,122000.000,123000.000,120000.000,120000.000,117000.000,439000.000,516000.000,2153000.000,2355000.000,2206000.000,2174000.000,2137000.000,2087000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001
MinorityInterestOwnershipPercentageByParent,,,,,1.000,1.000,1.000,1.000,0.999,0.999,0.999,0.999,0.999,0.999
MortgageLoansOnRealEstateCommercialAndConsumerNet,,,,,,,5182000.000,8610000.000,10419000.000,11598000.000,18888000.000,25087000.000,29210000.000,31394000.000
MortgageLoansOnRealEstateFaceAmountOfMortgages,,,,,,,5213000.000,8598000.000,10413000.000,11421000.000,18595000.000,24934000.000,28956000.000,31131000.000
OffMarketLeaseUnfavorable,621000.000,652000.000,623000.000,735000.000,1517000.000,3086000.000,5156000.000,6231000.000,6472000.000,6316000.000,11693000.000,11356000.000,11579000.000,11257000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,57440000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,997000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,1060000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,1027000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,1019000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,1006000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,52331000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,1341579000.000,,,,2629608000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,120533000.000,,,,215352000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,102279000.000,,,,191104000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,107413000.000,,,,198849000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,112882000.000,,,,205771000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,116380000.000,,,,211942000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,782092000.000,,,,1606590000.000,,,
OtherLiabilities,9958000.000,10683000.000,10950000.000,14160000.000,13767000.000,34231000.000,75043000.000,72916000.000,20307000.000,75428000.000,72262000.000,72605000.000,72704000.000,68169000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,5542000.000,6194000.000,7315000.000,9644000.000,13450000.000,17289000.000,19522000.000,22457000.000,30507000.000,33138000.000,37938000.000,44635000.000,49953000.000,55208000.000
RealEstateAccumulatedDepreciation,,,,,,,36570000.000,,,,-86235000.000,,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,,,,,36570000.000,,,,,,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,,,278245000.000,,,,315722000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,,,,1042130000.000,,,,2195755000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,,,,106735000.000,,,,414179000.000,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,,,1148865000.000,,,,,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,,,,,,,8572000.000,,,,14395000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,,,1033558000.000,,,,2181264000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,,,106735000.000,,,,414275000.000,,,
RealEstateFederalIncomeTaxBasis,,,,,,,1383634000.000,,,,2973664000.000,,,
RealEstateGrossAtCarryingValue,,,,,,,1148865000.000,,,,2609934000.000,,,
RealEstateInvestmentPropertyAccumulatedDepreciation,,,,,21931000.000,28545000.000,36570000.000,46384000.000,57235000.000,70005000.000,86235000.000,106428000.000,127774000.000,148362000.000
RealEstateInvestmentPropertyAtCost,,,,,699449000.000,943797000.000,1148865000.000,1228445000.000,1354710000.000,2093444000.000,2609934000.000,2715872000.000,2769394000.000,2742179000.000
RealEstateInvestmentPropertyNet,350726000.000,366402000.000,369317000.000,562268000.000,677518000.000,915252000.000,1112295000.000,1182061000.000,1297475000.000,2023439000.000,2523699000.000,2609444000.000,2641620000.000,2593817000.000
RestrictedCashAndCashEquivalents,2679000.000,2389000.000,2289000.000,12705000.000,13388000.000,8920000.000,8980000.000,9728000.000,13749000.000,13851000.000,12972000.000,14572000.000,14845000.000,14727000.000
RetainedEarningsAccumulatedDeficit,-27390000.000,-32656000.000,-38384000.000,-50355000.000,-61876000.000,-96377000.000,-150977000.000,-166324000.000,-186708000.000,-222225000.000,-277826000.000,-316666000.000,-366901000.000,-390819000.000
SecuredDebt,83388000.000,64853000.000,80466000.000,205624000.000,220503000.000,237219000.000,291052000.000,296620000.000,345227000.000,343186000.000,329476000.000,327435000.000,320643000.000,318609000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,13500.000,13500.000,28500.000,28500.000,25500.000,25500.000,30000.000,95232.000,92232.000,92232.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,10.000,10.000,10.140,10.140,10.160,10.160,10.190,10.210,10.220,10.220
SharePrice,,,,,10.000,,,,,,,,,
StockholdersEquity,238123000.000,323230000.000,397357000.000,454909000.000,554125000.000,693791000.000,860307000.000,1030623000.000,1469085000.000,2400170000.000,2383025000.000,2373141000.000,2343346000.000,2292022000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,238245000.000,323352000.000,397480000.000,455029000.000,554245000.000,693908000.000,860746000.000,1031139000.000,1471238000.000,2402525000.000,2385231000.000,2375315000.000,2345483000.000,2294109000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,,,,,,,,,,177000.000,293000.000,153000.000,254000.000,263000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiumsCommercial,,,,,,,-31000.000,12000.000,6000.000,,,,,
