,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,134000.000,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,957000.000,946000.000,755000.000,1166000.000,1011000.000,1035000.000,839000.000,1011000.000,1055000.000,1041000.000,1203000.000,1459000.000,1097000.000,1605000.000,1538000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,,,,,9000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,11000.000,15000.000,16000.000,15000.000,15000.000,15000.000,5000.000,5000.000,5000.000,5000.000,5000.000,2000.000,5000.000,6000.000,,,,,
AmortizationOfIntangibleAssets,51000.000,51000.000,51000.000,,,,91000.000,,51000.000,,,,51000.000,,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1339000.000,,,,5385000.000,,938000.000,,,,-1631000.000,,,,-2793000.000,,,,-4465000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,452000.000,,,,-2002000.000,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,,,,1976000.000,-358000.000,,1238000.000,-222000.000,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,,,,,,,-354000.000,139000.000,2721000.000,1885000.000,-1091000.000,-1721000.000,254000.000,2737000.000,-18000.000,-19000.000,0.000,0.000,
ComprehensiveIncomeNetOfTax,,,3012000.000,-634000.000,6176000.000,521000.000,-3058000.000,3892000.000,1197000.000,-1369000.000,-10383000.000,-8117000.000,-6691000.000,-6425000.000,-4163000.000,-4883000.000,-4828000.000,1176000.000,-6091000.000,-13456000.000,-9058000.000
CostOfGoodsAndServicesSold,,,,23876000.000,25534000.000,,29518000.000,34034000.000,28131000.000,29474000.000,26123000.000,34418000.000,24284000.000,25643000.000,30820000.000,35663000.000,25550000.000,24154000.000,17878000.000,20692000.000,20495000.000
CostOfGoodsSold,22987000.000,24547000.000,23093000.000,,,,,,,,,,,,,,,,,,
DeferredRevenueAdditions,,,,,,,,,2000000.000,2600000.000,3300000.000,-7455000.000,,,,,,,,,
