,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,53765.000,175985.000,390173.000,1855466.000,5737393.000,7116194.000,5893301.000,9959467.000,19894471.000,21527126.000,20943000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,2336200.000,3783030.000,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,8993279.000,9483963.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-16758.000,-330556.000,-49585.000,841234.000,1007000.000
AdditionalPaidInCapital,999.000,2076696.000,9838210.000,60228397.000,127130215.000,181478266.000,250757479.000,345859216.000,445432560.000,542319897.000,615652878.000,652987000.000
AdvanceRent,,,,,,,,,,,,8742000.000
Assets,201000.000,2646315.000,10588267.000,61832374.000,388041902.000,512907972.000,540293719.000,597384086.000,711212922.000,819491572.000,1184476275.000,1199097000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,1858029.000,2664116.000,3543412.000,4606268.000,,6958000.000
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,3039971.000,,,,4491000.000,
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,,,,,,,2466000.000,2092000.000,986000.000,,3539000.000
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,3039971.000,3288000.000,4183000.000,4706000.000,3722000.000,3823000.000
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,3039971.000,3288000.000,4183000.000,4706000.000,4617000.000,4719000.000
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,3039971.000,3288000.000,4183000.000,4706000.000,4617000.000,4719000.000
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,3039971.000,3288000.000,4183000.000,4580000.000,4617000.000,4719000.000
BelowMarketLeaseGross,,,,,,,37120561.000,42270561.000,47691561.000,54038561.000,,62070000.000
BelowMarketLeaseNet,,,,,,,35262532.000,39606445.000,44148149.000,49432293.000,,55112000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,64339917.000,
