,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1702179.000
AccountsPayableOtherCurrent,317441.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,52549.000
AdditionalPaidInCapitalCommonStock,7224331.000
AssetRetirementObligationsNoncurrent,16888.000
Assets,9440144.000
AssetsCurrent,2211276.000
Cash,1435941.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,150000000.000
CommonStockSharesOutstanding,43374158.000
CommonStockValue,43374.000
ConvertibleDebtCurrent,644980.000
DepositsAssetsCurrent,560800.000
Liabilities,2681488.000
LiabilitiesAndStockholdersEquity,9440144.000
LiabilitiesCurrent,2664600.000
OilAndGasJointInterestBillingReceivablesCurrent,205821.000
OilAndGasPropertyFullCostMethodDepletion,168986.000
OtherAssetsNoncurrent,1500.000
PrepaidExpenseCurrent,8714.000
RetainedEarningsAccumulatedDeficit,-561598.000
StockholdersEquity,6758656.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6758656.000
