,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,111296.000,251302.000,154705.000,73527.000,25911.000,53953.000,50094.000,48686.000,247683.000
AccountsPayableRelatedPartiesCurrent,,,84906.000,84906.000,84906.000,530611.000,0.000,,0.000
AccountsReceivableNetCurrent,22648.000,8153.000,13778.000,50940.000,65565.000,60790.000,69565.000,59639.000,115789.000
AdditionalPaidInCapital,13395739.000,13395739.000,13414747.000,13414747.000,13414747.000,13912814.000,13912814.000,13912814.000,13912814.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,,,,,,,
Assets,1202220.000,1537795.000,1719428.000,2589955.000,2355927.000,3195539.000,2371630.000,3199911.000,3116532.000
AssetsCurrent,956740.000,1027462.000,1279232.000,2048177.000,1650341.000,2369579.000,1684494.000,2423476.000,2404574.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,190000.000,190000.000,190000.000
Cash,903572.000,983789.000,1259934.000,1991717.000,1579256.000,2087480.000,1374805.000,1361611.000,878697.000
CommonStockParOrStatedValuePerShare,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,29003633.000,29003633.000,29003633.000,99003633.000,990176.000,990176.000,990176.000,990230.000,990217.000
CommonStockSharesOutstanding,29003633.000,29003633.000,29003633.000,99003633.000,990176.000,990176.000,990176.000,990230.000,990217.000
CommonStockValueOutstanding,145018.000,145018.000,145018.000,495018.000,495018.000,4951.000,4951.000,4951.000,4951.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,-2469932.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,-2303527.000,,,
DeferredTaxLiabilities,1082460.000,1007360.000,,,,,,,
DueFromAffiliates,,,,,,,146954.000,523614.000,1113064.000
DueToRelatedPartiesCurrent,,,,,,,84906.000,84906.000,84906.000
