,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,1500.000,,1739.000,2700.000,7409.000,8609.000,12940.000,10050.000,2413.000,71315.000
AccruedLiabilitiesCurrent,,,,,,,,,847.000,1603.000
AdditionalPaidInCapital,,,,,,,,,,55616.000
AdditionalPaidInCapitalCommonStock,24000.000,31650.000,38760.000,38760.000,38760.000,38760.000,38760.000,55616.000,55616.000,
Assets,8081.000,12581.000,17029.000,3971.000,3590.000,3590.000,3590.000,3590.000,13457.000,227838.000
AssetsCurrent,8081.000,12581.000,17029.000,3971.000,3590.000,3590.000,3590.000,3590.000,13457.000,227838.000
CashAndCashEquivalentsAtCarryingValue,8081.000,12581.000,17029.000,3971.000,3590.000,3590.000,3590.000,3590.000,10897.000,227838.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,1.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,575000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,600.000,,,,,,,
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000,150000000.000
CommonStockSharesIssued,6000000.000,6850000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,9800000.000
CommonStockSharesOutstanding,6000000.000,6850000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,7640000.000,9800000.000
CommonStockValue,6000.000,6850.000,7640.000,7640.000,7640.000,7640.000,7640.000,7640.000,7640.000,9800.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,431.000,431.000
DeferredTaxAssetsOperatingLossCarryforwards,7962.000,-8812.000,-10373.000,,,,20468.000,,,
DeferredTaxAssetsValuationAllowance,7962.000,-8812.000,-10373.000,,,,20468.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,23419.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,600.000,600.000,4450.000,4450.000,,100.000,7478.000
Liabilities,1500.000,,1739.000,3300.000,8009.000,13059.000,17390.000,10050.000,32929.000,341782.000
LiabilitiesAndStockholdersEquity,8081.000,12581.000,17029.000,3971.000,3590.000,3590.000,3590.000,3590.000,13457.000,227838.000
LiabilitiesCurrent,1500.000,,1739.000,3300.000,8009.000,13059.000,17390.000,10050.000,32929.000,341782.000
NotesPayableCurrent,,,,,,,,,29569.000,29720.000
OperatingLossCarryforwards,23419.000,25919.000,30510.000,,,,30510.000,,,
PreferredStockParOrStatedValuePerShare,,0.001,,,,,,,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,,,,,,,50000000.000,50000000.000
PreferredStockSharesIssued,,0.000,,,,,,,,0.000
PreferredStockSharesOutstanding,,0.000,,,,,,,,0.000
PrepaidExpenseCurrent,,,,,,,,,2560.000,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,150000.000
RetainedEarningsAccumulatedDeficit,,-25919.000,-30510.000,-45729.000,-50819.000,-55869.000,-60200.000,-69716.000,-82728.000,-179360.000
SharesIssued,,,,,,,,,,575000.000
SharesIssuedPricePerShare,,0.010,0.010,,,,,,,0.400
StockholdersEquity,6581.000,12581.000,15290.000,671.000,-4419.000,-9469.000,-13800.000,-6460.000,-19472.000,-113944.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6581.000,,15290.000,671.000,-4419.000,-9469.000,-13800.000,-6460.000,-19472.000,-113944.000
