,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndOtherReceivablesNetCurrent,1083000000.000,927000000.000,914000000.000,1127000000.000
AccountsPayableCurrent,397000000.000,492000000.000,706000000.000,427000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,62000000.000,63000000.000,97000000.000,97000000.000
AccruedIncomeTaxesCurrent,,,77000000.000,26000000.000
AccruedLiabilitiesCurrent,965000000.000,1531000000.000,1202000000.000,1244000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1533000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,22000000.000,6000000.000,17000000.000,-10000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,42000000.000,38000000.000,33000000.000,21000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,197000000.000,190000000.000,186000000.000,179000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-615000000.000,-232000000.000,-359000000.000,-190000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-748000000.000,-378000000.000,-495000000.000,-358000000.000
AdditionalPaidInCapitalCommonStock,,4093000000.000,4103000000.000,4167000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,11000000.000,
Assets,11804000000.000,12906000000.000,12329000000.000,12824000000.000
AssetsCurrent,5669000000.000,5297000000.000,4708000000.000,4876000000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1000000.000,1000000.000,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,43000000.000,19000000.000,28000000.000,10000000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2000000.000,7000000.000,5000000.000,20000000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,45000000.000,55000000.000,55000000.000,55000000.000
AvailableForSaleSecuritiesEquitySecurities,86000000.000,67000000.000,78000000.000,45000000.000
BuildingsAndImprovementsGross,,,1433000000.000,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,496000000.000,436000000.000,426000000.000,448000000.000
CapitalLeaseObligations,,,319000000.000,
CapitalLeaseObligationsCurrent,,,,5000000.000
CashAndCashEquivalentsAtCarryingValue,2091000000.000,1328000000.000,1001000000.000,911000000.000
CommercialPaper,,,,300000000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010
CommonStockSharesAuthorized,,2500000000.000,2500000000.000,2500000000.000
CommonStockSharesIssued,,678316388.000,679287500.000,682775012.000
CommonStockSharesOutstanding,,,679287500.000,682775012.000
CommonStockValue,,7000000.000,7000000.000,7000000.000
CommonStockValueOutstanding,,678316388.000,,
ConstructionInProgressGross,,,2718000000.000,
DebtAndCapitalLeaseObligations,,,5268000000.000,
DebtInstrumentCarryingAmount,,,5450000000.000,
DeferredIncomeTaxLiabilities,,,474000000.000,
DeferredTaxAssetsLiabilitiesNet,,,14000000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,174000000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,214000000.000,
DeferredTaxAssetsNet,,,488000000.000,
