,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,153808.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,,15106.000,,,,432705.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,465230.000,,,,27199.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,21551.000,,-7317.000,,,,-80714.000,,,,42172.000,,
CostOfGoodsSold,,,,,,35281.000,9874.000,,,,,,,,
CostOfGoodsSoldDepletion,0.000,0.000,0.000,,,,,,,,,,,,
CostOfGoodsSoldDirectMaterials,,,,,,35281.000,9874.000,,,,,,,,
CostOfServices,,,,,,,,,29550.000,6652.000,103608.000,-75207.000,3785.000,14117.000,-1091.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,433705.000,,
Depreciation,,,,,,150.000,450.000,,450.000,450.000,450.000,450.000,450.000,450.000,600.000
DerivativeGainLossOnDerivativeNet,,,,,,-205963.000,171457.000,,-64040.000,344083.000,-50684.000,380199.000,-76834.000,-110374.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.010,-0.000,-0.010,-0.000,-0.080,-0.030,-0.010,-0.040,0.000,-0.010,-20.420,-1.780
ExplorationExpenseMining,0.000,0.000,5000.000,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,2.040,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,64040.000,,,,,,
GainLossOnSaleOfProperty,,,,30000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-5506688.000,
GeneralAndAdministrativeExpense,8822.000,37065.000,69129.000,126256.000,7817.000,19047.000,12371.000,1373602.000,2315243.000,739709.000,434522.000,658235.000,515630.000,700219.000,568615.000
GrossProfit,,,,,,2391.000,55441.000,,536535.000,31253.000,-34526.000,-71213.000,16657.000,14417.000,144118.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-172699.000,,,,,,,,,-1028726.000,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,,,,,,,98757.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,-1220.000,,6000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,7037.000,,,,22140.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,-1100.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-51045.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-2000.000,,-5500.000,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,12375.000,,27978.000,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,13480.000,,,,-1785.000,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,-1750.000,,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,,,,,,,36750.000,,
InterestExpense,-5041.000,-9951.000,-12375.000,-16443.000,-27978.000,181303.000,280620.000,843375.000,50257.000,196987.000,163620.000,217246.000,452469.000,46410.000,38107.000
InterestPaid,,,0.000,,,,,,17213.000,,,,11066.000,,
InventoryWriteDown,,,,,,24899.000,,,3676.000,,,,,,
LiabilitiesFairValueAdjustment,,,,,,,,,465230.000,,,,,,
MarketingAndAdvertisingExpense,,,,,,13887.000,50186.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,100000.000,,,,,,-60312.000,,,,433217.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,100000.000,,,,,,-60312.000,,,,433217.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-1767.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-1767.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-78449.000,,-7317.000,,,,-18635.000,,,,-391045.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-78449.000,,-7317.000,,,,-18635.000,,,,-391045.000,,
NetIncomeLoss,-13863.000,-47016.000,-86504.000,-172699.000,-35795.000,-1031484.000,-158914.000,-2590759.000,-1897131.000,-561810.000,-1409802.000,-403997.000,-956310.000,-6367524.000,-463204.000
