,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-07-03,2016-10-02,2017-01-01
AllocatedShareBasedCompensationExpense,1673000.000,2019000.000,2757000.000,2070000.000,2818000.000,3360000.000,4719000.000,5127000.000,7635000.000,7002000.000,8300000.000,7567000.000,8635000.000,9048000.000,8193000.000,8176000.000,9045000.000,8124000.000
AmortizationOfDebtDiscountPremium,,,,,,,1062000.000,,1804000.000,1843000.000,1875000.000,1913000.000,1945000.000,1986000.000,2020000.000,2099000.000,2144000.000,2181000.000
AmortizationOfFinancingCosts,,,,,,,7000.000,,12000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,14000.000,14000.000,14000.000
AmortizationOfIntangibleAssets,,,,,,,800000.000,,1268000.000,1600000.000,2000000.000,2135000.000,2142000.000,2400000.000,2300000.000,2375000.000,2500000.000,2700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1596000.000,2456000.000,4013000.000,-3457000.000,5676000.000,1894000.000,11385000.000,-15625000.000,12020000.000,12325000.000,3523000.000,-15607000.000,13026000.000,10371000.000,10270000.000,16196000.000,17245000.000,17074000.000
AssetImpairmentCharges,400000.000,,,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-74000.000,157000.000,-22000.000,-12000.000,-66000.000,26000.000,-94000.000,46000.000,91000.000,-52000.000,-24000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,100000.000,2000000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,-5307000.000,,,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,,,,,,,,,100000.000,,,,,,,,,
CapitalLeaseObligationsIncurred,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-45607000.000,,,,9381000.000,,,,10401000.000,,,,-12778000.000,,,-18051000.000,,
ComprehensiveIncomeNetOfTax,7603000.000,13821000.000,16796000.000,13534000.000,10256000.000,13634000.000,-12273000.000,-5586000.000,-4741000.000,-6920000.000,10197000.000,418000.000,-5886000.000,5634000.000,1630000.000,-20188000.000,-12722000.000,-16517000.000
CostOfRevenue,17639000.000,24923000.000,27723000.000,27652000.000,26591000.000,34364000.000,35094000.000,31675000.000,35505000.000,58854000.000,65468000.000,56333000.000,61465000.000,65974000.000,70228000.000,35891000.000,46299000.000,46333000.000
DebtInstrumentConvertibleConversionRatio1,,,,,,,,,45.683,,,,45.683,,,45.683,,
DeferredIncomeTaxExpenseBenefit,-2000.000,,,,-52000.000,,,,-2000.000,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,0.000,,,,0.000,,,,,,,,,,,,,
Depreciation,,,,,,,,,1747000.000,2600000.000,3000000.000,2856000.000,3050000.000,3200000.000,3300000.000,3310000.000,3500000.000,3500000.000
DepreciationDepletionAndAmortization,557000.000,600000.000,300000.000,541000.000,675000.000,800000.000,2200000.000,,,,,,,,,,,
EarningsPerShareBasic,0.090,0.170,0.200,0.160,0.120,0.160,-0.140,-0.070,-0.050,-0.080,0.110,0.010,-0.060,0.060,0.020,-0.220,-0.130,-0.180
EarningsPerShareDiluted,0.090,0.160,0.190,0.150,0.120,0.150,-0.140,-0.060,-0.050,-0.080,0.110,0.010,-0.060,0.060,0.020,-0.220,-0.130,-0.180
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1215000.000,,,,2724000.000,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1215000.000,,,,2724000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,,,-5307000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,,,,,,,,,,0.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,,,,,,,,,0.000,,,0.000,,
GainLossOnSaleOfOtherInvestments,,,,,,,,,,,,,,,,-325000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,-1000.000,,,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,14.500,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,0.000,,,,0.000,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,-100000.000,,,,,,,,,
GrossProfit,21563000.000,30371000.000,31206000.000,27557000.000,29319000.000,36577000.000,31590000.000,27323000.000,31176000.000,31341000.000,50396000.000,42946000.000,44831000.000,46571000.000,49801000.000,24745000.000,33532000.000,33477000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9687000.000,17305000.000,16164000.000,13850000.000,12130000.000,15553000.000,-14778000.000,-6716000.000,-4553000.000,-6265000.000,7483000.000,0.000,-5619000.000,3733000.000,6983000.000,-18313000.000,-12268000.000,-16206000.000
IncomeTaxExaminationEstimateOfPossibleLoss,,,,,,,,,,,,,,,,,,0.000
IncomeTaxExpenseBenefit,2036000.000,3641000.000,-654000.000,278000.000,1808000.000,1945000.000,-2599000.000,-1084000.000,279000.000,603000.000,-2738000.000,-399000.000,228000.000,-1960000.000,5093000.000,1872000.000,242000.000,277000.000
IncomeTaxesPaidNet,7000.000,,,,87000.000,,,,93000.000,,,,81000.000,,,-17000.000,,
IncreaseDecreaseInAccountsPayable,7867000.000,,,,6758000.000,,,,-230000.000,,,,4191000.000,,,-22282000.000,,
IncreaseDecreaseInAccountsReceivable,10761000.000,,,,1803000.000,,,,-2651000.000,,,,5865000.000,,,-3502000.000,,
IncreaseDecreaseInAccruedLiabilities,-307000.000,,,,428000.000,,,,20000.000,,,,12975000.000,,,-3379000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,1824000.000,,,-80000.000,,
IncreaseDecreaseInInventories,7697000.000,,,,9953000.000,,,,4480000.000,,,,-10614000.000,,,-10670000.000,,
IncreaseDecreaseInOtherOperatingAssets,-986000.000,,,,500000.000,,,,688000.000,,,,118000.000,,,-207000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,694000.000,,,,2301000.000,,,,-1781000.000,,,,-959000.000,,,-833000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,221000.000,171000.000,168000.000,-384000.000,79000.000,84000.000,,,,,,,0.000,0.000,,0.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,5675000.000,4657000.000,3964000.000,-9851000.000,2797000.000,3405000.000,,,,,2557000.000,,0.000,995000.000,965000.000,0.000,,
InterestCostsIncurred,,,,,,,1463000.000,,2584000.000,2620000.000,2652000.000,2689000.000,2722000.000,2763000.000,2797000.000,2877000.000,2922000.000,2957000.000
InterestExpense,,,,,,,,,2584000.000,2620000.000,2690000.000,2659000.000,2724000.000,2765000.000,2798000.000,2881000.000,2925000.000,2960000.000
InterestExpenseDebtExcludingAmortization,,,,,,,394000.000,,768000.000,764000.000,764000.000,763000.000,764000.000,764000.000,764000.000,764000.000,764000.000,762000.000
InterestPaid,1000.000,,,,,,,,1429000.000,,,,1531000.000,,,1531000.000,,
LitigationSettlementExpense,,,,,,,14500000.000,,,,,,11708000.000,,,,,
LossContingencyDamagesPaidValue,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,2064000.000,,,,5929000.000,,,,1752000.000,,,,3364000.000,,,1703000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2064000.000,,,,5929000.000,,,,1752000.000,,,,3364000.000,,,1703000.000,,
NetCashProvidedByUsedInInvestingActivities,-46944000.000,,,,-2941000.000,,,,1963000.000,,,,-41404000.000,,,-5499000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-46944000.000,,,,-2941000.000,,,,1963000.000,,,,-41404000.000,,,-5499000.000,,
NetCashProvidedByUsedInOperatingActivities,-727000.000,,,,6393000.000,,,,6686000.000,,,,25262000.000,,,-14255000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-727000.000,,,,6393000.000,,,,6686000.000,,,,25262000.000,,,-14255000.000,,
NetIncomeLoss,7651000.000,13664000.000,16818000.000,13572000.000,10322000.000,13608000.000,-12179000.000,-5632000.000,-4832000.000,-6868000.000,10221000.000,399000.000,-5847000.000,5693000.000,1890000.000,-20185000.000,-12510000.000,-16483000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,13664000.000,16818000.000,,,,,,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,7651000.000,13664000.000,16818000.000,13572000.000,,,,,,,,,,,,,,
NonoperatingIncomeExpense,37000.000,54000.000,98000.000,159000.000,80000.000,210000.000,-1683000.000,-2452000.000,-2403000.000,,,,,,,,,
NotesIssued1,,,,,,,,,135700000.000,,,,135700000.000,,,135700000.000,,
OperatingExpenses,11913000.000,13120000.000,15140000.000,13866000.000,17269000.000,21234000.000,44685000.000,31587000.000,33326000.000,36185000.000,39942000.000,40556000.000,47787000.000,40177000.000,39985000.000,40403000.000,43013000.000,47235000.000
