,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,27000000.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,27072000.000,27480000.000,22277000.000,18523000.000,24660000.000,19784000.000,25197000.000,14174000.000,20353000.000,16326000.000,22934000.000,24231000.000,27967000.000,33290000.000,32925000.000,22715000.000,34316000.000,36410000.000,41482000.000,34149000.000,38019000.000,39284000.000,28851000.000,24824000.000,24114000.000
AccountsReceivableNetCurrent,32369000.000,32120000.000,16333000.000,11815000.000,7843000.000,8363000.000,8875000.000,7951000.000,7651000.000,8645000.000,7986000.000,7217000.000,7384000.000,8515000.000,8289000.000,7605000.000,6689000.000,8158000.000,9500000.000,8298000.000,7454000.000,9080000.000,10362000.000,9999000.000,9026000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,83000.000,83000.000,49000.000,49000.000,55000.000,49000.000,703000.000,722000.000,723000.000,729000.000,729000.000,741000.000,712000.000,844000.000,659000.000,652000.000,647000.000,0.000,0.000,,,,0.000,
AccruedIncomeTaxesCurrent,1223000.000,425000.000,1068000.000,536000.000,6091000.000,7636000.000,11282000.000,8704000.000,9215000.000,,989000.000,7000.000,5037000.000,6163000.000,7799000.000,4906000.000,15544000.000,220000.000,612000.000,29000.000,17913000.000,50000.000,19000.000,2734000.000,19531000.000
AccruedLiabilitiesCurrent,7453000.000,8467000.000,9134000.000,8456000.000,8515000.000,14672000.000,15638000.000,17467000.000,17585000.000,20599000.000,16542000.000,14554000.000,13235000.000,15604000.000,14084000.000,13533000.000,14804000.000,14883000.000,14819000.000,13846000.000,17424000.000,16895000.000,20707000.000,21163000.000,23704000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,180000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,31887000.000,35950000.000,40460000.000,45324000.000,50291000.000,55731000.000,61239000.000,67027000.000,72782000.000,78942000.000,84883000.000,91527000.000,98204000.000,105354000.000,113213000.000,120353000.000,127774000.000,135257000.000,145079000.000,153412000.000,163917000.000,174557000.000,184847000.000,197282000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-392000.000,-446000.000,-498000.000,-360000.000,-333000.000,-298000.000,-265000.000,-223000.000,-191000.000,289000.000,240000.000,358000.000,316000.000,156000.000,229000.000,-35000.000,-269000.000,-315000.000,-454000.000,-489000.000,-688000.000,-678000.000,-823000.000,-910000.000,-522000.000
AdditionalPaidInCapital,78962000.000,81261000.000,83821000.000,85720000.000,89800000.000,92914000.000,95938000.000,102133000.000,111556000.000,124578000.000,128366000.000,132904000.000,146945000.000,151528000.000,154636000.000,158549000.000,165734000.000,170194000.000,,,,,,,
