,2011-12-31,2012-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-15795.000,-881.000
CostOfGoodsSold,0.000,0.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000
Depreciation,,545.000
DepreciationExpense,838.000,
EarningsPerShareBasicAndDiluted,0.000,0.000
GeneralAndAdministrativeExpense,5393.000,4291.000
GrossProfit,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-44266.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-29148.000
IncomeTaxesPaidNet,0.000,0.000
IncreaseDecreaseInAccountsPayable,11136.000,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,2174.000
IncreaseDecreaseInAccountsReceivable,0.000,0.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,2351.000
IncreaseDecreaseInInterestPayableNet,682.000,
IncreaseDecreaseInPrepaidExpense,-2185.000,1397.000
InterestExpense,682.000,2351.000
InterestPaid,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,18000.000,21800.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,18000.000,21800.000
NetCashProvidedByUsedInInvestingActivities,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-33795.000,-22681.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-33795.000,-22681.000
NetIncomeLoss,-44266.000,-29148.000
OperatingIncomeLoss,-43584.000,-26797.000
PaymentsToAcquireProductiveAssets,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,
ProceedsFromIssuanceOfCommonStock,0.000,0.000
ProceedsFromNotesPayable,18000.000,21800.000
ProceedsFromRelatedPartyDebt,,0.000
ProfessionalFees,38191.000,22506.000
ProfitLoss,-44266.000,-29148.000
ProvisionForDoubtfulAccounts,0.000,0.000
RepaymentsOfRelatedPartyDebt,,0.000
Revenues,0.000,0.000
SalesRevenueNet,0.000,0.000
