,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1250.000,18000.000,19400.000,20375.000,21000.000
AccountsReceivableNetCurrent,,,,2000.000,4000.000
AccruedMarketingCostsCurrent,1200.000,1800.000,,600.000,1200.000
AdditionalPaidInCapital,,36000.000,36000.000,36000.000,36000.000
Assets,550.000,31280.000,4050.000,3575.000,8070.000
AssetsCurrent,550.000,31280.000,4050.000,3575.000,8070.000
CashAndCashEquivalentsAtCarryingValue,550.000,30325.000,4050.000,1575.000,4070.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,8000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockSharesOutstanding,8000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockValue,8000.000,12000.000,12000.000,12000.000,12000.000
CommonUnitOutstanding,8000000.000,12000000.000,12000000.000,12000000.000,12000000.000
DeferredTaxAssetsNet,,,20543.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,60420.000,,
DeferredTaxAssetsValuationAllowance,,,-20543.000,,
DueFromRelatedPartiesCurrent,,955.000,,,
DueToRelatedPartiesCurrent,6518.000,,45.000,45.000,45.000
Liabilities,7768.000,18000.000,19445.000,20420.000,21045.000
LiabilitiesAndStockholdersEquity,550.000,31280.000,4050.000,3575.000,8070.000
LiabilitiesCurrent,7768.000,18000.000,19445.000,20420.000,21045.000
RetainedEarningsAccumulatedDeficit,-15218.000,-34720.000,-63395.000,-64845.000,-60975.000
StockholdersEquity,-7218.000,13280.000,-15395.000,-16845.000,-12975.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7218.000,13280.000,-15395.000,-16845.000,-12975.000
