,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccruedInvestmentIncomeReceivable,879000.000,848000.000,961000.000,790000.000,747000.000,742000.000,724000.000,680000.000,786000.000,774000.000,846000.000,816000.000,901000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,3318000.000,,,,3333000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-41000.000,118000.000,214000.000,153000.000,141000.000,105000.000,36000.000,50000.000,-104000.000,-104000.000,-374000.000,-59000.000,105000.000
AdditionalPaidInCapitalCommonStock,15278000.000,15292000.000,15278000.000,15280000.000,15032000.000,14629000.000,14453000.000,14507000.000,14566000.000,14068000.000,14014000.000,14013000.000,14133000.000
AdvancesFromFederalHomeLoanBanks,15983000.000,13981000.000,25978000.000,9043000.000,9045000.000,24290000.000,20316000.000,7333000.000,7344000.000,7356000.000,7368000.000,7380000.000,27392000.000
Assets,266004000.000,258812000.000,272959000.000,273169000.000,270729000.000,296635000.000,288121000.000,295355000.000,304135000.000,305481000.000,304009000.000,315838000.000,335126000.000
AvailableForSaleSecurities,22384000.000,27805000.000,25097000.000,17326000.000,16296000.000,19743000.000,15713000.000,15024000.000,14119000.000,17041000.000,29245000.000,30726000.000,27806000.000
AvailableForSaleSecuritiesAmortizedCost,22450000.000,27612000.000,24774000.000,17094000.000,16082000.000,19583000.000,15658000.000,14948000.000,14276000.000,17198000.000,29813000.000,30815000.000,27647000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,7347000.000,7822000.000,7021000.000,9075000.000,10029000.000,26532000.000,21090000.000,4817000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,7347000.000,7822000.000,7021000.000,9075000.000,6391000.000,20484000.000,16257000.000,2499000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,3638000.000,6048000.000,4833000.000,2318000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,3036000.000,3035000.000,3034000.000,3032000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,3006000.000,3033000.000,3019000.000,3012000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,2136000.000,1011000.000,2088000.000,2537000.000,3411000.000,7293000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,2233000.000,1069000.000,2132000.000,2529000.000,3219000.000,7124000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,13946000.000,18572000.000,10534000.000,9376000.000,7831000.000,6873000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,14063000.000,18674000.000,10575000.000,9462000.000,7881000.000,6905000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,16296000.000,19743000.000,15713000.000,15024000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,52000.000,92000.000,78000.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,92000.000,78000.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,92000.000,78000.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,214000.000,212000.000,147000.000,154000.000,,,,,
BankOwnedLifeInsurance,6076000.000,6135000.000,6193000.000,6249000.000,7307000.000,7373000.000,7439000.000,7502000.000,7562000.000,7621000.000,7681000.000,7738000.000,7794000.000
Capital,,,,,,,,,,,32875000.000,32941000.000,33082000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100,0.100,0.100,0.100,0.100,,,
CapitalToRiskWeightedAssets,,,,,0.164,0.154,0.156,0.142,0.142,0.142,0.145,0.142,0.130
CashAndDueFromBanks,14695000.000,2906000.000,2978000.000,2429000.000,3208000.000,23265000.000,22318000.000,21782000.000,24697000.000,26590000.000,27094000.000,36404000.000,36790000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,,1626000.000,,,,1801000.000,,
CashCashEquivalentsAndFederalFundsSold,26875000.000,6616000.000,9928000.000,19634000.000,6933000.000,27070000.000,23933000.000,31002000.000,41677000.000,48405000.000,37564000.000,39989000.000,36790000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1725000.000,1725000.000,1725000.000,1725000.000,1699800.000,1658850.000,1638750.000,1638750.000,1638750.000,1582950.000,1613700.000,1602313.000,1602313.000
CommonStockSharesOutstanding,1725000.000,1725000.000,1725000.000,1716800.000,1725000.000,1725000.000,1638750.000,1638750.000,1638750.000,1582950.000,1613700.000,1602313.000,1602313.000
CommonStockValue,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,16000.000,16000.000,16000.000,16000.000,16000.000,16000.000,16000.000
DeferredTaxAssetsGross,,,,,,,968000.000,,,,958000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,910000.000,,,,957000.000,,
DeferredTaxAssetsNet,1103000.000,1005000.000,509000.000,541000.000,547000.000,816000.000,910000.000,903000.000,982000.000,939000.000,957000.000,795000.000,711000.000
DeferredTaxAssetsOther,,,,,,,7000.000,,,,4000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,87000.000,,,,67000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,151000.000,,,,77000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,,,,66000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,697000.000,,,,550000.000,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,194000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,0.000,,
DeferredTaxLiabilities,,,,,,,58000.000,,,,1000.000,,
DeferredTaxLiabilitiesOther,,,,,,,39000.000,,,,1000.000,,
DefinedBenefitPlanBenefitObligation,,,,,,,,,0.000,0.000,0.000,0.000,0.000
Deposits,215013000.000,209539000.000,211934000.000,229018000.000,226397000.000,236828000.000,232340000.000,252373000.000,260286000.000,263056000.000,261286000.000,273483000.000,268992000.000
