,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-06-30
AccountsPayableCurrent,112054.000,108640.000,202142.000,179009.000,166589.000,120604.000,154600.000,102782.000,122164.000,101901.000,132121.000,115356.000,72509.000,137363.000,168591.000,86052.000,355317.000,146412.000,88011.000
AccountsReceivableNet,,,,,,,,,,,,,,,332563.000,,,,103450.000
AccountsReceivableNetCurrent,27493.000,30318.000,105203.000,16424.000,64580.000,52403.000,163074.000,50628.000,82115.000,151583.000,124993.000,142763.000,155730.000,200414.000,,73594.000,19020.000,118569.000,
AccruedLiabilitiesCurrent,391612.000,389808.000,456339.000,445344.000,479872.000,471672.000,389848.000,333949.000,348724.000,202846.000,113384.000,106426.000,137950.000,155715.000,204821.000,78692.000,87294.000,227876.000,108970.000
AccruedProfessionalFeesCurrent,,,,,44608.000,78275.000,69724.000,23305.000,114225.000,114225.000,39000.000,33693.000,0.000,0.000,,,,,
AccruedRentCurrent,,,,,15242.000,14742.000,8682.000,4341.000,0.000,0.000,0.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,84378.000,94100.000,101002.000,105684.000,108893.000,110249.000,110995.000,111649.000,-112246.000,-112822.000,,-113945.000,-113979.000,-114012.000,114060.000
AdditionalPaidInCapital,,,,,,,,,,,,,12698904.000,13019563.000,13105717.000,13198706.000,13217767.000,13236104.000,14754195.000
AdditionalPaidInCapitalCommonStock,5287350.000,5337702.000,5378005.000,5488145.000,6088789.000,9823838.000,9802786.000,10434949.000,11178549.000,11360072.000,12418899.000,12672605.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,,,,,
Assets,1776949.000,916101.000,614408.000,649678.000,408374.000,1185707.000,1112918.000,874493.000,567364.000,315476.000,1074783.000,993664.000,712873.000,830516.000,962026.000,436270.000,486199.000,311117.000,330471.000
AssetsCurrent,1379588.000,596478.000,305693.000,407167.000,267447.000,1085682.000,1067628.000,824492.000,520507.000,251973.000,980438.000,869096.000,574259.000,689520.000,821467.000,305731.000,355781.000,170444.000,176886.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,,,124395.000,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,931945.000,1025659.000,1038290.000,1047081.000,1053948.000,1058923.000,1068113.000,1079886.000,-1098556.000,-1125584.000,-1157203.000,-1193441.000,-1226931.000,-1260492.000,-1365869.000
CapitalizedComputerSoftwareGross,,,,,1026929.000,1089564.000,1061522.000,1079806.000,1080028.000,1116415.000,1148713.000,1192913.000,91083.000,91083.000,91083.000,91083.000,91083.000,91083.000,91083.000
CapitalizedComputerSoftwareNet,322946.000,247164.000,244498.000,187366.000,94984.000,63905.000,23232.000,32725.000,26080.000,57492.000,80600.000,113027.000,132070.000,136578.000,136717.000,127324.000,127237.000,134286.000,150346.000
Cash,,,,,,,,,,,,,,,418803.000,,,,9150.000
CashAndCashEquivalentsAtCarryingValue,1057013.000,350692.000,19917.000,256040.000,53565.000,971168.000,848174.000,741758.000,410790.000,79972.000,844589.000,714431.000,398757.000,470170.000,418803.000,185271.000,267590.000,2939.000,9150.000
CashAndCashEquivalentsFairValueDisclosure,,,,,53565.000,971168.000,848174.000,741758.000,410790.000,79972.000,844589.000,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,398757.000,470170.000,,185271.000,267590.000,2939.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,140000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,375000000.000
CommonStockSharesIssued,37273725.000,37343725.000,37383725.000,37863845.000,38370512.000,100816954.000,100691954.000,111528620.000,115928620.000,117378620.000,132221476.000,135603618.000,135793618.000,140222189.000,140872727.000,141944156.000,141944156.000,141944156.000,264508403.000
CommonStockSharesOutstanding,37273725.000,37343725.000,37383725.000,37863845.000,38370512.000,100816954.000,100691954.000,111528620.000,115928620.000,117378620.000,132221476.000,135603618.000,135793618.000,140222189.000,140872727.000,141944156.000,141944156.000,141944156.000,264508403.000
