,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,10000.000,10000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,361.000,433.000,505.000
AdditionalPaidInCapital,,42120.000,42120.000
Assets,8361.000,8962.000,8525.000
AssetsCurrent,66.000,740.000,375.000
AssetsNoncurrent,8294.000,8222.000,8150.000
BillingsInExcessOfCost,,,500.000
BuildingsAndImprovementsGross,4328.000,4328.000,4328.000
Cash,66.000,740.000,375.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,4000000.000,5080000.000,5080000.000
CommonStockSharesOutstanding,4000000.000,5080000.000,5080000.000
CommonStockValue,4000.000,5080.000,5080.000
DeferredRentAssetNetCurrent,,2633.000,
DeferredTaxAssetsNet,0.000,0.000,0.000
DeferredTaxAssetsValuationAllowance,13.000,8942.000,159.000
Land,4328.000,4328.000,4328.000
Liabilities,1728.000,11728.000,12228.000
LiabilitiesAndStockholdersEquity,8361.000,8962.000,8525.000
LoansPayableCurrent,431.000,431.000,931.000
OperatingLossCarryforwards,-75.000,-52598.000,-938.000
RetainedEarningsAccumulatedDeficit,2633.000,-49965.000,-50903.000
StockholdersEquity,6633.000,-2765.000,-3703.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6633.000,-2766.000,-3703.000
TaxesPayableCurrent,1297.000,1297.000,1297.000
