,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,183407000.000,263798000.000,317469000.000,178587000.000,188835000.000,228982000.000,284902000.000,305277000.000,279281000.000,323499000.000,341977000.000,477111000.000
AccruedInvestmentIncomeReceivable,9693000.000,13788000.000,14451000.000,13275000.000,15439000.000,16658000.000,20402000.000,21249000.000,25337000.000,25876000.000,27471000.000,29577000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,50998000.000,,,,67273000.000,,,,85788000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-15634000.000,7448000.000,48859000.000,69753000.000,15030000.000,22914000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-3780000.000,-2914000.000,-4135000.000,-2323000.000,-2320000.000,-3034000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15599000.000,20873000.000,20192000.000,32683000.000,14993000.000,2446000.000,-19414000.000,4534000.000,44724000.000,67430000.000,12710000.000,19880000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,,,,,,,,,,,,0.000
AdditionalPaidInCapital,615927000.000,690908000.000,690736000.000,687189000.000,688967000.000,896700000.000,900114000.000,903933000.000,908276000.000,905772000.000,914706000.000,917057000.000
AllowanceForDoubtfulAccountsReceivable,,,9728000.000,,,,13433000.000,,,,16219000.000,
Assets,3422074000.000,4396491000.000,4439987000.000,4629672000.000,4707918000.000,5084333000.000,5563392000.000,5784241000.000,6512941000.000,6857428000.000,7244981000.000,7757478000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,0.004,0.005,,0.007,0.007,,,
AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,,,106568000.000,,,,252661000.000,,,,217522000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,128152000.000,58366000.000,64008000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,7648000.000,36629000.000,26254000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,1080464000.000,,,,,,,,,2850631000.000,3040062000.000,3078156000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,5576000.000,7067000.000,4134000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,3656000.000,343000.000,34000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,6939000.000,,,,,,,,,81676000.000,22854000.000,5863000.000
AvailableForSaleSecurities,1182385000.000,1711313000.000,1694901000.000,1670190000.000,1811586000.000,2024440000.000,2416204000.000,2439127000.000,2923978000.000,3054731000.000,3091377000.000,3125873000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,56825000.000,74893000.000,44404000.000,47316000.000,35765000.000,72807000.000,137335000.000,133728000.000,65433000.000,68142000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,17375000.000,16269000.000,22105000.000,45732000.000,64845000.000,61350000.000,49072000.000,11304000.000,36972000.000,26288000.000
AvailableForSaleSecuritiesAmortizedCost,1158470000.000,1675137000.000,1655451000.000,1611566000.000,1789287000.000,2022856000.000,2445284000.000,2427670000.000,2835715000.000,2932307000.000,3062916000.000,3084019000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,3365000.000,3176000.000,2478000.000,5848000.000,10355000.000,13313000.000,14086000.000,2892000.000,2132000.000,1650000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,17375000.000,16269000.000,22105000.000,45732000.000,64845000.000,61350000.000,49072000.000,11304000.000,36972000.000,26288000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,421980000.000,336848000.000,271784000.000,213474000.000,654348000.000,617550000.000,1133541000.000,482148000.000,448830000.000,352187000.000,1333653000.000,1060070000.000
