,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,44958.000,55401.000,21051.000,186757.000,293483.000,328524.000,355353.000,470058.000
AccountsPayableCurrent,,,,,45626.000,21621.000,141135.000,13297.000,18697.000,18234.000,21686.000,23947.000
AccountsReceivableNetCurrent,,,,,9763.000,9198.000,9399.000,9388.000,4707.000,0.000,,0.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,0.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,31280.000,32871.000,32871.000,38505.000,,,,
AccruedLiabilitiesCurrent,0.000,5200.000,5225.000,5200.000,,,,,,,,
AccruedRentCurrent,,,,,,,,69167.000,166833.000,207556.000,209096.000,
AccruedSalariesCurrent,,,,,,,,117590.000,126650.000,120968.000,146257.000,171515.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,251426.000,288184.000,309325.000,336301.000,374747.000,395720.000,398428.000,434490.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,9051.000,12311.000,18222.000,17758.000,14765.000,21961.000,23302.000,40239.000
AdditionalPaidInCapital,1307.000,1307.000,1307.000,1307.000,5126341.000,5098747.000,5098747.000,5098747.000,5098747.000,5098747.000,5098747.000,5098747.000
Assets,0.000,0.000,5900.000,0.000,587639.000,471732.000,546530.000,513495.000,298580.000,254962.000,253773.000,199468.000
AssetsCurrent,,,,,161367.000,76295.000,198767.000,208702.000,29943.000,25180.000,26380.000,33058.000
AssetsNoncurrent,,,,,426272.000,395437.000,347763.000,304793.000,268637.000,229782.000,227393.000,166410.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,21346.000,21346.000,21346.000,21346.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,65922.000,65922.000,65922.000,65922.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,206560.000,206560.000,206560.000,206560.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,,,,,21303.000,21303.000,21303.000,21303.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,7251.000,7251.000,7251.000,7251.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,41815.000,41815.000,41815.000,41815.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,449817.000,449817.000,449817.000,449817.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,622379.000,622379.000,622379.000,622379.000,,,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,5900.000,0.000,4655.000,4802.000,3396.000,2762.000,2660.000,3260.000,2135.000,9084.000
CashCashEquivalentsAndShortTermInvestments,,,,0.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1000000.000,1000000.000,60000000.000,60000000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000
CommonStockSharesOutstanding,1000000.000,1000000.000,60000000.000,60000000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000,60001000.000
CommonStockValue,100.000,100.000,,6000.000,6000.000,6000.000,6000.000,6000.000,,,,6000.000
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,0.000,0.000,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,896919.000,983870.000,1048109.000,1085288.000,,,,1312267.000
DeferredTaxAssetsValuationAllowance,,,,,896919.000,983870.000,1048109.000,1085288.000,,,,1312267.000
DepositsAssetsNoncurrent,,,,,24050.000,22459.000,23167.000,21138.000,21224.000,20396.000,23462.000,22538.000
DueFromRelatedPartiesCurrent,,,,,121798.000,57336.000,183632.000,194322.000,21692.000,21627.000,24171.000,23886.000
DueToRelatedPartiesCurrent,15600.000,15600.000,20800.000,29985.000,614316.000,880131.000,1123642.000,1192387.000,1094069.000,1125669.000,1212336.000,1257961.000
Goodwill,,,,,264091.000,264091.000,264091.000,264091.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,6165.000,5963.000,5527.000,5210.000,5028.000,4696.000,4482.000,4116.000
InventoryNet,,,,,2653.000,2062.000,1443.000,1429.000,884.000,293.000,74.000,88.000
Liabilities,15600.000,20800.000,26025.000,35185.000,736180.000,990024.000,1322395.000,1430946.000,1447720.000,1514693.000,1631976.000,1792529.000
LiabilitiesAndStockholdersEquity,0.000,0.000,5900.000,0.000,587639.000,471732.000,546530.000,513495.000,298580.000,254962.000,253773.000,199468.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,3045131.000,3095577.000,3069548.000,3095549.000,2668383.000,2668382.000,2668382.000,2503548.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,267391.000,271812.000,269535.000,271812.000,275659.000,275659.000,275659.000,275952.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,303225.000,303225.000,303225.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,286957.000,291701.000,289258.000,291701.000,282551.000,282551.000,282551.000,263051.000
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,294130.000,299003.000,296489.000,299003.000,,,,282299.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,286957.000,291701.000,289258.000,291701.000,275659.000,275659.000,275659.000,256636.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,1909696.000,1941332.000,1925009.000,1941332.000,1531288.000,1531288.000,1531288.000,1425610.000
OperatingLeasesOfLesseeContingentRentalsBasisSpreadOnVariableRate,,,,,0.100,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockRedemptionPricePerShare,,0.000,0.000,0.000,,,,,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,,,6000.000,,,,,,6000.000,6000.000,6000.000,
PrepaidExpenseCurrent,,,,,22498.000,2897.000,897.000,801.000,0.000,0.000,,0.000
PrepaidExpenseNoncurrent,,,,,1863.000,936.000,791.000,669.000,566.000,447.000,343.000,230.000
PropertyPlantAndEquipmentGross,,,,,645620.000,654263.000,627603.000,614077.000,616566.000,599963.000,597534.000,574016.000
PropertyPlantAndEquipmentNet,,,,,394194.000,366079.000,318278.000,277776.000,241819.000,204243.000,199106.000,139526.000
RetainedEarningsAccumulatedDeficit,-17007.000,-22207.000,-27432.000,-45492.000,-5289933.000,-5635350.000,-5898834.000,-6039956.000,-6268652.000,-6386439.000,-6506252.000,-6738047.000
StockholdersEquity,-15600.000,-20800.000,-20125.000,-35185.000,-148541.000,-518292.000,-775865.000,-917451.000,-1149140.000,-1259731.000,-1378203.000,-1593061.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-15600.000,-20800.000,-20125.000,-35185.000,-148541.000,-518292.000,-775865.000,-917451.000,-1149140.000,-1259731.000,-1378203.000,-1593061.000
TaxesPayableCurrent,,,,,31280.000,32871.000,36567.000,38505.000,41471.000,42266.000,42601.000,40563.000
TaxesPayableCurrentAndNoncurrent,,,,,31280.000,32871.000,36567.000,38505.000,,,,40563.000
