,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AffiliateCosts,,,,,,,,,,,,,0.000,,,,
AllocatedShareBasedCompensationExpense,,685000.000,552000.000,,529000.000,1082000.000,9227000.000,-764000.000,813000.000,1662000.000,1038000.000,1060000.000,981000.000,725000.000,725000.000,1092000.000,257000.000
AmortizationOfFinancingCosts,267000.000,335000.000,345000.000,340000.000,337000.000,,,,825000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,737000.000,,,,762000.000,,,,869000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,32757204.000,,2081.000,53747.000,4526.000,,,55202.000,55202.000,,89089.000
AssetImpairmentCharges,,,,,,,1556000.000,,,193000.000,0.000,,,0.000,476000.000,,649000.000
AssetRetirementObligationAccretionExpense,,400000.000,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,-14348000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,165560000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,10500000.000,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,100000.000,300000.000,200000.000,,800000.000,800000.000,800000.000,,800000.000,800000.000,800000.000,600000.000,800000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,1628000.000,,,,11899000.000,,,,5477000.000,,,,3529000.000
CapitalLeaseObligationsIncurred,,,,,307000.000,132000.000,100000.000,169000.000,207000.000,200000.000,100000.000,-129000.000,100000.000,200000.000,100000.000,-13000.000,400000.000
CapitalLeasesIncomeStatementAmortizationExpense,,100000.000,100000.000,,100000.000,100000.000,100000.000,300000.000,100000.000,100000.000,100000.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-1419000.000,,,,1427000.000,,,,-16785000.000
ComprehensiveIncomeNetOfTax,-6357000.000,-6052000.000,-4043000.000,749000.000,-1185000.000,-2855000.000,-24778000.000,-2294000.000,-10751000.000,-15451000.000,-9659000.000,-19632000.000,,,,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization,7249000.000,8261000.000,9447000.000,8591000.000,8528000.000,8978000.000,11629000.000,13071000.000,13953000.000,17571000.000,17853000.000,21437000.000,18541000.000,18908000.000,31449000.000,38049000.000,17850000.000
CostsAndExpenses,148567000.000,157534000.000,160986000.000,170655000.000,211899000.000,196197000.000,225896000.000,215554000.000,180181000.000,171158000.000,177163000.000,179507000.000,122652000.000,119728000.000,164930000.000,,159630000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,0.052,,0.052,0.052,0.053,,0.058
DeferredRevenueRevenueRecognized,,,,,200000.000,700000.000,700000.000,,700000.000,700000.000,700000.000,,700000.000,700000.000,700000.000,500000.000,700000.000
Depreciation,,,,,,,,,,,,,,,12600000.000,,
DepreciationDepletionAndAmortization,7249000.000,,,,8528000.000,,,,13953000.000,,,,18541000.000,,,,17850000.000
EarningsPerShareDiluted,,,,,,,-0.490,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,390000.000,,,,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-4000.000,,,,-218000.000,,,,0.000,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,-4000.000,45000.000,-334000.000,-72000.000,-218000.000,38000.000,33000.000,-269000.000,0.000,12576000.000,179000.000,,62000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,-2316000.000,,,,0.000,,,,,,
GasGatheringTransportationMarketingAndProcessingRevenue,13345000.000,14175000.000,15124000.000,16748000.000,16115000.000,17279000.000,22466000.000,29161000.000,29663000.000,33823000.000,35130000.000,40101000.000,29135000.000,28157000.000,27775000.000,28415000.000,27268000.000
