,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,-20036.000,,-1669.000,,,
CostOfGoodsSold,,,,,,,,,,,,,,,5186.000,10937.000,7133.000,
CostOfOtherPropertyOperatingExpense,,,,,,,,,,,,,5000.000,700.000,25390.000,8402.000,48836.000,-64495.000
EarningsPerShareBasic,0.000,0.000,0.000,0.003,-0.005,-0.001,-0.001,0.001,-0.005,-0.005,-0.004,-0.004,-0.004,-0.002,-0.002,-0.004,-0.005,
GeneralAndAdministrativeExpense,25153.000,26357.000,26700.000,-203549.000,61072.000,49923.000,17909.000,29116.000,23047.000,23981.000,18914.000,25350.000,44721.000,36085.000,16521.000,63909.000,46285.000,54603.000
GrossProfit,,,,,,,,,,,,,,,2714.000,7288.000,10154.000,
IncomeLossFromContinuingOperations,,,,,-231072.000,-49923.000,-38937.000,-29116.000,-23047.000,-23981.000,-18914.000,-30350.000,-49721.000,-36875.000,-39197.000,-65023.000,-84967.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,-0.005,-0.005,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,-0.004,,-0.004,-0.002,-0.002,-0.004,-0.005,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,0.000,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,20079.000,,,,-3500.000,,,,-2761.000,,,,-29565.000,,6028.000,,,
IncreaseDecreaseInAccruedCostOfOilAndGasReclamation,,,,,,,,,,,,,8500.000,,,,,
IncreaseDecreaseInClientFundsHeld,,,,,,,,,-5015.000,,,,,,,,,
IncreaseDecreaseInOptionPremiumContractsPayable,,,,,1650000.000,,,,20000.000,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,74.000,,,,,,,,,,,,,,-2500.000,,,
IncreaseDecreaseInRetainagePayable,,,,,-60691.000,,,,,,,,,,,,,
LeaseOperatingExpense,,,,,170000.000,,21028.000,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,0.000,,,,34937.000,,,,313.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,5000.000,,,,380210.000,,,,41106.000,,,,262000.000,,54000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,,,,380210.000,,,,41106.000,,,,262000.000,,54000.000,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-1700010.000,,,,-40000.000,,,,-194250.000,,-25000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-1700010.000,,,,-40000.000,,,,-194250.000,,-25000.000,,,
NetCashProvidedByUsedInOperatingActivities,-5000.000,,,,1354737.000,,,,-793.000,,,,-87786.000,,-30669.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5000.000,,,,1354737.000,,,,-793.000,,,,-87786.000,,-30669.000,,,
NetIncomeLoss,-25153.000,-26357.000,-26700.000,203549.000,-231072.000,-49923.000,-38937.000,13140.000,-23047.000,-23981.000,,,-49721.000,-36875.000,-39197.000,-65023.000,-84967.000,4037.000
OperatingExpenses,25153.000,26357.000,26700.000,-203549.000,231072.000,49923.000,38937.000,29116.000,23047.000,23981.000,18914.000,30350.000,49721.000,36785.000,41911.000,72311.000,95121.000,-9892.000
PaymentsToAcquireMineralRights,,,,,1700010.000,,,,40000.000,,,,194250.000,,25000.000,,,
ProceedsFromConvertibleDebt,,,,,,,,,50000.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,350010.000,,,,,,,,265000.000,,54000.000,,,
ProceedsFromIssuanceOfDebt,,,,,30000.000,,,,,,,,,,,,,
ProceedsFromLoans,5000.000,,,,,,,,,,,,-3000.000,,,,,
ProceedsFromRelatedPartyDebt,,,,,200.000,,,,,,,,,,,,,
ProceedsFromRepaymentsOfOtherDebt,,,,,,,,,-8894.000,,,,,,,,,
ProfitLoss,,,,,-231072.000,,,,,,,,,,,,,
RevenueMineralSales,,,,,,,,,0.000,,,,,,,,,
Revenues,,,,,,0.000,0.000,,0.000,,,,,,7900.000,18225.000,17287.000,-29111.000
SalesRevenueNet,,,,,,0.000,0.000,,0.000,,,,,,7900.000,18225.000,17287.000,-29111.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,5044484.000,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,50000000.000,50000000.000,50000000.000,-100000000.000,50156976.000,50156976.000,50390011.000,-100365213.000,5044484.000,5044484.000,,,13637962.000,16145571.000,16682527.000,17188506.000,18494484.000,
