,2011-12-31,2012-12-31
AdvertisingExpense,,192400000.000
CommonStockDividendsPerShareDeclared,0.160,0.160
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.055,0.048
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.063,0.054
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.040,0.035
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.400,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.470,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,0.030,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,0.800,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,0.000,52000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,4500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.006,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,5.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.016,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,0.591,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,5.900,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,-1909579.000,868069.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,15.730,20.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,3262804.000,1841434.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,10.440,9.950
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageRemainingContractualTerm,6.900,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,13.650
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,24.120
StockIssuedDuringPeriodSharesStockOptionsExercised,-5805017.000,3413193.000
StockRepurchasedAndRetiredDuringPeriodShares,40900000.000,
StockRepurchasedAndRetiredDuringPeriodValue,1022500000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,316100000.000,330800000.000
WeightedAverageNumberOfSharesIssuedBasic,3900000.000,1800000.000
WeightedAverageNumberOfSharesOutstandingBasic,310100000.000,274300000.000
