,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7019000.000,8098000.000,9708000.000,8449000.000,9067000.000,9428000.000,8845000.000,6427000.000,9018000.000,8166000.000,10162000.000,9167000.000,9918000.000,11331000.000,16345000.000,15833000.000,16901000.000,30565000.000,32216000.000,22501000.000,23828000.000,29013000.000,41008000.000,39645000.000
AccountsPayableCurrent,,,,,,,2115000.000,,,,2146000.000,,,,5874000.000,,,,16477000.000,,,,12905000.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,864000.000,1304000.000,1875000.000
AccruedProfessionalFeesCurrent,,,,,,,409000.000,,,,498000.000,,,,473000.000,,,,3578000.000,,,,5079000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,8959000.000,9338000.000,9507000.000,7216000.000,7658000.000,8080000.000,8501000.000,8872000.000,9321000.000,9751000.000,9973000.000,10385000.000,10781000.000,11157000.000,11520000.000,12028000.000,12381000.000,12776000.000,13353000.000,13996000.000,14284000.000,15181000.000,12495000.000,13316000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,13000.000,33000.000,10000.000,,,,,,,,,,,,,114000.000,201000.000,287000.000,102000.000,185000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,-65000.000,842000.000,1062000.000,1945000.000,1487000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-14000.000,-25000.000,4000.000,37000.000,17000.000,37000.000,14000.000,15000.000,3000.000,5000.000,1000.000,2000.000,-2000.000,2000.000,-132000.000,-35000.000,-52000.000,-142000.000,-115000.000,49000.000,,,,
AdditionalPaidInCapitalCommonStock,295898000.000,297849000.000,299285000.000,363456000.000,365210000.000,385042000.000,387539000.000,389113000.000,390696000.000,392213000.000,423593000.000,424844000.000,444600000.000,468650000.000,568743000.000,574757000.000,826582000.000,914263000.000,917454000.000,921234000.000,990032000.000,1038613000.000,1120156000.000,1126148000.000
Assets,90288000.000,78867000.000,69795000.000,120801000.000,111598000.000,118211000.000,110088000.000,93216000.000,82335000.000,69106000.000,127563000.000,112357000.000,117994000.000,125487000.000,209967000.000,192616000.000,403913000.000,986692000.000,908384000.000,862907000.000,914006000.000,918180000.000,1036845000.000,993381000.000
AssetsCurrent,88099000.000,76394000.000,66648000.000,115286000.000,105667000.000,112476000.000,104617000.000,87812000.000,77178000.000,64308000.000,88278000.000,73450000.000,79422000.000,87237000.000,154577000.000,151251000.000,364997000.000,240053000.000,216601000.000,168513000.000,217674000.000,221712000.000,340064000.000,296207000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,252469000.000,,166886000.000,215346000.000,213724000.000,144754000.000,236884000.000
AvailableForSaleSecurities,,,,,,,,,,,38360000.000,44121000.000,36092000.000,65511000.000,145065000.000,122744000.000,112396000.000,232498000.000,144548000.000,142341000.000,150494000.000,179284000.000,143325000.000,235087000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,16000.000,6000.000,67000.000,39000.000,142000.000,224000.000,332000.000,134000.000,223000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,51000.000,57000.000,210000.000,154000.000,28000.000,23000.000,45000.000,31000.000,38000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,66897000.000,81905000.000,65137000.000,58000000.000,50697000.000,30443000.000,38359000.000,44119000.000,36094000.000,65510000.000,145197000.000,122779000.000,112447000.000,232641000.000,144663000.000,142227000.000,150293000.000,178997000.000,143222000.000,234902000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,37200000.000,15300000.000,33100000.000,26100000.000,20800000.000,14800000.000,23600000.000,24200000.000,15600000.000,42600000.000,129200000.000,86200000.000,94700000.000,103300000.000,118500000.000,34600000.000,50400000.000,60300000.000,58700000.000,101300000.000
AvailableForSaleSecuritiesCurrent,57257000.000,46718000.000,30034000.000,83673000.000,66914000.000,81942000.000,65151000.000,58015000.000,50700000.000,30448000.000,38360000.000,44121000.000,36092000.000,65511000.000,127601000.000,119940000.000,112396000.000,217070000.000,144548000.000,142341000.000,150494000.000,179284000.000,143325000.000,235087000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,66914000.000,81942000.000,65151000.000,58015000.000,50700000.000,30448000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,28000.000,7000.000,11000.000,13000.000,15000.000,4000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,,17464000.000,2804000.000,,15428000.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,45000.000,44000.000,25000.000,28000.000,18000.000,9000.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,10600000.000,11105000.000,10800000.000,10200000.000,10700000.000,11700000.000,11800000.000,282984000.000,274077000.000,277229000.000,276300000.000,272190000.000,269722000.000,274300000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,,5300000.000,41400000.000,41926000.000,56000000.000,55992000.000,56101000.000,56101000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,277684000.000,232677000.000,235303000.000,220300000.000,216198000.000,213621000.000,218199000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,,,,,,,,,,,,,259000000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,518800000.000,486700000.000,,,,,
