,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,-8946.000,,
AllocatedShareBasedCompensationExpense,,,,,418827.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,-40204.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,173913.000,-827871.000,245704.000,-383138.000,-353976.000
ComprehensiveIncomeNetOfTax,,-729417.000,-1638148.000,-2058120.000,-1808885.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1513463.000,,,,
CostsAndExpenses,15063403.000,,,,
Depreciation,,,,,15731.000
DepreciationNonproduction,22187.000,17287.000,14115.000,10350.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,3638185.000,,,
EarningsPerShareBasic,-1.210,-0.530,-0.030,-0.050,-0.040
EarningsPerShareDiluted,-1.210,-0.530,-0.030,-0.050,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,10156.000,1196.000,16147.000,88970.000,216573.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.265,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1.000,,,
GeneralAndAdministrativeExpense,624546.000,157109.000,561024.000,367613.000,386814.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-2149388.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-179329.000,,,-2149388.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.140,-0.030,-0.050,-0.040
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.140,-0.030,-0.050,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTax,,-508477.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.390,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.390,,,
IncomeTaxExpenseBenefit,0.000,,,,
IncomeTaxExpenseBenefitContinuingOperations,,182269.000,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,810.000,,,
IncomeTaxesPaid,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-259412.000,-922534.000,160781.000,574088.000,461304.000
IncreaseDecreaseInFinanceReceivables,,-88497.000,,,
IncreaseDecreaseInOtherCurrentAssets,0.000,,,,
IncreaseDecreaseInOtherCurrentLiabilities,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,123513.000,-34168.000,74131.000
IncreaseDecreaseInPrepaidExpense,17340.000,68652.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,16433.000,,,
InterestPaid,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,1975409.000,965002.000,1498012.000,722863.000,980103.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1975409.000,965002.000,1498012.000,722863.000,980103.000
NetCashProvidedByUsedInInvestingActivities,-4701.000,,-3711.000,-1387.000,-3883.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4701.000,,-3711.000,-1387.000,-3883.000
NetCashProvidedByUsedInOperatingActivities,-1796795.000,-1792873.000,-1248597.000,-1104614.000,-1330196.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1796795.000,-1792873.000,-1248597.000,-1104614.000,-1330196.000
NetIncomeLoss,,-687806.000,-1691195.000,-2143754.000,-2149388.000
OccupancyCosts,224531.000,,103930.000,141022.000,132132.000
OfficersCompensation,0.000,-3055.000,189197.000,418827.000,
OperatingExpenses,,179329.000,1691195.000,2293734.000,
OperatingIncomeLoss,-1565008.000,,-1691195.000,-2293734.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,51545.000,-1407.000,53047.000,-85634.000,340503.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,149980.000,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,53047.000,85634.000,340503.000
OtherComprehensiveIncomeLossNetOfTax,,-41611.000,53047.000,-85634.000,340503.000
OtherCostAndExpenseOperating,-11902.000,,,,
OtherLaborRelatedExpenses,0.000,,,,
PaymentsForRepurchaseOfOtherEquity,0.000,,,,
PaymentsToAcquireMachineryAndEquipment,4701.000,,,,
PaymentsToAcquireProductiveAssets,,,3711.000,1768.000,3883.000
ProceedsFromIssuanceOfCommonStock,,,,25000.000,
ProceedsFromIssuanceOrSaleOfEquity,,,445.000,10.000,201.000
ProceedsFromRelatedPartyDebt,1975409.000,965002.000,,,
ProfitLoss,-1565008.000,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,102844.000,,,
RepaymentsOfBankDebt,0.000,,,,
RevenueFromRelatedParties,,220839.000,,,
Revenues,13498395.000,,,,
SalariesAndWages,2335621.000,25275.000,,,
SalesCommissionsAndFees,11868420.000,,,,
SalesRevenueNet,13498395.000,,,,
ShareBasedCompensation,-11902.000,-3055.000,14924.000,,414877.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,0.000,,,2109000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,,,527250.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,704000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,,,,,0.560
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,,,,100000.000,
StockIssuedDuringPeriodSharesNewIssues,,,,,50000.000
