,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,2443000.000,4789000.000,4047000.000,6437000.000,10937000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,2856000.000,2005000.000,517000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10206000.000,19315000.000,28918000.000,36032000.000,39637000.000
AdvertisingExpense,20800000.000,21000000.000,22500000.000,27500000.000,36200000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,1091000.000,1204000.000,2343000.000
AmortizationOfIntangibleAssets,,900000.000,2300000.000,3000000.000,3800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3475761000.000,2658159.000,10526135.000,11580044.000,10677288.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,3496000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,18701000.000,18390000.000,31890000.000,16325000.000,76040000.000
ComprehensiveIncomeNetOfTax,8215000.000,6470000.000,-9489000.000,-25386000.000,-38540000.000
CostOfGoodsAndServicesSold,34347000.000,43289000.000,61823000.000,75462000.000,90595000.000
CurrentFederalTaxExpenseBenefit,-182000.000,94000.000,2524000.000,4392000.000,10501000.000
CurrentForeignTaxExpenseBenefit,6934000.000,3494000.000,10411000.000,12108000.000,7695000.000
CurrentIncomeTaxExpenseBenefit,6811000.000,3763000.000,13325000.000,16931000.000,19194000.000
CurrentStateAndLocalTaxExpenseBenefit,59000.000,175000.000,390000.000,431000.000,998000.000
DeferredFederalIncomeTaxExpenseBenefit,2313000.000,2678000.000,,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,243000.000,1149000.000,-2446000.000,-3002000.000,-1147000.000
DeferredIncomeTaxExpenseBenefit,3009000.000,4137000.000,-2446000.000,-3002000.000,-1147000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,453000.000,310000.000,,0.000,0.000
DefinedContributionPlanAdministrativeExpenses,,,6900000.000,14100000.000,16700000.000
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,0.500,0.500,0.500,0.500
Depreciation,2800000.000,4400000.000,5700000.000,8400000.000,11300000.000
DepreciationDepletionAndAmortization,2971000.000,5255000.000,8228000.000,11731000.000,15290000.000
