,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3400000.000,,,,3600000.000,,,,4600000.000,,,,-5000000.000,
AllocatedShareBasedCompensationExpense,3500000.000,3500000.000,3200000.000,3800000.000,4000000.000,3400000.000,2800000.000,4600000.000,4800000.000,4400000.000,5000000.000,3200000.000,6100000.000,4600000.000
AllocatedShareBasedCompensationExpenseNetOfTax,2200000.000,2500000.000,2100000.000,2500000.000,2700000.000,2200000.000,1900000.000,3600000.000,3400000.000,3100000.000,3500000.000,1800000.000,4100000.000,3100000.000
AmortizationOfIntangibleAssets,2500000.000,,,,1800000.000,,,,5000000.000,,,,5200000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,1000000.000,,400000.000,,,,400000.000,100000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,-0.240,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,-0.240,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-23100000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,565700000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,5100000.000,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,2600000.000,,4800000.000,5300000.000,3100000.000,-11000000.000,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,23700000.000,,45800000.000,47000000.000,51200000.000,-69500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-22000000.000,,,,-60900000.000,,,,-74200000.000,,,,-122800000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-200000.000,,,,-200000.000,,,,0.000,,,,,
CommonStockDividendsPerShareDeclared,0.080,0.080,0.080,-0.140,0.100,0.100,0.100,-0.180,0.120,0.120,0.120,0.120,0.160,0.160
ComprehensiveIncomeNetOfTax,22400000.000,49300000.000,34800000.000,17200000.000,15000000.000,69400000.000,-28800000.000,14200000.000,84300000.000,69400000.000,16000000.000,27300000.000,81200000.000,152400000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1000000.000,3400000.000,5700000.000,-13400000.000,-1700000.000,1100000.000,-300000.000,0.000,2600000.000,-400000.000,200000.000,-700000.000,500000.000,700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,23400000.000,52700000.000,40500000.000,3800000.000,13300000.000,70500000.000,-29100000.000,14200000.000,86900000.000,69000000.000,16200000.000,26600000.000,81700000.000,153100000.000
CostOfGoodsAndServicesSold,280600000.000,305200000.000,310600000.000,368200000.000,271600000.000,297700000.000,304500000.000,325200000.000,286000000.000,317500000.000,317600000.000,331600000.000,308000000.000,346000000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,1800000.000,5300000.000,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,12200000.000,,,,12100000.000,,,,16400000.000,,,,16500000.000,
