,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2014-12-28,2016-01-03,2017-01-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6504000.000,4536000.000,5019000.000,4453000.000,4880000.000,4303000.000,4631000.000
AllocatedShareBasedCompensationExpense,,15482000.000,21031000.000,14053000.000,14464000.000,17719000.000,17158000.000
AmortizationOfFinancingCostsAndDiscounts,2613000.000,5651000.000,3517000.000,6502000.000,1434000.000,1496000.000,2137000.000
AmortizationOfIntangibleAssets,,,91200000.000,90400000.000,83400000.000,78600000.000,71500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2281000.000,1288000.000,485000.000,475000.000,607000.000,458000.000
BusinessCombinationAcquisitionRelatedCosts,,10700000.000,1200000.000,100000.000,3100000.000,700000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,16183000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,0.000,0.000,,,,
CapitalExpenditureDiscontinuedOperations,,,,,,,1302000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,240379000.000,-277744000.000,29102000.000,1798000.000,1579000.000,63111000.000,121333000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-2844000.000,-1908000.000,0.000,0.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,469275000.000,32252000.000,2470000.000,494000.000,1631000.000,0.000,-1302000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-2950000.000,-9129000.000,-1405000.000,538000.000,-671000.000,-483000.000,26839000.000
CommonStockDividendsPerShareDeclared,,0.280,0.280,0.280,0.280,0.280,0.280
ComprehensiveIncomeNetOfTax,,10713000.000,82447000.000,178210000.000,104987000.000,141669000.000,179394000.000
CostOfGoodsAndServicesSold,945715000.000,,,,,,
CostOfGoodsSold,,686812000.000,762989000.000,783584000.000,805345000.000,793728000.000,664803000.000
CostOfServices,,383896000.000,389010000.000,405674000.000,427266000.000,444131000.000,437361000.000
CurrentFederalTaxExpenseBenefit,,18309000.000,-5234000.000,-1292000.000,-262000.000,-5532000.000,14000.000
CurrentForeignTaxExpenseBenefit,,41765000.000,50314000.000,15025000.000,39634000.000,40318000.000,30754000.000
CurrentIncomeTaxExpenseBenefit,,63471000.000,47697000.000,15315000.000,41788000.000,37898000.000,32911000.000
CurrentStateAndLocalTaxExpenseBenefit,,3397000.000,2617000.000,1582000.000,2416000.000,3112000.000,2143000.000
DeferredFederalIncomeTaxExpenseBenefit,,8615000.000,-34920000.000,-29961000.000,-19169000.000,-1799000.000,2994000.000
DeferredForeignIncomeTaxExpenseBenefit,,-4321000.000,-27837000.000,2201000.000,-10340000.000,-2280000.000,-6968000.000
DeferredIncomeTaxExpenseBenefit,-25476000.000,-289000.000,-65551000.000,-29907000.000,-33351000.000,-6571000.000,-4549000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-4583000.000,-2794000.000,-2147000.000,-3842000.000,-2492000.000,-575000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,14900000.000,
DefinedBenefitPlanNetPeriodicBenefitCost,,70299000.000,34361000.000,-16839000.000,73957000.000,10815000.000,14410000.000
DefinedBenefitPlanOtherChanges,,,,,,6800000.000,5500000.000
Depreciation,,30900000.000,35600000.000,38100000.000,33300000.000,33400000.000,28500000.000
DepreciationDepletionAndAmortization,89163000.000,110921000.000,126865000.000,128471000.000,116736000.000,112007000.000,99972000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,317896000.000,1999000.000,2405000.000,-1810000.000,-260000.000,-28000.000,619000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,24138000.000,0.000,0.000,,-4959000.000,-3000.000,22229000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,0.000,0.000,,-4959000.000,-3000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,906000.000,-1098000.000,-1831000.000,232000.000,4255000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,95395000.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,13657000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,0.000,0.000,,348000.000,98000.000,146217000.000
Dividends,32924000.000,31607000.000,32050000.000,31421000.000,31597000.000,31539000.000,30629000.000
EarlyRepaymentOfSeniorDebt,,,,150000000.000,0.000,0.000,
EarningsPerShareBasic,3.280,0.070,0.610,1.490,1.400,1.890,2.140
EarningsPerShareDiluted,3.250,0.070,0.610,1.470,1.390,1.870,2.120
EffectOfExchangeRateOnCashAndCashEquivalents,-656000.000,10039000.000,1404000.000,-1422000.000,-15052000.000,-15992000.000,-13428000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,300000.000,300000.000,400000.000,300000.000,200000.000,300000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,5100000.000,6800000.000,4400000.000,5400000.000,5800000.000,10500000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2405000.000,9321000.000,1767000.000,0.000,0.000,2435000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2405000.000,9321000.000,1767000.000,0.000,0.000,2435000.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,10000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,344000.000,-1748000.000,944000.000,-2761000.000,19000.000,16183000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,20131000.000,1900000.000,1100000.000,0.000,57353000.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,-1908000.000,-17433000.000,-135000.000,-2074000.000,113000.000,332000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,26924000.000,-40154000.000,-31253000.000,-19431000.000,-7331000.000,3008000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,80000000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,-25500000.000,1500000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,37444000.000,22477000.000,17226000.000,29294000.000,38038000.000,23786000.000
FutureAmortizationExpenseYearFive,,52300000.000,,,,,
FutureAmortizationExpenseYearFour,,62900000.000,,,,,
FutureAmortizationExpenseYearOne,,89300000.000,,,,,
FutureAmortizationExpenseYearThree,,77700000.000,,,,,
FutureAmortizationExpenseYearTwo,,85500000.000,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,20800000.000,5400000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,-28475000.000
GoodwillTranslationAdjustments,,-256000.000,8871000.000,15167000.000,-37886000.000,-55434000.000,
GrossProfit,,850579000.000,963206000.000,976974000.000,1004608000.000,1024500000.000,1013353000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,0.000,,
ImpairmentOfIntangibleAssetsFinitelived,,3006000.000,74153000.000,6731000.000,0.000,0.000,
IncomeLossFromContinuingOperations,135922000.000,1172000.000,68441000.000,167924000.000,161166000.000,212688000.000,215706000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-145298000.000,-118546000.000,-82253000.000,-37758000.000,3160000.000,39689000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,209652000.000,169133000.000,235585000.000,207361000.000,240855000.000,204379000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,161984000.000,64354000.000,50587000.000,153332000.000,169603000.000,244015000.000,244068000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.160,0.010,0.600,1.500,1.430,1.890,1.970
IncomeLossFromContinuingOperationsPerDilutedShare,1.150,0.010,0.600,1.480,1.420,1.880,1.960
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,247997000.000,6483000.000,1499000.000,-712000.000,-3388000.000,-263000.000,18593000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,2.120,0.060,0.010,-0.010,-0.030,0.000,0.170
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,2.100,0.060,0.010,-0.010,-0.030,0.000,0.170
IncomeTaxExpenseBenefit,26062000.000,63182000.000,-17854000.000,-14592000.000,8437000.000,31327000.000,28362000.000
IncomeTaxExpenseBenefitContinuingOperations,,63182000.000,-17854000.000,,,,
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,-16948000.000,-15690000.000,6606000.000,31559000.000,32617000.000
IncomeTaxHolidayAggregateDollarAmount,,,,,7100000.000,8300000.000,11400000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,11364000.000,-14446000.000,-4675000.000,-7679000.000,2593000.000,-2755000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-37797000.000,-26652000.000,-36377000.000,-36616000.000,-51814000.000,-52648000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,22526000.000,17708000.000,53663000.000,59361000.000,85405000.000,85424000.000
IncomeTaxReconciliationNondeductibleExpense,,,,,,,5701000.000
IncomeTaxReconciliationOtherAdjustments,,2064000.000,-1188000.000,270000.000,-558000.000,2259000.000,1000000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-9079000.000,3389000.000,-23534000.000,-7009000.000,-7202000.000,-9621000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,1487000.000,1727000.000,3658000.000,2367000.000,1732000.000,6941000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-5536000.000,3265000.000,-2145000.000,1970000.000,649000.000,1509000.000
IncomeTaxReconciliationTaxContingencies,-7671000.000,5482000.000,1382000.000,-34455000.000,-7605000.000,-5342000.000,-291000.000
IncomeTaxReconciliationTaxCredits,,1509000.000,1657000.000,5452000.000,3399000.000,2295000.000,7189000.000
IncomeTaxesPaid,32910000.000,41644000.000,53281000.000,36675000.000,40638000.000,49275000.000,43549000.000
IncreaseDecreaseInAccountsPayable,27789000.000,-1776000.000,-7876000.000,-1800000.000,8103000.000,-16082000.000,30716000.000
IncreaseDecreaseInAccountsReceivable,38103000.000,20597000.000,44626000.000,14440000.000,16989000.000,-6760000.000,18960000.000
IncreaseDecreaseInInventories,22630000.000,2200000.000,8213000.000,13851000.000,24642000.000,28700000.000,-6752000.000
IncreaseDecreaseInRestrictedCash,1120000.000,-1250000.000,-487000.000,0.000,0.000,-59000.000,16959000.000
InterestExpense,,24783000.000,45787000.000,49924000.000,36270000.000,37997000.000,41528000.000
InterestPaid,12226000.000,12184000.000,40447000.000,39904000.000,30320000.000,31741000.000,30718000.000
InvestmentIncomeInterest,,1884000.000,747000.000,650000.000,667000.000,673000.000,702000.000
