,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,224000.000,1452000.000,1592000.000,1385000.000,917000.000,935000.000,1492000.000
AllocatedShareBasedCompensationExpense,,,,108000.000,85000.000,,77000.000,251000.000,26000.000,85000.000,64000.000,192000.000,172000.000,877000.000,224000.000,1452000.000,,,,,1492000.000
AmortizationOfIntangibleAssets,,,,11000.000,11000.000,,,,,,,,,,116000.000,145000.000,145000.000,146000.000,183000.000,203000.000,203000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,114815081.000,115918461.000,116220961.000,-236089006.000,121084160.000,118694504.000,2528938.000,-237932712.000,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,-591000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1095000.000,,,,-346000.000,,,,-125000.000,,,,-3572000.000,,-2743000.000,,,,-5930000.000
CommonStockDividendsShares,,,13000.000,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,266000.000,454000.000,537000.000,63000.000,79000.000,-412000.000,65000.000,53000.000,7000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
CostsAndExpenses,2404000.000,2825000.000,2544000.000,2142000.000,1827000.000,2207000.000,1727000.000,2388000.000,885000.000,846000.000,805000.000,950000.000,869000.000,1432000.000,2260000.000,6449000.000,6395000.000,6929000.000,5358000.000,6088000.000,5470000.000
DepreciationDepletionAndAmortization,59000.000,56000.000,54000.000,19000.000,18000.000,328000.000,1000.000,1000.000,0.000,1000.000,0.000,1000.000,1000.000,9000.000,118000.000,151000.000,174000.000,181000.000,222000.000,248000.000,250000.000
DerivativeGainLossOnDerivativeNet,,,,,,,4780000.000,3270000.000,421000.000,-461000.000,583000.000,-11693000.000,-700000.000,-11300000.000,0.000,0.000,,,,,
DerivativeGainOnDerivative,939000.000,1138000.000,741000.000,431000.000,64000.000,0.000,,,,,,,,,,,,,,,
DerivativeLossOnDerivative,-403000.000,50000.000,2460000.000,9410000.000,13900000.000,-21000000.000,,,,,,,,,,,,,,,
DividendsPreferredStockCash,,,,,,,727000.000,,,,725000.000,,,,0.000,,,,,,
DividendsPreferredStockStock,,,,,,,0.000,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.090,,-0.220,,,,0.140,0.030,-0.040,-0.070,-0.030,-0.510,-4.150,-10.570,,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,,-0.460,-0.630,,,,,,,,,,-0.100,-0.190,-0.170,-0.200,-0.080,-0.190,-0.130
EarningsPerShareDiluted,-0.090,,-0.220,,,,0.130,0.030,-0.040,-0.060,-0.030,-0.510,-4.150,-10.570,,,,,,,
GeneralAndAdministrativeExpense,1019000.000,1252000.000,979000.000,1406000.000,1422000.000,,,,,,,,,,1689000.000,4717000.000,4366000.000,3730000.000,2391000.000,2803000.000,3022000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,,,167000.000,,,,-2231000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,165000.000,,,,346000.000,,,,212000.000,,,,-1258000.000,,,,,,
IncreaseDecreaseInDeferredRevenue,,,-512000.000,,,,-62000.000,,,,103000.000,,,,-150000.000,,-151000.000,,,,-151000.000
IncreaseDecreaseInInterestPayableNet,,,83000.000,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,-54000.000,,,,-44000.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-4000.000,,,,0.000,,,,,,,,9000.000,,40000.000,,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4000.000,,,,-9000.000,,,,5000.000,,,,98000.000,,-114000.000,,,,308000.000
IncreaseDecreaseInReceivables,,,601000.000,,,,391000.000,,,,-15000.000,,,,109000.000,,129000.000,,,,24000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,355265.000,357516.000,0.000,-482295.000,0.000,0.000,0.000,0.000,,,,,,,
InterestAndDebtExpense,356000.000,237000.000,169000.000,169000.000,186000.000,84000.000,43000.000,43000.000,96000.000,97000.000,122000.000,137000.000,147000.000,176000.000,1000.000,1000.000,2000.000,,,,
InterestPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,
InvestmentIncomeNonoperating,3000.000,1283000.000,1000.000,0.000,111000.000,130000.000,94000.000,75000.000,46000.000,36000.000,8000.000,26000.000,11000.000,0.000,3000.000,92000.000,618000.000,13000.000,2551000.000,-1168000.000,39000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,30000.000,,,,10000.000,,,,75000.000,,,,87000.000,,0.000,,,,
