,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-04-04,2015-07-04
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,765000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,3840000.000,3930000.000,,5060000.000,5545000.000,5568000.000,5519000.000,6167000.000,7205000.000,6855000.000,6770000.000,6782000.000,7833000.000,6971000.000,9397000.000,9453000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,3169000.000,3476000.000,3464000.000,,3887000.000,4415000.000,4250000.000,4362000.000,4510000.000,5102000.000,3380000.000,6437000.000,6312000.000
AmortizationOfDebtDiscountPremium,1260000.000,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,2302000.000,2197000.000,2609000.000,,,,,,2500000.000,2600000.000,2600000.000,2600000.000,1900000.000,1900000.000,1900000.000,1200000.000,1200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,650000.000,637000.000,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,50242000.000,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,12247000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,117725000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,,,467000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,1064000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,8080000.000,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,22177000.000,676000.000,,27144000.000,19940000.000,25879000.000,-13836000.000,16100000.000,23576000.000,21978000.000,14238000.000,18287000.000,16636000.000,-949000.000,13518000.000,14633000.000
CostOfGoodsSold,29735000.000,32410000.000,30898000.000,42019000.000,38887000.000,36022000.000,36162000.000,38966000.000,35073000.000,41000000.000,40958000.000,46521000.000,40026000.000,34307000.000,42627000.000,37129000.000,39897000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,,,,,875000.000,,,299000.000,
Depreciation,,,,,2100000.000,2100000.000,2200000.000,2200000.000,1900000.000,2200000.000,2000000.000,1600000.000,2100000.000,2300000.000,2000000.000,2300000.000,2300000.000
DepreciationAndAmortization,4108000.000,,,,4852000.000,,,,4495000.000,,,,4163000.000,,,3493000.000,
EarningsPerShareBasic,0.280,0.370,0.300,0.260,0.440,0.350,0.410,-0.240,0.320,0.400,0.330,0.230,0.320,0.310,0.050,0.200,0.240
EarningsPerShareDiluted,0.270,0.360,0.290,0.270,0.430,0.350,0.410,-0.250,0.310,0.400,0.320,0.230,0.320,0.300,0.050,0.200,0.240
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-363000.000,,,,449000.000,,,,-772000.000,,,,548000.000,,,1053000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.339,0.322,,0.324,0.327,0.272,-0.649,0.259,0.303,0.175,-0.472,0.326,0.325,-1.944,0.425,0.304
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,500000.000,,,,200000.000,,,,600000.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,856000.000,1921000.000,,1891000.000,2069000.000,2104000.000,2437000.000,2280000.000,2790000.000,2605000.000,2408000.000,2272000.000,2731000.000,3591000.000,2960000.000,3141000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,706000.000,,,,1468000.000,,,,1271000.000,,,,898000.000,,,1036000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,706000.000,,,,1468000.000,,,,1271000.000,,,,898000.000,,,1036000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,2600000.000,,2800000.000,2700000.000,2700000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,89938000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,3114000.000,-5423000.000,2617000.000,1738000.000,-2445000.000,1437000.000,2122000.000,700000.000,-410000.000,291000.000,-5997000.000,-9271000.000,1887000.000
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,8496000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,10051000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,11328000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,10100000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,10304000.000,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,491000.000,238000.000,,-2925000.000,5256000.000,-2462000.000,-1790000.000,-2781000.000,-1477000.000,-1953000.000,4731000.000,353000.000,-420000.000,4823000.000,9491000.000,-1547000.000
GainLossOnSaleOfPropertyPlantEquipment,-99000.000,,,,-1000.000,,,,-57000.000,,,,41000.000,,,-6000.000,
GoodwillTranslationAdjustments,,,,,3265000.000,,,,3044000.000,,,,1262000.000,,,-921000.000,
GrossProfit,69795000.000,78811000.000,71686000.000,67359000.000,87882000.000,82637000.000,81606000.000,39250000.000,82652000.000,89479000.000,85486000.000,81652000.000,85671000.000,83756000.000,63212000.000,84179000.000,88795000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,0.000,
IncomeLossFromContinuingOperations,16459000.000,21782000.000,18989000.000,15345000.000,,,24255000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,24960000.000,32977000.000,28022000.000,25912000.000,37716000.000,30904000.000,33325000.000,-24628000.000,24507000.000,33262000.000,22907000.000,19079000.000,27078000.000,25788000.000,984000.000,18762000.000,19026000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.280,0.370,0.320,0.260,,,0.410,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.270,0.360,0.310,0.260,,,0.410,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-1031000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-1031000.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.020,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.020,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,8501000.000,11195000.000,9033000.000,10567000.000,12230000.000,10096000.000,9070000.000,-10242000.000,6337000.000,10073000.000,4003000.000,6016000.000,8839000.000,8375000.000,-1913000.000,7982000.000,5778000.000
IncomeTaxesPaidNet,4677000.000,,,,2222000.000,,,,7660000.000,,,,10801000.000,,,2685000.000,
IncreaseDecreaseInAccountsPayable,1573000.000,,,,-610000.000,,,,3865000.000,,,,-1030000.000,,,4298000.000,
IncreaseDecreaseInAccountsReceivable,-1184000.000,,,,10532000.000,,,,-2781000.000,,,,5026000.000,,,-675000.000,
IncreaseDecreaseInAccruedLiabilities,-9715000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,1560000.000,,,,824000.000,,,,737000.000,,,,207000.000,,,125000.000,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,-1913000.000,,,,-2458000.000,,,5204000.000,
IncreaseDecreaseInIncomeTaxesReceivable,-4708000.000,,,,-9314000.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,6784000.000,,,,-7542000.000,,,,11071000.000,,,,-507000.000,,,3971000.000,
IncreaseDecreaseInOtherOperatingAssets,,,,,1100000.000,,,,261000.000,,,,316000.000,,,-525000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,2054000.000,,,,-9288000.000,,,,-3545000.000,,,-5603000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,531000.000,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,4199000.000,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,828000.000,903000.000,,944000.000,781000.000,907000.000,-1615000.000,1021000.000,691000.000,807000.000,-1527000.000,826000.000,465000.000,378000.000,894000.000,780000.000
IndefiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,,,,-5554000.000,
InterestAndOtherIncome,,,,,,,,,,,,,,,,817000.000,687000.000
InterestOnConvertibleDebtNetOfTax,,1037000.000,,,,,,,,,,,,,,,
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,,-493000.000,,,,-821000.000,,,,-1045000.000,,,-923000.000,
NetCashProvidedByUsedInContinuingOperations,,,,,44218000.000,,,,-9863000.000,,,,-30446000.000,,,17899000.000,
NetCashProvidedByUsedInFinancingActivities,-46641000.000,,,,-1736000.000,,,,-6239000.000,,,,-24841000.000,,,-22857000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-46641000.000,,,,-1736000.000,,,,-6239000.000,,,,-24841000.000,,,-22857000.000,
NetCashProvidedByUsedInInvestingActivities,36779000.000,,,,4249000.000,,,,-16348000.000,,,,-23582000.000,,,5319000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,36779000.000,,,,4249000.000,,,,-16348000.000,,,,-23582000.000,,,5319000.000,
NetCashProvidedByUsedInOperatingActivities,18305000.000,,,,41256000.000,,,,13496000.000,,,,17429000.000,,,34384000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,18305000.000,,,,41256000.000,,,,13496000.000,,,,17429000.000,,,34384000.000,
NetIncomeLoss,16459000.000,21782000.000,17958000.000,15345000.000,25486000.000,20808000.000,24255000.000,-14386000.000,18170000.000,23189000.000,18904000.000,13063000.000,18239000.000,17413000.000,2897000.000,10780000.000,13248000.000
NetIncomeLossAttributableToParentDiluted,,22819000.000,17958000.000,,25486000.000,20808000.000,24255000.000,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,21748000.000,17935000.000,,25466000.000,20808000.000,24255000.000,-14378000.000,18170000.000,23189000.000,18904000.000,13063000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,22788000.000,17937000.000,,25466000.000,20808000.000,24255000.000,-14378000.000,18170000.000,23189000.000,18904000.000,13063000.000,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,132000.000,,,,445000.000,,,,410000.000,,,207000.000,
OperatingExpenses,42710000.000,44555000.000,43944000.000,42282000.000,50897000.000,51821000.000,48860000.000,64135000.000,59258000.000,56430000.000,63148000.000,62885000.000,58840000.000,58525000.000,61101000.000,66234000.000,70443000.000
OperatingIncomeLoss,27085000.000,34256000.000,27742000.000,25077000.000,36985000.000,30816000.000,32746000.000,-24885000.000,23394000.000,33049000.000,22338000.000,18767000.000,26831000.000,25231000.000,2111000.000,17945000.000,18352000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,27000.000,598000.000,436000.000,-538000.000,218000.000,-225000.000,1858000.000,-174000.000,-1411000.000,4000.000,40000.000,9000.000,-282000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,341000.000,-17073000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,1631000.000,-1466000.000,1188000.000,1088000.000,-2288000.000,612000.000,1216000.000,1349000.000,1459000.000,-781000.000,-3886000.000,2729000.000,1667000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,-2288000.000,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,218000.000,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,218000.000,,,,,,,,
