,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToOtherAssetsAmount,,,,,,,,,,,,45000.000,,,,,,,,,
AdvertisingExpense,70609.000,64289.000,42094.000,60450.000,134176.000,132356.000,128126.000,191942.000,171665.000,263860.000,289962.000,245375.000,250067.000,211949.000,169003.000,152327.000,244913.000,27425.000,10556.000,12104.000,9815.000
AdvertisingRevenueCost,,,,,,,,,,,,,250000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,,,,,,,,15856.000,,,,41692.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,,,,,,40000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,25955.000,16641.000,,,,,,,
CashPeriodIncreaseDecrease,,-32814.000,,32090.000,,,,584158.000,,,,-285485.000,,,,-798535.000,,,,-200264.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,19797.000,,,,,
CommunicationsAndInformationTechnology,2813.000,,,,,,,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,-327160.000,-407433.000,-40453.000,214648.000,-5236.000,-71722.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,15000.000,57118.000,28000.000,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,6560.000,,,,-15337.000,
DepositAssetsOrLiabilitiesAmortizationExpenseFromExpirations,,,,-7000.000,,,,-4000.000,,,,,,,,,,,,,
Depreciation,2405.000,3865.000,3865.000,6724.000,6535.000,8749.000,8259.000,9540.000,9938.000,10061.000,10376.000,11064.000,11079.000,11510.000,7648.000,9522.000,13161.000,15698.000,15330.000,13726.000,13727.000
DepreciationNonproduction,,3865.000,,6724.000,,,,9540.000,,,,11064.000,,,,,,,,,
DilutiveSecurities,,,,,,,,,,,,38529.000,,,,,,,,,
DirectTaxesAndLicensesCosts,17917.000,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,-11886.000,-335.000,134.000,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,-4574.000,54.000,116.000,,,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,,,,,,,,,,,86000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,-1720.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,-11886.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,-5971.000,,,,,
EarningsPerShareBasic,,,,,,,,0.030,0.030,0.030,-0.020,-0.000,0.010,0.000,-0.050,,,,,,
EarningsPerShareBasicAndDiluted,-0.040,0.000,0.020,-0.000,0.010,0.050,,,,,,,,,,-0.040,-0.060,-0.010,-0.040,0.000,-0.010
EarningsPerShareDiluted,,,,,,,,0.030,0.030,0.030,-0.020,0.000,0.010,0.000,-0.050,,,,,,
GainLossOnContractTermination,,,,,,,,,,,,,,,,,,,,-2000.000,
GainLossOnDispositionOfAssets,,,,,,,,1475.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,1960.000,59875.000,62896.000,59875.000,94480.000,95836.000,139157.000,202330.000,129842.000,147243.000,341125.000,46307.000,207371.000,197463.000,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,-522981.000,-728367.000,-100611.000,-456890.000,-20538.000,-158796.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-123708.000,11082.000,222211.000,-1536.000,87442.000,565063.000,309060.000,475894.000,557456.000,517240.000,-134084.000,-33378.000,223739.000,54282.000,-685938.000,-850141.000,-1135800.000,-141064.000,-242242.000,-25774.000,-230518.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,-33377.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,-0.040,-0.060,-0.010,-0.040,0.000,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,-7312.000,-389.000,18.000,-1545.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,179079.000,209770.000,199167.000,-36949.000,-11500.000,85500.000,18000.000,-311517.000,,,,,,
IncomeTaxesPaid,,0.000,,,,,,1750.000,,,,-8100.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,9743.000,,-27509.000,,,,74453.000,,,,-271474.000,,,,177554.000,,,,-53246.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,-240.000,,,,,
IncreaseDecreaseInAccountsReceivable,,93623.000,,-5623.000,,,,54143.000,,,,17030.000,,,,-112635.000,,,,37911.000,
IncreaseDecreaseInAccruedLiabilities,,5448.000,,-4638.000,,,,8474.000,,,,,,,,-264123.000,,,,-61302.000,
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,,,,,,,-5040.000,,,,-674.000,
IncreaseDecreaseInCustomerDeposits,,5000.000,,,,,,,,,,,,,,-9982.000,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,,-35900.000,,,,-188.000,
IncreaseDecreaseInDepositOtherAssets,,,,28513.000,,,,1514.000,,,,23160.000,,,,,,,,,
IncreaseDecreaseInDeposits,,,,,,,,,,,,,,,,5000.000,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,177329.000,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,,,11500.000,,,,336289.000,,,,-7338.000,
IncreaseDecreaseInNotesPayableCurrent,,,,-20000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,,,,,,,,,,,-28682.000,,,,32556.000,
IncreaseDecreaseInOtherAccruedLiabilities,,21465.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,2636.000,,,,-9745.000,,,,12489.000,,,,-8102.000,,,,48575.000,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,4681.000,,,,-45317.000,,,,-1514.000,
IncreaseDecreaseInUnearnedPremiums,,,,,,,,,,,,123600.000,,,,,,,,,
InitialFranchiseFees,,487073.000,718949.000,633268.000,817332.000,1280871.000,968750.000,1558454.000,1510020.000,1605899.000,1112685.000,668156.000,872737.000,940967.000,378305.000,382700.000,97700.000,241800.000,209438.000,130000.000,10313.000
InterestAndDebtExpense,,,,,,,,,,,,,11000.000,,,,,,,,
InterestExpense,1834.000,0.000,,134.000,1861.000,,,,2.000,,,,,,,,,,,,
InterestExpenseDebt,-0.000,,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,279.000,3870.000,1895.000,537.000,1738.000,1120.000,413.000,52.000,3.000,36.000
InterestPaid,,0.000,,,,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,0.000,,,,,,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,8800.000,,20000.000,,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,25998.000,,,,,,,,,,,9205.000,7900.000,7000.000,4895.000,14000.000,,,,3000.000,6000.000
LegalFees,20598.000,,,,,,,,,,,,,,,,,,,,
LicenseAndMaintenanceRevenue,,88385.000,83278.000,149534.000,229743.000,279176.000,337447.000,300652.000,440771.000,504265.000,599842.000,554859.000,740811.000,713941.000,835861.000,562221.000,544282.000,611173.000,588448.000,608826.000,571472.000
LitigationSettlementExpense,,,,,,,,,,,,,,,,75000.000,44717.000,-2967.000,10000.000,,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,,,-764.000,,,,-21300.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,,,-764.000,,,,-21300.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-4594.000,,-9183.000,,,,-2437.000,,,,-17046.000,,,,-39376.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-4594.000,,-9183.000,,,,-2437.000,,,,-17046.000,,,,-39376.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,-28220.000,,41273.000,,,,587359.000,,,,-247139.000,,,,-778956.000,,,,-200264.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-28220.000,,41273.000,,,,587359.000,,,,-247139.000,,,,-778956.000,,,,-200264.000,
NetIncomeLoss,,,,,,,,,,,,-21878.000,138239.000,36282.000,-609583.000,-530293.000,-728756.000,-100593.000,-458435.000,-20538.000,-158796.000
NonoperatingIncomeExpense,7070.000,240.000,749.000,-134.000,-22474.000,-460.000,-62660.000,1873.000,41596.000,6796.000,-27451.000,279.000,1123.000,193.000,-73383.000,-35956.000,-61772.000,3217.000,-5772.000,13435.000,1838.000
OperatingExpenses,492437.000,564616.000,580765.000,814405.000,967511.000,1020530.000,972516.000,1399725.000,1487491.000,1603338.000,1826560.000,1256955.000,1391933.000,1601853.000,1828485.000,1759159.000,1716170.000,997638.000,1034356.000,778095.000,814141.000
OperatingIncomeLoss,-130778.000,10842.000,221462.000,-1402.000,109916.000,565523.000,371720.000,474021.000,515860.000,510444.000,-106633.000,-33657.000,222616.000,54089.000,-612555.000,-814185.000,-1074028.000,-144281.000,-236470.000,-39209.000,-232356.000
OtherCostAndExpenseOperating,1424.000,,,,,,,,,,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,159113.000,195416.000,184114.000,140775.000,39944.000,37164.000
OtherGeneralExpense,14183.000,33362.000,12424.000,39623.000,48068.000,27649.000,43624.000,91582.000,91159.000,49504.000,62794.000,33238.000,34267.000,29002.000,18427.000,18512.000,7658.000,5493.000,2539.000,1885.000,2940.000
OtherIncome,,,,,,,,,,,,,224000.000,,,,,,,,
OtherNonoperatingIncome,8904.000,240.000,749.000,0.000,-20613.000,-460.000,-59773.000,1873.000,41598.000,6796.000,11296.000,,-2747.000,-1702.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,37306.000,-18175.000,-163.000,4176.000,13432.000,1802.000
OtherSalesRevenueNet,,,,,,,,,,,,,,,,53.000,160.000,384.000,0.000,60.000,
PaymentsToAcquireNotesReceivable,,,,,,,,,,,,-1400.000,,,,,,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,,,,,,,18446.000,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,594.000,,9183.000,,,,2437.000,,,,,,,,39376.000,,,,,
