,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccruedLiabilitiesCurrentAndNoncurrent,272565000.000,321528000.000,486467000.000,374413000.000,333177000.000,329643000.000,330175000.000,266977000.000,379088000.000,390868000.000,415724000.000,295969000.000,344119000.000,281988000.000,289179000.000,357547000.000,361115000.000,352490000.000,389180000.000,353610000.000,345231000.000,469059000.000
AccruedLiabilitiesFairValueDisclosure,,5851000.000,4627000.000,3915000.000,,,,2515000.000,3853000.000,9066000.000,5884000.000,9339000.000,5682000.000,8311000.000,5310000.000,9820000.000,9620000.000,9910000.000,10062000.000,10758000.000,10093000.000,10632000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,268620000.000,,,,283335000.000,,,,312483000.000,,,,342083000.000,,,,370736000.000,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,-85390000.000,-60780000.000,-76280000.000,-110599000.000,-75792000.000,-104028000.000,-78096000.000,-128546000.000,-79405000.000,-49785000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,-37579000.000,,-35805000.000,-34971000.000,-66346000.000,-65339000.000,-64334000.000,-63328000.000,,-61106000.000,-60776000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-25765000.000,-9145000.000,-4654000.000,-23887000.000,-22172000.000,-18425000.000,-13900000.000,-16205000.000,-24119000.000,-71897000.000,-83613000.000,-66876000.000,-55504000.000,-39507000.000,-49583000.000,-71892000.000,-49267000.000,-67621000.000,-50766000.000,-79274000.000,-48341000.000,-29473000.000
AdditionalPaidInCapital,488770000.000,477449000.000,478738000.000,479882000.000,484491000.000,472138000.000,473781000.000,475979000.000,472975000.000,1386063000.000,1388638000.000,1390643000.000,1393749000.000,1387253000.000,1390207000.000,1393090000.000,1394933000.000,1379194000.000,1382714000.000,1386677000.000,1390516000.000,1383266000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,525028000.000,,,,933263000.000,,,,1085821000.000,,
Assets,14466509000.000,14347557000.000,14688278000.000,14441702000.000,14670818000.000,14621344000.000,14628843000.000,14913012000.000,15272484000.000,23532129000.000,24134986000.000,23909027000.000,24498661000.000,24564431000.000,24608207000.000,24902347000.000,25118120000.000,25297014000.000,25246917000.000,25524604000.000,26062649000.000,26150587000.000
AssetsFairValueDisclosureRecurring,,,,,,,,3007823000.000,3316857000.000,3375405000.000,3327911000.000,3332698000.000,3486781000.000,3550602000.000,3525599000.000,3613913000.000,3867200000.000,3894884000.000,4009701000.000,4031314000.000,4208012000.000,4440492000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,18980000.000,49739000.000,65212000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,57027000.000,34381000.000,20528000.000
AvailableForSaleSecurities,3362751000.000,3498272000.000,3198046000.000,3353553000.000,3491647000.000,3216365000.000,2911993000.000,2920971000.000,3243835000.000,3299392000.000,3256259000.000,3273174000.000,3433171000.000,3478420000.000,3462990000.000,3545288000.000,3791059000.000,3838509000.000,3925724000.000,3967735000.000,4104214000.000,4318688000.000
AvailableForSaleSecuritiesAmortizedCost,,3418763000.000,3111627000.000,3270899000.000,3406355000.000,3135438000.000,2827822000.000,2848771000.000,3183259000.000,3311751000.000,3286109000.000,3329117000.000,3471126000.000,3494000000.000,3494793000.000,3562537000.000,3774542000.000,3851202000.000,3912767000.000,4005782000.000,4088856000.000,4274004000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,37458000.000,27516000.000,18327000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,57027000.000,34381000.000,20528000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,372822000.000,99726000.000,192729000.000,227946000.000,178837000.000,174077000.000,263741000.000,544698000.000,1684246000.000,1745572000.000,2108234000.000,2133985000.000,1891729000.000,2119417000.000,1910374000.000,1418153000.000,2086514000.000,1479999000.000,2762969000.000,1074995000.000,746782000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,19569000.000,6865000.000,2201000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,321262000.000,52717000.000,148344000.000,181287000.000,130750000.000,124987000.000,213685000.000,493473000.000,1633108000.000,1694722000.000,1908543000.000,1753704000.000,472977000.000,638746000.000,424916000.000,245893000.000,1057236000.000,508560000.000,1849320000.000,281941000.000,169846000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,51560000.000,47009000.000,44385000.000,46659000.000,48087000.000,49090000.000,50056000.000,51225000.000,51138000.000,50850000.000,199691000.000,380281000.000,1418752000.000,1480671000.000,1485458000.000,1172260000.000,1029278000.000,971439000.000,913649000.000,793054000.000,576936000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,319352000.000,214475000.000,342984000.000,559564000.000,370691000.000,233188000.000,351745000.000,449817000.000,1061212000.000,965488000.000,899078000.000,838919000.000,766359000.000,683254000.000,777170000.000,750801000.000,805763000.000,561050000.000,590610000.000,567425000.000,554884000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,2675146000.000,2613471000.000,2623871000.000,2616784000.000,2625817000.000,2467708000.000,2396490000.000,2638701000.000,2086750000.000,2144204000.000,2206321000.000,2448882000.000,2565605000.000,2638864000.000,2636819000.000,2904756000.000,2895876000.000,209830000.000,190332000.000,208258000.000,224674000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,190892000.000,180841000.000,198647000.000,211917000.000,95343000.000,93519000.000,102058000.000,92198000.000,87687000.000,84302000.000,101677000.000,83693000.000,84951000.000,86491000.000,80585000.000,78260000.000,77392000.000,3135791000.000,3170332000.000,3318419000.000,3525385000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,3415011000.000,3107912000.000,3267600000.000,3403047000.000,3132098000.000,2824577000.000,2845530000.000,3180047000.000,3305257000.000,3279732000.000,,3464790000.000,3487784000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,309130000.000,185544000.000,184752000.000,100074000.000,121174000.000,114333000.000,67437000.000,59907000.000,57249000.000,55888000.000,59781000.000,55341000.000,55289000.000,48965000.000,47740000.000,54373000.000,56654000.000,16272000.000,13640000.000,7239000.000,10957000.000
AvailableForSaleSecuritiesDebtSecurities,,3494520000.000,3194331000.000,3350254000.000,3488339000.000,3213025000.000,2908748000.000,2917730000.000,3240623000.000,3292898000.000,3249882000.000,3266857000.000,3426835000.000,3472204000.000,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,,2920971000.000,3243835000.000,3299392000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,12483000.000,15479000.000,17762000.000,16745000.000,14108000.000,14438000.000,12922000.000,15143000.000,57197000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,-10764000.000,-15312000.000,17256000.000,14843000.000,13429000.000,14038000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,-11891000.000,-10330000.000,-10431000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,-12483000.000,-15479000.000,17762000.000,16745000.000,14108000.000,14438000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,,-12922000.000,-15143000.000,-57197000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,-1719000.000,-167000.000,506000.000,1902000.000,679000.000,400000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,,-1031000.000,-4813000.000,-46766000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,91992000.000,101898000.000,100416000.000,102037000.000,95035000.000,98609000.000,85122000.000,75719000.000,44838000.000,,,,,,,,,,,,
Capital,,,,1242177000.000,,,,,,,,,,,,,,,,,,
CapitalRequiredForCapitalAdequacy,,,,780366000.000,,,,,,,,,,,,,,,,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080,,,,,,,,,,,,,,,,,,
CapitalRequiredToBeWellCapitalized,,,,975457000.000,,,,,,,,,,,,,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.100,,,,,,,,,,,,,,,,,,
CapitalToRiskWeightedAssets,,,,0.127,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,638781000.000,224078000.000,318945000.000,377319000.000,489985000.000,337935000.000,238417000.000,258014000.000,347103000.000,909490000.000,1247267000.000,917822000.000,959285000.000,642570000.000,485328000.000,697424000.000,532425000.000,587589000.000,411587000.000,463817000.000,759897000.000,524287000.000
CashAndCashEquivalentsFairValueDisclosure,,224078000.000,318945000.000,377319000.000,,,,258014000.000,347103000.000,909490000.000,1247267000.000,917822000.000,959285000.000,642570000.000,485328000.000,697424000.000,532425000.000,587589000.000,411587000.000,463817000.000,759897000.000,524287000.000
CashAndDueFromBanks,168528000.000,191965000.000,202886000.000,219256000.000,188789000.000,226026000.000,201359000.000,244223000.000,183430000.000,421836000.000,505228000.000,571171000.000,520976000.000,523027000.000,429699000.000,480998000.000,426247000.000,472848000.000,357397000.000,380799000.000,331049000.000,420818000.000
