,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-30,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccountsPayableCurrent,917000.000,1293000.000,1122000.000,844000.000,649000.000,850000.000,981000.000,1117000.000,1226000.000,720000.000,1051000.000,1315000.000,1282000.000,968000.000,,990000.000,994000.000,1250000.000,1444000.000,920000.000,1298000.000,1490000.000
AccountsReceivableGrossCurrent,,,,,,2737000.000,,,,2067000.000,,,,4202000.000,,,,2833000.000,,,,
AccountsReceivableNetCurrent,5336000.000,4775000.000,4351000.000,1912000.000,3043000.000,2648000.000,2870000.000,3204000.000,4031000.000,1980000.000,3622000.000,5171000.000,4441000.000,4109000.000,,3467000.000,5139000.000,2790000.000,3543000.000,4388000.000,5198000.000,5304000.000
AccruedIncomeTaxesCurrent,87000.000,78000.000,72000.000,81000.000,25000.000,23000.000,23000.000,6000.000,9000.000,10000.000,31000.000,27000.000,18000.000,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,624000.000,539000.000,625000.000,565000.000,612000.000,597000.000,712000.000,773000.000,698000.000,640000.000,,702000.000,651000.000,540000.000,640000.000,717000.000,633000.000,797000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,6955000.000,7093000.000,6649000.000,6650000.000,6707000.000,6656000.000,6575000.000,6686000.000,6636000.000,5697000.000,,5761000.000,4860000.000,4579000.000,4642000.000,4760000.000,4759000.000,4301000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1220000.000,1057000.000,1092000.000,1195000.000,1161000.000,1283000.000,1204000.000,1275000.000,1458000.000,1561000.000,1341000.000,1365000.000,1288000.000,1110000.000,,998000.000,906000.000,659000.000,820000.000,599000.000,582000.000,270000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,89000.000,,,,87000.000,,,,93000.000,,,,43000.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,135000.000,131000.000,115000.000,60000.000,85000.000,89000.000,89000.000,92000.000,99000.000,87000.000,97000.000,107000.000,99000.000,93000.000,,90000.000,95000.000,43000.000,65000.000,90000.000,103000.000,109000.000
Assets,31113000.000,31612000.000,31345000.000,23254000.000,22352000.000,18822000.000,18247000.000,18513000.000,19159000.000,17502000.000,17421000.000,18852000.000,19214000.000,19332000.000,,18198000.000,19104000.000,19640000.000,19566000.000,19388000.000,21036000.000,22824000.000
AssetsCurrent,26727000.000,27409000.000,26978000.000,19053000.000,18652000.000,17695000.000,17282000.000,17489000.000,18159000.000,16571000.000,16552000.000,17674000.000,18477000.000,18341000.000,,17131000.000,18068000.000,18340000.000,18130000.000,17674000.000,19179000.000,20764000.000
BuildingsAndImprovementsGross,,,,,,,,,,484000.000,,,,415000.000,,,,77000.000,,,,
CapitalLeaseObligationsCurrent,,,,,,,719000.000,588000.000,289000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,3262000.000,2960000.000,2956000.000,2665000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,1017000.000,888000.000,1015000.000,1021000.000,,,,,,,,,,,,,
