,2017-03-31
AmortizationOfIntangibleAssets,13421.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,26406.000
ContractsRevenue,-610203.000
DebtInstrumentConvertibleBeneficialConversionFeature,535332.000
Depreciation,8206.000
DepreciationAndAmortization,21627.000
DepreciationDepletionAndAmortization,58865.000
EarningsPerShareBasicAndDiluted,-0.210
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,1.000
GainsLossesOnExtinguishmentOfDebt,-4611395.000
GeneralAndAdministrativeExpense,177981.000
GrossProfit,81534.000
IncomeLossFromContinuingOperations,-408515.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,24675.000
IncreaseDecreaseInAccountsReceivable,15585.000
IncreaseDecreaseInDeposits,-445.000
InterestExpense,435349.000
InterestExpenseDebt,39286.000
NetCashProvidedByUsedInFinancingActivities,451667.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,451667.000
NetCashProvidedByUsedInInvestingActivities,-40457.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-40457.000
NetCashProvidedByUsedInOperatingActivities,-384804.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-384804.000
NetIncomeLoss,-5467670.000
NonoperatingIncomeExpense,-5059155.000
OperatingExpenses,490049.000
OperatingLeasesRentExpenseNet,18210.000
PaymentsForPreviousAcquisition,20832.000
PaymentsToAcquirePropertyPlantAndEquipment,19625.000
ProceedsFromConvertibleDebt,191667.000
ProceedsFromNotesPayable,255000.000
ProceedsFromRelatedPartyDebt,5000.000
ProfessionalFees,128709.000
Revenues,691737.000
SalariesWagesAndOfficersCompensation,161732.000
SalesRevenueNet,691737.000
SellingGeneralAndAdministrativeExpense,3791.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,26610226.000
