,2011-06-30,2011-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,83022.000,83657.000
AccountsPayable,546505.000,379279.000,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,,,107907.000,142587.000,255830.000,299018.000,344435.000,245367.000,267598.000,290660.000,313905.000
AccountsPayableCurrent,,,402903.000,819797.000,588651.000,514289.000,393617.000,440330.000,494095.000,466534.000,499586.000,520307.000,493254.000,557634.000,626883.000,617860.000,634209.000
AccountsReceivableNet,169896.000,169896.000,,,,,,,,,,,,,,,
AccruedLiabilities,16831.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,182472.000,205154.000,222846.000,240781.000,258238.000,294757.000,567820.000,609765.000,656482.000,718949.000,796341.000,660418.000,615324.000,592243.000,628402.000
AccruedPayrollTaxesCurrent,,16831.000,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,10000.000,10000.000,10000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,11694.000,14255.000,16978.000,19783.000,22405.000,24941.000,27347.000,25155.000,26909.000,28456.000,29609.000,30735.000,31861.000,32987.000
AdditionalPaidInCapital,,641990.000,51337434.000,54736512.000,54736512.000,54736512.000,54757845.000,54757845.000,54757845.000,54757845.000,54757845.000,54757845.000,54757845.000,69502113.000,69697929.000,69697929.000,69697929.000
Assets,1912415.000,2193703.000,60223.000,130811.000,70888.000,98621.000,237436.000,303061.000,78279.000,74121.000,281549.000,274987.000,258735.000,275023.000,265964.000,130816.000,104342.000
AssetsCurrent,1202658.000,1497570.000,17617.000,90718.000,33669.000,59770.000,201390.000,269650.000,47404.000,45652.000,259783.000,254975.000,246464.000,264525.000,256592.000,110168.000,97222.000
AssetsNoncurrent,564598.000,550974.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,280678.000,267723.000,254769.000,285780.000,269907.000,253824.000,237788.000,221752.000,205384.000,188850.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,52648.000,53147.000,63989.000,48116.000,32072.000,16036.000,65970.000,49602.000,33068.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,57631.000,45173.000,30223.000,17866.000,17866.000,17863.000,17863.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,55634.000,58627.000,59126.000,69968.000,69968.000,69956.000,69956.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,53645.000,56634.000,57133.000,67975.000,67975.000,67963.000,67963.000,69956.000,69956.000,69956.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,38864.000,54641.000,55140.000,65982.000,65982.000,65970.000,65970.000,67963.000,67963.000,67963.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,17863.000,17863.000,17863.000
CapitalizedComputerSoftwareNet,,,,,,,15930.000,15930.000,15930.000,15930.000,15930.000,15930.000,,,15930.000,15930.000,15930.000
Cash,348.000,295260.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,10498.000,58599.000,1550.000,27651.000,43044.000,100555.000,2531.000,1779.000,14035.000,14446.000,5935.000,16430.000,13563.000,24646.000,11065.000
CashEquivalentsAtCarryingValue,10700.000,,,,,,,,,,14035.000,14446.000,5935.000,16430.000,13563.000,24646.000,11065.000
CommonStockCapitalSharesReservedForFutureIssuance,,,114303.000,116588.000,118001.000,120701.000,129881.000,,,,244000.000,263000.000,263000.000,301000.000,316500.000,332000.000,354500.000
