,2016-06-30,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-8789.000
AdditionsToContractHoldersFunds,,,579215.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,70101.000
BenefitsLossesAndExpenses,2447799.000,2013100.000,2257303.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-968085.000
ComprehensiveIncomeNetOfTax,-35707.000,-215394.000,-145711.000
DeferredPolicyAcquisitionCostAmortizationExpense,51642.000,39441.000,37764.000
DepreciationNonproduction,,,8584.000
EarningsPerShareBasicAndDiluted,-0.080,-0.060,-0.030
GainLossOnSaleOfSecuritiesNet,-74.000,29889.000,192405.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,2796.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,,,-6255.000
IncreaseDecreaseInFundsHeldUnderReinsuranceAgreements,,,207.000
IncreaseDecreaseInFuturePolicyBenefitReserves,,,389568.000
IncreaseDecreaseInOtherOperatingAssets,,,18225.000
IncreaseDecreaseInOtherOperatingLiabilities,,,14352.000
IncreaseDecreaseInPrepaidExpense,,,4277.000
IncreaseDecreaseInUnearnedPremiums,,,11247.000
InterestCreditedToPolicyholdersAccountBalances,,,16597.000
LaborAndRelatedExpense,204817.000,171226.000,178192.000
LiabilityForFuturePolicyBenefitsPeriodExpense,403352.000,539476.000,264978.000
NetCashProvidedByUsedInFinancingActivities,,,495666.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,495666.000
NetCashProvidedByUsedInInvestingActivities,,,-1505023.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1505023.000
NetCashProvidedByUsedInOperatingActivities,,,41272.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,41272.000
NetIncomeLoss,-439774.000,-354298.000,-168748.000
NetInvestmentIncome,112450.000,116780.000,126020.000
OtherComprehensiveIncomeLossNetOfTax,,,23037.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,404067.000,138904.000,23037.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,-74.000,29889.000,192405.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,403993.000,168793.000,215442.000
OtherCostAndExpenseOperating,313343.000,321925.000,285766.000
OtherIncome,22185.000,21878.000,20202.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,0.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,1479152.000
PaymentsToAcquireAvailableForSaleSecuritiesEquity,,,180567.000
PremiumsEarnedNet,1873464.000,1490255.000,1749928.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,314111.000,204422.000,969740.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,154696.000
ProceedsFromWarrantExercises,,,54212.000
Revenues,2008025.000,1658802.000,2088555.000
SalesCommissionsAndFees,118383.000,88952.000,124291.000
SalesRevenueNet,1873390.000,1520144.000,1942333.000
StockIssuedDuringPeriodValueNewIssues,,,124313.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5538475.000,5552277.000,5571529.000
WithdrawalFromContractHoldersFunds,,,137761.000
