,2015-02-28,2015-05-31,2015-08-31
AccountsPayableCurrentAndNoncurrent,1235.000,1235.000,1235.000
AdditionalPaidInCapital,0.000,57458.000,57458.000
Assets,2805.000,12855.000,8986.000
AssetsCurrent,2005.000,12355.000,8986.000
Cash,2005.000,12355.000,8786.000
CashAndCashEquivalentsAtCarryingValue,2005.000,12355.000,8786.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,73999999.000,73999999.000,73999999.000
CommonStockSharesIssued,10000000.000,10000000.000,18000000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,18000000.000
CommonStockValue,10000.000,10000.000,18000.000
DepositLiabilitiesAccruedInterest,,678.000,1177.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-26430.000,,
Liabilities,19235.000,34913.000,35712.000
LiabilitiesAndStockholdersEquity,2805.000,12855.000,8986.000
LiabilitiesCurrent,,34913.000,35712.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,18000.000,33000.000,33300.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,99999.000,99999.000,99999.000
PreferredStockSharesIssued,,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000
PreferredStockValue,0.000,,
PrepaidExpenseCurrent,,,200.000
PrepaidExpenseNoncurrent,800.000,500.000,
RetainedEarningsAccumulatedDeficit,26430.000,-89516.000,-101504.000
StockholdersEquity,-16430.000,-22058.000,-26726.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16430.000,-22058.000,-26726.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,,-22058.000,-26726.000
StockholdersEquityNoteSubscriptionsReceivable,,,680.000
