,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,0.000,,,,
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,,,81329.000,,,,617426.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,3906.000,,,,5476.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,404119.000,,,,1266721.000,,,,12377671.000
AffiliateCosts,134794.000,137088.000,145689.000,140679.000,218826.000,245286.000,255957.000,262667.000,299327.000
AmortizationOfFinancingCosts,56080.000,56950.000,59517.000,,,,,,
AmortizationOfIntangibleAssets,279712.000,342415.000,321579.000,2440.000,392319.000,342666.000,240623.000,153351.000,198588.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,-1091293.000,,,,-1713669.000,,,,-527693.000
BusinessAcquisitionsProFormaRevenue,1235194.000,,,,2085925.000,,,,2714090.000
BusinessCombinationAcquisitionRelatedCosts,,,100000.000,,400000.000,300000.000,100000.000,200000.000,700000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,242462.000,,,,124987.000,,,,-51356.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,462441.000,,,,224813.000,,,,64459.000
CapitalExpendituresIncurredButNotYetPaid,281250.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-22247.000,,,,-1973840.000,,,,81385001.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-11715.000,-8301.000,-3923.000,-1965.000,-1328.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-1404554.000,-1312311.000,-663183.000,-728405.000,-1045175.000
CostOfRevenue,423290.000,527919.000,555360.000,698604.000,909932.000,1093115.000,993269.000,1019756.000,1149496.000
CostsAndExpenses,1592434.000,1619962.000,1836662.000,2159038.000,2979250.000,2954341.000,2486959.000,2751160.000,3619475.000
DebtIssuanceCosts,,,,,173597.000,,,,
Depreciation,200135.000,247436.000,401211.000,312231.000,502495.000,488469.000,534244.000,644392.000,679105.000
DepreciationAndAmortization,535927.000,,,,1028660.000,,,,1025932.000
DividendsCommonStock,,,,,159928.000,,,,1300463.000
EarningsPerShareBasicAndDiluted,-1.600,-1.360,-1.260,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-5783.000
GeneralAndAdministrativeExpense,300113.000,289222.000,318957.000,316600.000,581881.000,459151.000,380771.000,443616.000,581134.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,,,,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,311689.000,,,,-11961.000,,,,-56059.000
IncreaseDecreaseInDueToAffiliates,496066.000,,,,489279.000,,,,75189.000
IncreaseDecreaseInOtherOperatingAssets,312971.000,,,,359176.000,,,,870895.000
InterestExpense,132450.000,161605.000,158902.000,198522.000,440268.000,401610.000,347362.000,231721.000,15100.000
InterestPaid,117300.000,,,,386120.000,,,,139361.000
InterestPaidCapitalized,,,,,11630.000,,,,93051.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,1003.000,,,,1983.000
NetCashProvidedByUsedInFinancingActivities,15266387.000,,,,12451639.000,,,,111700120.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15266387.000,,,,12451639.000,,,,111700120.000
NetCashProvidedByUsedInInvestingActivities,-15485016.000,,,,-14056186.000,,,,-29397387.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15485016.000,,,,-14056186.000,,,,-29397387.000
NetCashProvidedByUsedInOperatingActivities,196382.000,,,,-369293.000,,,,-911949.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,196382.000,,,,-369293.000,,,,-911949.000
NetIncomeLossAttributableToNoncontrollingInterest,-31011.000,-28237.000,-24035.000,-17055.000,-12430.000,-8015.000,-3456.000,-1440.000,-1395.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1302893.000,-1154918.000,-1314402.000,-1693559.000,-2021593.000,-1783520.000,-964435.000,-602913.000,-1090197.000
OperatingExpenses,1592434.000,,,,,,,,
OperatingIncomeLoss,-640781.000,-378207.000,-544438.000,-787263.000,-906365.000,-704750.000,-49877.000,-196959.000,-915044.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,115447.000,-32478.000,-91584.000,-144464.000,46417.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-1906861.000,-1815712.000,-1055552.000,-746852.000,-1043847.000
OtherNonoperatingIncomeExpense,-5018.000,5995.000,4057.000,-3268.000,229.000,-10843.000,-22359.000,-7022.000,-13209.000
OtherOperatingIncome,34327.000,50238.000,,,,,,,
OtherSalesRevenueNet,26000.000,39000.000,40000.000,-5000.000,,,,,
PartnersCapitalAccountSaleOfUnits,0.000,,,,,,,,
PaymentsForCapitalImprovements,85016.000,,,,329719.000,,,,722387.000
PaymentsForDepositsOnRealEstateAcquisitions,,,,,253126.000,,,,
PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,-500000.000,,,,-331714.000,,,,0.000
PaymentsOfDebtIssuanceCosts,,,,,54921.000,,,,18218.000
PaymentsOfDividendsCommonStock,,,,,37736.000,,,,422745.000
PaymentsOfDividendsMinorityInterest,,,,,978.000,,,,1981.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,121579.000,,,,276906.000,,,,0.000
PaymentsOfFinancingCosts,100042.000,,,,,,,,
PaymentsOfStockIssuanceCosts,902891.000,,,,1196662.000,,,,9820849.000
PaymentsToAcquireIntangibleAssets,1600000.000,,,,600000.000,,,,5000.000
PaymentsToAcquireRealEstate,15900000.000,,,,13805055.000,,,,28100000.000
PreferredStockAccretionOfRedemptionDiscount,84766.000,94260.000,72896.000,44626.000,29967.000,21551.000,17060.000,8146.000,
PreferredStockDividendsIncomeStatementImpact,414809.000,498128.000,506741.000,474163.000,484055.000,490151.000,379232.000,12266.000,
ProceedsFromIssuanceOfCommonStock,906285.000,,,,11371743.000,,,,129647363.000
ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,,,,,81329.000,,,,
ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,7180000.000,,,,0.000,,,,
ProceedsFromIssuanceOfSecuredDebt,8304614.000,,,,7950000.000,,,,
ProceedsFromSecuredLinesOfCredit,,,,,,,,,5000000.000
ProfitLoss,-834329.000,-590767.000,-758800.000,-1191825.000,-1520001.000,-1279833.000,-571599.000,-583941.000,-1091592.000
PropertyManagementFeeRevenue,3750.000,,,,3750.000,,,,
RealEstateImprovements,85016.000,,,,186726.000,,,,262990.000
RealEstateOtherAcquisitions,14601250.000,,,,1515430.000,,,,28495000.000
RealEstateRevenueNet,917326.000,1191517.000,1238377.000,1360988.000,2055181.000,2229763.000,2418032.000,2537510.000,2686487.000
RelatedPartyTransactionAmountsOfTransaction,764741.000,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,808258.000,,,,1872856.000,,,,13352601.000
RepaymentsOfSecuredDebt,,,,,5302901.000,,,,12647000.000
RestrictedStockExpense,,,,,3906.000,,,,5476.000
Revenues,951653.000,1241755.000,1292224.000,1371775.000,2072885.000,2249591.000,2437082.000,2554201.000,2704431.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,198672.000,,,,457706.000,,,,669605.000
