,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableRelatedParties,54424000.000,80570000.000,79656000.000,100306000.000,70982000.000,195945000.000,96096000.000,302171000.000,155813000.000,49683000.000
AdditionalPaidInCapital,12550951000.000,12550951000.000,12550822000.000,12550822000.000,12550822000.000,12550822000.000,12550822000.000,32550660000.000,32550660000.000,32550660000.000
Assets,12859405000.000,12364626000.000,13085290000.000,13159059000.000,13244868000.000,12599088000.000,14049883000.000,33763620000.000,32398411000.000,32391113000.000
CashAndCashEquivalentsAtCarryingValue,0.000,157207000.000,0.000,0.000,0.000,0.000,0.000,0.000,971349000.000,2106854000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,645.000,645.000,12900000.000,12900000.000,12900000.000,12900000.000,12900000.000,34058028.000,34058028.000,34058028.000
CommonStockSharesOutstanding,645.000,645.000,12900000.000,12900000.000,12900000.000,12900000.000,12900000.000,34058028.000,34058028.000,34058028.000
CommonStockValue,0.000,0.000,129000.000,129000.000,129000.000,129000.000,129000.000,341000.000,341000.000,341000.000
CommonStockValueOutstanding,6.450,6.450,129000.000,129000.000,129000.000,129000.000,129000.000,340580.000,340580.000,340580.000
FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,,,3500000000.000,6200000000.000,6100000000.000,5400000000.000,7300000000.000,,,
FinancingReceivableAcquiredWithDeterioratedCreditQuality,29816000.000,26966000.000,25163000.000,22847000.000,,,,,,
FinancingReceivableAllowanceForCreditLosses,185174000.000,177116000.000,164494000.000,131469000.000,121538000.000,119453000.000,118030000.000,131966000.000,125029000.000,127334000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,0.000,0.000,0.000,0.000,,,,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,71534000.000,64555000.000,59304000.000,53020000.000,47080000.000,45277000.000,45623000.000,56246000.000,50450000.000,53542000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,113640000.000,112561000.000,105190000.000,78449000.000,74458000.000,74176000.000,72407000.000,75720000.000,74579000.000,73792000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,12391070000.000,11714890000.000,12580683000.000,12611963000.000,12731404000.000,11968077000.000,13529738000.000,33016341000.000,30841183000.000,29819815000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,528391000.000,524499000.000,524006000.000,516538000.000,503243000.000,494886000.000,481277000.000,468908000.000,454306000.000,445177000.000
FinancingReceivableModificationsRecordedInvestment,15100000.000,14200000.000,15500000.000,14300000.000,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,321448000.000,312881000.000,308053000.000,285641000.000,267955000.000,263016000.000,241471000.000,228276000.000,216523000.000,
ImpairedFinancingReceivableRecordedInvestment,528391000.000,524499000.000,524006000.000,516538000.000,503243000.000,494886000.000,481277000.000,468908000.000,454306000.000,445177000.000
ImpairedFinancingReceivableRelatedAllowance,113640000.000,112561000.000,105190000.000,78449000.000,74458000.000,74176000.000,72407000.000,75720000.000,74579000.000,73792000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,647657000.000,623544000.000,621542000.000,611900000.000,596070000.000,585202000.000,568982000.000,552433000.000,535404000.000,525716000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,395453000.000,387264000.000,247249000.000,368607000.000,356558000.000,353113000.000,344349000.000,341616000.000,334648000.000,325482000.000
Liabilities,502888000.000,3794000.000,709955000.000,753211000.000,831961000.000,185549000.000,1632013000.000,1373834000.000,4227000.000,3229000.000
LiabilitiesAndStockholdersEquity,12859405000.000,12364626000.000,13085290000.000,13159059000.000,13244868000.000,12599088000.000,14049883000.000,33763620000.000,32398411000.000,32391113000.000
LinesOfCreditCurrent,496692000.000,0.000,706199000.000,749577000.000,828149000.000,182099000.000,1628803000.000,1369954000.000,0.000,0.000
LoansAndLeasesReceivableAllowance,184437000.000,176473000.000,163881000.000,130839000.000,120866000.000,118773000.000,117422000.000,130715000.000,123877000.000,126301000.000
LoansAndLeasesReceivableDeferredIncome,347100000.000,330900000.000,332200000.000,322700000.000,301300000.000,285100000.000,260100000.000,-76100000.000,-65500000.000,-66700000.000
LoansAndLeasesReceivableNetOfDeferredIncome,12949277000.000,12266355000.000,13129852000.000,13151348000.000,13256180000.000,12482597000.000,14028200000.000,33501153000.000,31309993000.000,30277151000.000
LoansAndLeasesReceivableNetReportedAmount,12764840000.000,12089882000.000,12965971000.000,13020509000.000,13135314000.000,12363824000.000,13910778000.000,33370438000.000,31186116000.000,30150850000.000
MortgageLoansOnRealEstate,12890718000.000,,,,13209468000.000,,,,31298770000.000,
MortgageLoansOnRealEstateCarryingAmountOfMortgages,12890718000.000,,,,13209468000.000,,,,31298770000.000,
MortgageLoansOnRealEstateDelinquentPrincipalOrInterestAcquiredFromAffiliates,301518000.000,,,,251357000.000,,,,210127000.000,
MortgageLoansOnRealEstateFederalIncomeTaxBasis1,12900000000.000,,,,13200000000.000,,,,31300000000.000,
OtherAssets,40141000.000,36967000.000,39663000.000,38244000.000,38572000.000,39319000.000,43009000.000,91011000.000,85133000.000,83726000.000
OtherLiabilities,6196000.000,3794000.000,3756000.000,3634000.000,3812000.000,3450000.000,3210000.000,3880000.000,4227000.000,3229000.000
PreferredStockValue,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000,110000.000
RetainedEarningsAccumulatedDeficit,-194544000.000,-190229000.000,-175726000.000,-145213000.000,-138154000.000,-137522000.000,-133191000.000,-161325000.000,-156927000.000,-163227000.000
SharesIssued,11001312.000,11001312.000,23900667.000,23900667.000,23900667.000,23900667.000,23900667.000,45058695.000,45058695.000,45058695.000
SharesOutstanding,11001312.000,11001312.000,23900667.000,23900667.000,23900667.000,23900667.000,23900667.000,45058695.000,45058695.000,45058695.000
StockholdersEquity,12356517000.000,12360832000.000,12375335000.000,12405848000.000,12412907000.000,12413539000.000,12417870000.000,32389786000.000,32394184000.000,32387884000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12356517000.000,12360832000.000,12375335000.000,12405848000.000,12412907000.000,12413539000.000,12417870000.000,32389786000.000,32394184000.000,32387884000.000
