,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-03-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1833000.000,,,,614000.000,,,,980000.000,,,,841000.000,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,2533000.000,,46498000.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,9708000.000,,,2098000.000,,9925000.000,,28313000.000,2972000.000,0.000,15000.000,1500000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1932279.000,1932279.000,,1932279.000,1932279.000,1932279.000,-3864558.000,1932279.000,1932279.000,1932279.000,-3864558.000,1932279.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,2150000.000,673000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,2150000.000,679000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,6000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-184497000.000,,,,,,,,,,,,,,41222000.000,,,341603000.000
CommonStockDividendsPerShareDeclared,,0.160,0.180,,0.260,0.180,0.210,0.210,0.260,0.210,0.210,0.220,0.220,,,,,
ComprehensiveIncomeNetOfTax,,,,,120287000.000,27952000.000,90159000.000,75225000.000,115019000.000,100032000.000,49836000.000,82917000.000,102463000.000,,-197699000.000,27050000.000,136309000.000,139515000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-197699000.000,27050000.000,136309000.000,139515000.000
CostsAndExpenses,,,,,,,,,81049000.000,65193000.000,77877000.000,81586000.000,73770000.000,,52998000.000,58053000.000,130593000.000,38279000.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,,,,,,,,,,,,41000000.000,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,172500000.000,,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,26100000.000,,,,,,,,,
DepletionOfOilAndGasProperties,,,,,,,,,8988000.000,9116000.000,11806000.000,14151000.000,15542000.000,,1066000.000,1258000.000,914000.000,1498000.000
DepreciationDepletionAndAmortization,-25576000.000,,,,-16146000.000,,,,,,,,,,,,,
DividendsCommonStock,,,,,,,,,53243000.000,,,,45061000.000,,,,,
DividendsCommonStockCash,26719000.000,,,,46384000.000,,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,,6738000.000,,,,6891000.000,,6891000.000,,,6891000.000
EarningsPerShareBasic,0.530,0.600,0.220,0.440,0.490,0.400,0.630,0.430,0.460,0.390,0.160,0.300,0.490,,,,,
EarningsPerShareDiluted,0.510,0.590,0.220,0.430,0.480,0.390,0.610,0.390,0.460,0.390,0.160,0.300,0.490,,,,,
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,,,,,,,,,4534000.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,,,,-15589000.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,,,,,15243000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,,,,,,,,0.000,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,,24571000.000,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,,195422000.000,,,,,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,,,,26800000.000,0.000,0.000,0.000,1100000.000,,,,,
GainLossOnInvestments,,,,,,,72440000.000,,94727000.000,24997000.000,5673000.000,31677000.000,77764000.000,,-138032000.000,30511000.000,74436000.000,116906000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,2415000.000
GainsLossesOnRestructuringOfDebt,,,,,16200000.000,0.000,-300000.000,-400000.000,1600000.000,700000.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,8171000.000,10367000.000,8554000.000,10649000.000,12804000.000,19526000.000,23282000.000,-36455000.000,4794000.000,3690000.000,4654000.000,6386000.000,3903000.000,,15776000.000,1415000.000,8047000.000,1667000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,87591000.000,62982000.000,,68860000.000,68272000.000,214980000.000,-149489000.000,483779000.000,538344000.000,554554000.000,-1050455000.000,476011000.000,,,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,1039000.000,633000.000,,803000.000,978000.000,4044000.000,3693000.000,4274000.000,5995000.000,4471000.000,3454000.000,3543000.000,,,,,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,1700000.000,4000000.000,,4400000.000,2300000.000,8400000.000,4500000.000,8000000.000,7400000.000,5500000.000,4200000.000,4200000.000,,,,,
