,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,14652000.000,12830000.000,14280000.000,12281000.000,16297000.000,16757000.000,16514000.000,17940000.000,19290000.000,17970000.000,15955000.000,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,18397000.000,16839000.000,18199000.000,18098000.000,18346000.000,18424000.000,20863000.000
AccountsPayableCurrent,,,4055000.000,4680000.000,4611000.000,4365000.000,4467000.000,5342000.000,6334000.000,7999000.000,6087000.000,6136000.000,6581000.000,7453000.000,7690000.000,7860000.000,5907000.000,7856000.000,8011000.000,11930000.000,11797000.000,13715000.000
AccountsReceivableGrossCurrent,,,52199000.000,48399000.000,46136000.000,48537000.000,46381000.000,46110000.000,44557000.000,48854000.000,48191000.000,46853000.000,44394000.000,46193000.000,45190000.000,49477000.000,49142000.000,52488000.000,53774000.000,55874000.000,51865000.000,50368000.000
AccountsReceivableNetCurrent,35225000.000,35734000.000,33556000.000,31818000.000,29638000.000,31567000.000,30846000.000,30948000.000,28683000.000,33086000.000,33614000.000,32127000.000,29309000.000,30694000.000,29233000.000,32943000.000,32851000.000,35523000.000,36289000.000,38846000.000,35680000.000,35164000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,4012000.000,,,,5933000.000,,,,4037000.000,,,,6108000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-15990000.000,,,,20408000.000,,,,23884000.000,,,,27674000.000,,,,29768000.000,
AcquiredFiniteLivedIntangibleAssetAmount,,,218397000.000,174618000.000,165878000.000,165878000.000,165878000.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,18643000.000,16581000.000,16498000.000,16970000.000,15535000.000,15162000.000,15874000.000,15768000.000,14577000.000,14726000.000,15085000.000,15499000.000,15957000.000,16534000.000,16291000.000,16965000.000,17485000.000,17028000.000,16185000.000,15204000.000
Assets,606963000.000,598470000.000,595340000.000,464607000.000,409105000.000,400536000.000,393761000.000,389990000.000,328885000.000,330844000.000,331093000.000,358810000.000,325780000.000,309190000.000,270446000.000,281179000.000,262630000.000,257881000.000,260803000.000,251006000.000,239799000.000,238907000.000
AssetsCurrent,56096000.000,46466000.000,50121000.000,43693000.000,48481000.000,41486000.000,40119000.000,41790000.000,39511000.000,45446000.000,43866000.000,62304000.000,61240000.000,50575000.000,55906000.000,60560000.000,56432000.000,54183000.000,61573000.000,56447000.000,58747000.000,57911000.000
AssetsNoncurrent,,,,,,,,,,,,287111000.000,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,45800000.000,36700000.000,26300000.000,25100000.000,21300000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,19270000.000,20290000.000,20100000.000,17750000.000,17216000.000,16770000.000,14190000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,32450000.000,30160000.000,25660000.000,18910000.000,9040000.000,8300000.000,7070000.000,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,400000.000,,,,200000.000,,,,1000000.000,,,,900000.000,,,,800000.000,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,1.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,60000.000,,,,2300000.000,,,,2000000.000,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,53200000.000,,35800000.000,,,,,,,,,,,17700000.000,
BusinessCombinationContingentConsiderationLiability,,,,,,,,14600000.000,7600000.000,7900000.000,7200000.000,7900000.000,9100000.000,9400000.000,8200000.000,12600000.000,13100000.000,14300000.000,13400000.000,12000000.000,10700000.000,12400000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,5344000.000,4284000.000,4947000.000,4248000.000,4631000.000,4820000.000,4788000.000,4148000.000,5569000.000,4834000.000,5385000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,2596000.000,4766000.000,4429000.000,3962000.000,7919000.000,8320000.000,9522000.000,9222000.000,6410000.000,5900000.000,7032000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,7992000.000,20503000.000,21722000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,240000.000,583000.000,588000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,,,,,560000.000,1270000.000,1270000.000,,,,,8000000.000,8000000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,49000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,370000.000,370000.000,435000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,403000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,,,,130000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,1662000.000,3364000.000,3937000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,4300000.000,8752000.000,9331000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,2222000.000,5033000.000,5740000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,5770000.000,15470000.000,15982000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,21000.000,81000.000,196000.000,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,239000.000,210000.000,195000.000,192000.000,171000.000,151000.000,129000.000,109000.000,86000.000,69000.000,50000.000,42000.000
CapitalUnitsOutstanding,,,,,23549812.000,,,,23549812.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,16262000.000,4874000.000,10609000.000,5721000.000,10842000.000,1344000.000,875000.000,2348000.000,1407000.000,2725000.000,1411000.000,22081000.000,26422000.000,14613000.000,21128000.000,20498000.000,19085000.000,13429000.000,20405000.000,12062000.000,18571000.000,17436000.000
CommonUnitIssued,,,,,,,,,,,,,23549812.000,,,,23549812.000,,,,23549812.000,
CommonUnitOutstanding,,,,,,,,,,,,,23549812.000,,,,23549812.000,,,,23549812.000,
ConstructionInProgressGross,,,,,2076000.000,,,,,,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,0.062,0.062,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,317663000.000,320861000.000,316836000.000,323486000.000,320852000.000,332473000.000,326493000.000,338921000.000,336739000.000,375660000.000,,375342000.000,375071000.000,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.107,,0.107,0.107,,,,,,,
DebtInstrumentUnamortizedDiscount,,,1116000.000,1044000.000,871000.000,807000.000,1284000.000,1173000.000,1062000.000,952000.000,841000.000,4948000.000,4748000.000,4482000.000,4212000.000,4160000.000,3877000.000,3597000.000,3317000.000,3036000.000,2759000.000,2487000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,3700000.000,
DeferredFinanceCostsNoncurrentGross,,,,,11574000.000,,,,11924000.000,,,,11240000.000,,,,12182000.000,,,,,
DeferredFinanceCostsNoncurrentNet,9944000.000,9313000.000,8759000.000,8234000.000,7562000.000,7115000.000,6972000.000,6481000.000,5991000.000,5622000.000,6052000.000,7635000.000,7203000.000,6762000.000,7123000.000,6603000.000,6074000.000,422000.000,390000.000,358000.000,327000.000,295000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,9810000.000,,,,7407000.000,,,,5195000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,5017000.000,,,,4486000.000,,,,3948000.000,,,,3415000.000,,,,2883000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,-10415000.000,,,,-8136000.000,,,,-8369000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,666000.000,654000.000,654000.000,654000.000,,,,,,
DeferredTaxAssetsNet,,,,,364000.000,,,,479000.000,,,,1441000.000,,,,934000.000,,,,605000.000,
DeferredTaxAssetsNetCurrent,269000.000,269000.000,269000.000,288000.000,153000.000,153000.000,153000.000,153000.000,284000.000,284000.000,284000.000,284000.000,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,3035000.000,3035000.000,3035000.000,557000.000,,,,,,1235000.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,607000.000,,,,1448000.000,,,,2757000.000,,,,3416000.000,,,,3665000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,52000.000,,,,52000.000,,,,5000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,92000.000,,,,74000.000,,,,92000.000,,,,100000.000,,,,121000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,409000.000,,,,340000.000,,,,4000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,150000.000,,,,139000.000,,,,151000.000,,,,154000.000,,,,146000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,,,,,,,,,,,,,350000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,126000.000,,,,238000.000,,,,149000.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,-5628000.000,,,,5906000.000,,,,6117000.000,,,,6543000.000,,,,6569000.000,
DeferredTaxLiabilities,,,,,-10779000.000,,,,8615000.000,,,,,,,,6473000.000,,,,4590000.000,
DeferredTaxLiabilitiesCurrent,,,,,75000.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,-9971000.000,,,,8150000.000,,,,9013000.000,,,,6873000.000,,,,4839000.000,
DeferredTaxLiabilitiesNoncurrent,20840000.000,20840000.000,20840000.000,16898000.000,10493000.000,9367000.000,8573000.000,7805000.000,8451000.000,8794000.000,9257000.000,10957000.000,9115000.000,8247000.000,7976000.000,7469000.000,6473000.000,5077000.000,5456000.000,5990000.000,4590000.000,4196000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,-362000.000,,,,306000.000,,,,425000.000,,,,270000.000,,,,283000.000,
DepositAssetsOrLiabilitiesPresentValueOfExpectedRecoveries,,,800000.000,800000.000,,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,488000.000,488000.000,521000.000,548000.000,508000.000,723000.000,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,4747000.000,5378000.000,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,6018000.000,6613000.000,7235000.000,7933000.000,8633000.000,9320000.000,10048000.000,10780000.000,11473000.000,12151000.000
EmployeeRelatedLiabilitiesCurrent,12377000.000,8539000.000,11000000.000,8633000.000,9008000.000,8581000.000,9442000.000,8212000.000,9273000.000,7179000.000,8572000.000,7746000.000,6518000.000,6787000.000,8469000.000,7967000.000,7030000.000,7844000.000,9205000.000,8559000.000,6914000.000,7720000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,4800000.000,4300000.000,2000000.000,1700000.000,1600000.000,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,300000.000,200000.000,200000.000,200000.000,100000.000,100000.000,,11000.000
FairValueAssumptionsExercisePrice,,,,,,,,2.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,-80134000.000,63745000.000,67740000.000,72449000.000,77153000.000,-81814000.000,80739000.000,85168000.000,89598000.000,94158000.000,95316000.000,100029000.000,104677000.000,109484000.000,114363000.000,119294000.000,124332000.000,129296000.000,134063000.000,133233000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,39497000.000,30266000.000,15547000.000,15547000.000,15547000.000,15547000.000,11246000.000,11246000.000,13203000.000,14784000.000,11842000.000,11842000.000,11842000.000,18952000.000,17869000.000,21210000.000,21509000.000,21522000.000,17271000.000,20350000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,18601000.000,,,,17707000.000,13278000.000,,,18642000.000,,,,19259000.000,,,,14081000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,11580000.000,4991000.000,,13892000.000,9188000.000,4527000.000,,,9138000.000,4735000.000,,13929000.000,9260000.000,4811000.000,,14731000.000,9730000.000,4767000.000,,9948000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,20665000.000,18203000.000,11353000.000,11353000.000,11353000.000,11353000.000,3957000.000,3957000.000,4359000.000,5008000.000,3302000.000,3302000.000,3302000.000,4082000.000,4285000.000,4674000.000,4725000.000,4727000.000,4252000.000,4290000.000
