,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,22168000.000,24063000.000,20331000.000,21242000.000,23315000.000,24337000.000,21049000.000,19693000.000,18523000.000,22474000.000,16934000.000,18031000.000,17400000.000,23049000.000,18502000.000,17128000.000,20671000.000,17469000.000,20431000.000,18690000.000,18131000.000,21832000.000,18557000.000
AccountsReceivableNetCurrent,49346000.000,59599000.000,53086000.000,55491000.000,57117000.000,57461000.000,56969000.000,56878000.000,56477000.000,63042000.000,62079000.000,63618000.000,62165000.000,71575000.000,62213000.000,58750000.000,57782000.000,70821000.000,64057000.000,64680000.000,55851000.000,66086000.000,65177000.000
AccountsReceivableRelatedPartiesCurrent,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,,,,0.000,,,300000.000,0.000,0.000,0.000,0.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,1243000.000,973000.000,372000.000,377000.000,368000.000,404000.000,513000.000,430000.000,476000.000,421000.000,271000.000,257000.000,246000.000,448000.000,306000.000,353000.000,954000.000,,,
AccruedBonusesCurrent,,,,1034000.000,1841000.000,3391000.000,5420000.000,9847000.000,2685000.000,4418000.000,5114000.000,8558000.000,1961000.000,3011000.000,4297000.000,5530000.000,2610000.000,5522000.000,8075000.000,12203000.000,2171000.000,4627000.000,5310000.000
AccruedEmployeeBenefitsCurrent,,,,1714000.000,2287000.000,639000.000,1445000.000,2739000.000,3069000.000,770000.000,1654000.000,2424000.000,3039000.000,814000.000,1638000.000,2508000.000,3239000.000,764000.000,1688000.000,2716000.000,3407000.000,753000.000,1435000.000
AccruedIncomeTaxesCurrent,2274000.000,1771000.000,1044000.000,807000.000,2886000.000,2029000.000,567000.000,1146000.000,2770000.000,2319000.000,1281000.000,1529000.000,3228000.000,593000.000,28000.000,2287000.000,2607000.000,3213000.000,3224000.000,3381000.000,4295000.000,3119000.000,1509000.000
AccruedIncomeTaxesNoncurrent,,,,1297000.000,1299000.000,1291000.000,1292000.000,1243000.000,1249000.000,1252000.000,1252000.000,1512000.000,1500000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,14978000.000,16741000.000,15495000.000,16492000.000,15297000.000,15938000.000,16144000.000,16562000.000,15919000.000,19845000.000,20409000.000,18382000.000,15263000.000,16795000.000,15937000.000,15200000.000,15192000.000,17192000.000,14847000.000,15757000.000,15889000.000,16848000.000,17364000.000
AccruedMarketingCostsCurrent,,,,9963000.000,9969000.000,9358000.000,9972000.000,9986000.000,9820000.000,10087000.000,10127000.000,10140000.000,9557000.000,9237000.000,9288000.000,9259000.000,8690000.000,10484000.000,9506000.000,9763000.000,8916000.000,9919000.000,10361000.000
AccruedPayrollTaxesCurrent,,,,892000.000,1022000.000,1026000.000,1227000.000,1991000.000,2650000.000,1165000.000,1762000.000,1602000.000,2394000.000,975000.000,1288000.000,1189000.000,1630000.000,1057000.000,1496000.000,1744000.000,3052000.000,1152000.000,1383000.000
AccruedProfessionalFeesCurrent,,,,1006000.000,867000.000,1018000.000,1705000.000,1358000.000,1251000.000,1409000.000,1739000.000,1715000.000,1186000.000,1603000.000,1479000.000,1207000.000,1300000.000,1243000.000,1387000.000,1262000.000,1090000.000,1477000.000,1705000.000
AccruedSalariesCurrent,,,,1802000.000,2406000.000,2634000.000,2455000.000,2048000.000,3182000.000,2556000.000,3026000.000,2813000.000,2964000.000,2947000.000,3490000.000,3644000.000,4319000.000,3625000.000,4129000.000,3559000.000,3980000.000,3490000.000,4111000.000
