,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-473000.000,,,,-177000.000,,,,-143000.000,,,,-80000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,4000.000,,,,,,,,1000.000,,,,1000.000,
AdvertisingExpense,224000.000,194000.000,139000.000,106000.000,149000.000,125000.000,122000.000,174000.000,144000.000,112000.000,134000.000,202000.000,82000.000,183000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,13000.000,15000.000,18000.000,28000.000,17000.000,617000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,227000.000,59000.000,,50000.000,150000.000,42000.000,145000.000,49000.000,592000.000
AmortizationOfESOPAward,138000.000,,,,133000.000,,,,168000.000,,,,178000.000,
BankOwnedLifeInsuranceIncome,98000.000,105000.000,131000.000,136000.000,134000.000,137000.000,128000.000,130000.000,130000.000,129000.000,121000.000,123000.000,125000.000,124000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2577000.000,,,,18478000.000,,,,10056000.000,,,,5689000.000,
CommonStockDividendsPerShareCashPaid,0.030,,,,0.040,,,,0.060,,,,0.080,
ComprehensiveIncomeNetOfTax,628000.000,,,,1167000.000,288000.000,426000.000,-678000.000,572000.000,758000.000,1391000.000,1606000.000,912000.000,451000.000
DeferredIncomeTaxExpenseBenefit,-5000.000,,,,-2000.000,,,,,,,,-2000.000,
DepreciationAmortizationAndAccretionNet,199000.000,,,,177000.000,,,,186000.000,,,,151000.000,
DividendIncomeOperating,4000.000,4000.000,7000.000,7000.000,7000.000,7000.000,5000.000,6000.000,5000.000,6000.000,27000.000,24000.000,26000.000,26000.000
DividendsCommonStockCash,189000.000,,,,239000.000,,,,317000.000,,,,425000.000,
EarningsPerShareBasic,0.090,0.120,0.160,0.150,0.140,0.140,0.150,0.120,0.230,0.190,0.190,0.240,0.220,0.030
EarningsPerShareDiluted,0.080,0.120,0.160,0.150,0.140,0.140,0.150,0.110,0.220,0.190,0.190,0.230,0.220,0.030
EmployeeStockOwnershipPlanESOPCompensationExpense,138000.000,,,,133000.000,,,,168000.000,,,,178000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4000.000,,,,,,,,1000.000,,,,1000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4000.000,,,,,,,,-1000.000,,,,-1000.000,
FederalDepositInsuranceCorporationPremiumExpense,60000.000,67000.000,99000.000,84000.000,80000.000,88000.000,88000.000,114000.000,97000.000,99000.000,98000.000,105000.000,90000.000,98000.000
FeesAndCommissionsDepositorAccounts,504000.000,416000.000,388000.000,404000.000,516000.000,504000.000,469000.000,500000.000,570000.000,560000.000,504000.000,534000.000,550000.000,545000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,4000.000,7000.000,102000.000,,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,30000.000,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,,,114000.000,,,,,,,
GainLossOnSalesOfLoansNet,109000.000,197000.000,138000.000,181000.000,195000.000,321000.000,231000.000,163000.000,86000.000,100000.000,40000.000,50000.000,115000.000,103000.000
GainsLossesOnSalesOfOtherRealEstate,,-50000.000,52000.000,,12000.000,,19000.000,,-4000.000,-15000.000,-50000.000,70000.000,44000.000,-9000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,17120000.000,17232000.000,17903000.000,-35257000.000,14284000.000,12046000.000,11104000.000,-25322000.000,10589000.000,9614000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,226000.000,192000.000,192000.000,303000.000,201000.000,145000.000,140000.000,-61000.000,86000.000,74000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,268000.000,234000.000,231000.000,165000.000,158000.000,101000.000,105000.000,-302000.000,40000.000,27000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,815000.000,1054000.000,1394000.000,1536000.000,1253000.000,1224000.000,1310000.000,964000.000,1886000.000,1598000.000,1596000.000,1979000.000,1830000.000,529000.000
IncomeTaxExpenseBenefit,279000.000,360000.000,517000.000,627000.000,492000.000,453000.000,485000.000,347000.000,679000.000,577000.000,575000.000,713000.000,659000.000,359000.000
IncomeTaxesPaid,12000.000,,,,650000.000,,,,1210000.000,,,,590000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,-42000.000,,,,-9000.000,,,,9000.000,,,,-42000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-1627000.000,,,,-378000.000,,,,-1524000.000,,,,450000.000,
IncreaseDecreaseInDeposits,1140000.000,,,,18075000.000,,,,10871000.000,,,,-2114000.000,
IncreaseDecreaseInOtherOperatingAssets,633000.000,,,,143000.000,,,,261000.000,,,,147000.000,
InformationTechnologyAndDataProcessing,194000.000,130000.000,119000.000,150000.000,239000.000,265000.000,275000.000,243000.000,202000.000,212000.000,268000.000,249000.000,275000.000,255000.000
InterestAndDividendIncomeOperating,6242000.000,6112000.000,6206000.000,6273000.000,6209000.000,6121000.000,5924000.000,6094000.000,6149000.000,6428000.000,6434000.000,6501000.000,6615000.000,6486000.000
InterestAndFeeIncomeLoansAndLeases,5526000.000,5418000.000,5450000.000,5411000.000,5456000.000,5400000.000,5268000.000,5446000.000,5509000.000,5728000.000,5699000.000,5793000.000,5924000.000,5810000.000
InterestExpense,1584000.000,1391000.000,1368000.000,1421000.000,1408000.000,1414000.000,1346000.000,1317000.000,1261000.000,1331000.000,1292000.000,1286000.000,1283000.000,1281000.000
InterestExpenseBorrowings,419000.000,345000.000,363000.000,440000.000,450000.000,467000.000,451000.000,453000.000,460000.000,586000.000,566000.000,549000.000,,
InterestExpenseDeposits,1165000.000,1046000.000,1005000.000,981000.000,958000.000,947000.000,895000.000,864000.000,801000.000,745000.000,726000.000,737000.000,731000.000,726000.000
InterestExpenseLongTermDebt,,,,,,,,,,,,,540000.000,544000.000
InterestExpenseShortTermBorrowings,,,,,,,,,,,,,12000.000,11000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,4358000.000,4621000.000,4813000.000,4852000.000,4751000.000,4532000.000,4478000.000,4427000.000,4788000.000,4947000.000,4992000.000,5065000.000,5182000.000,5205000.000
InterestIncomeExpenseNet,4658000.000,4721000.000,4838000.000,4852000.000,4801000.000,4707000.000,4578000.000,4777000.000,4888000.000,5097000.000,5142000.000,5215000.000,5332000.000,5205000.000
InterestIncomeSecuritiesTaxExempt,,,,,,,,,,,,,26000.000,24000.000
InterestIncomeSecuritiesTaxable,,,,,,,,,,,,,635000.000,618000.000
InterestPaidNet,1165000.000,,,,958000.000,,,,801000.000,,,,731000.000,
LaborAndRelatedExpense,2480000.000,2470000.000,2427000.000,2493000.000,2480000.000,2539000.000,2369000.000,2571000.000,2221000.000,2278000.000,2407000.000,2226000.000,2483000.000,2485000.000
MortgageServicingRightsMSRImpairmentRecovery,-28000.000,,,,-42000.000,,,,137000.000,,,,41000.000,
