,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31
AccountsPayable,,,,853.000,,,,
AccountsPayableCurrent,0.000,585.000,482.000,,17833.000,21001.000,40600.000,42333.000
AccruedLiabilitiesCurrent,7717.000,8317.000,9317.000,8567.000,1767.000,1767.000,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,-24856.000,-42983.000
AdditionalPaidInCapital,46060.000,41180.000,41180.000,41180.000,41180.000,41180.000,42600.000,42600.000
Assets,14409.000,8842.000,5901.000,434.000,42815.000,137506.000,170889.000,194463.000
AssetsCurrent,14409.000,8842.000,5901.000,434.000,42815.000,137506.000,140214.000,163788.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,1.000,
Cash,,,5601.000,89.000,42315.000,135101.000,45289.000,51736.000
CashAndCashEquivalentsAtCarryingValue,14409.000,8842.000,5601.000,89.000,42315.000,135101.000,45289.000,51736.000
CommonStockParOrStatedValuePerShare,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,20000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,2440000.000,73200000.000,73200000.000,73200000.000,73200000.000,73200000.000,59000000.000,59000000.000
CommonStockSharesOutstanding,2440000.000,73200000.000,73200000.000,73200000.000,73200000.000,73200000.000,59000000.000,59000000.000
CommonStockValue,2440.000,7320.000,7320.000,7320.000,7320.000,7320.000,5900.000,5900.000
ConvertibleNotesPayable,,,,,250000.000,445000.000,,
ConvertibleNotesPayableCurrent,,,,,,,,795000.000
DeferredTaxAssetsNetNoncurrent,,,0.000,,,,0.000,
DeferredTaxAssetsValuationAllowance,,,,,,,209634.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,220052.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-108643.000,-115395.000,-119233.000,-124321.000,-356853.000,-467495.000,-616571.000,811984.000
DueToRelatedPartiesCurrent,,66835.000,66835.000,66835.000,76815.000,76815.000,,
Goodwill,,,,,,,30675.000,30675.000
GoodwillGross,,,,,,,30675.000,30675.000
InterestPayableCurrent,,,,,4753.000,11918.000,26545.000,45159.000
InterestPayableCurrentAndNoncurrent,,,,,,,,795000.000
LeaseIncentivePayableCurrent,,,,,,,74568.000,73686.000
Liabilities,74552.000,75737.000,76634.000,76255.000,351168.000,556501.000,738960.000,959307.000
LiabilitiesAndStockholdersEquity,14409.000,8842.000,5901.000,434.000,42815.000,137506.000,170889.000,194463.000
LiabilitiesCurrent,74552.000,75737.000,76634.000,76255.000,351168.000,556501.000,738960.000,959307.000
LoansPayable,,,,,,,595000.000,
OtherPrepaidExpenseCurrent,,,,,,,28999.000,28656.000
PreferredStockParOrStatedValuePerShare,,0.000,,,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,25000000.000,,,,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,0.000,,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,,,,0.000,0.000,0.000
PreferredStockValue,,0.000,,,,,,
PrepaidExpenseCurrent,,,300.000,345.000,500.000,2405.000,11224.000,11425.000
StockholdersEquity,-60143.000,-66895.000,-70733.000,-75821.000,-308353.000,-418995.000,-568071.000,-764844.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-60143.000,-66895.000,-70733.000,-75821.000,-308353.000,-418995.000,-568071.000,-764844.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,,,647211.000,
