,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-11-30,2014-11-30,2015-05-31,2015-11-30,2016-02-29,2016-05-31,2016-11-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-143.000,,,-880.000,-18.000,,-27.000,,,2246.000
CostOfServices,,,,,,,,,,-2278.000,597.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,,1768.000,2689.000,2296.000,1906.000,1918.000,1918.000,,2727.000,2794.000,2726.000
GrossProfit,,,,,,,,,,22837.000,7568.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-875.000,,,1026.000,-2350.000,,1750.000,,,-2130.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,2605.000
NetCashProvidedByUsedInFinancingActivities,,2500.000,,,0.000,4250.000,,0.000,,,-3070.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2500.000,,,0.000,4250.000,,0.000,,,-3070.000
NetCashProvidedByUsedInOperatingActivities,,-2643.000,,,-880.000,-4268.000,,-27.000,,,5316.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2643.000,,,-880.000,-4268.000,,-27.000,,,5316.000
NetIncomeLoss,-2392.000,-1768.000,-2689.000,-2296.000,-1906.000,-1918.000,-1918.000,,-2727.000,20043.000,4842.000
OperatingCostsAndExpenses,2392.000,,,,,,,,,,
OperatingExpenses,,1768.000,2689.000,2296.000,1906.000,1918.000,1918.000,,2727.000,2794.000,2726.000
OperatingIncomeLoss,,-1768.000,-2689.000,-2296.000,-1906.000,-1918.000,-1918.000,,-2727.000,20043.000,4842.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,0.000,0.000,,0.000,,,0.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,2500.000,,,0.000,4250.000,,0.000,,,-3070.000
ProfitLoss,,-1768.000,,,-1906.000,-1918.000,,-1777.000,,,4841.000
Revenues,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,25115.000,8165.000
SalesRevenueGoodsNet,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,8165.000
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,25115.000,8165.000
SalesRevenueServicesNet,,,,,,,,,,25115.000,
SellingGeneralAndAdministrativeExpense,2392.000,,,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,130000.000,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,3250.000,,,,,,,
StockholdersEquityPeriodIncreaseDecrease,,-1768.000,,,-1906.000,-1918.000,,-1777.000,,,4841.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12000000.000,,,,,,12400000.000,,12400000.000,12400000.000,12400000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,12007222.000,,,,,,,,
