,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccretionExpense,,,11918.000,,2315.000,,,,
AdvertisingExpense,,,,,8972.000,,,,394.000
AmortizationOfDebtDiscountPremium,,,,,445613.000,241088.000,241088.000,1289847.000,500581.000
AmortizationOfFinancingCosts,,,,,133088.000,,,,39996.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,119879899.000,,210844214.000,,141837251.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6009.000,,1517.000,,324402.000,,,,38690.000
CostOfGoodsSold,,,,1531824.000,690171.000,275656.000,400640.000,401369.000,582990.000
CostOfRealEstateSales,,,265170.000,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,511548.000,,,,
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,,,,,,,,-15646.000
DeferredFinanceCostAmortizationExpense,,,,,-35500.000,,,,
DeferredSalesInducementsAmortizationExpense,,,,,1230.000,1247.000,,,1247.000
Depreciation,,,10551.000,,17417.000,19101.000,25481.000,32377.000,28904.000
DepreciationAndAmortization,,,,,18647.000,,,,30151.000
DerivativeGainLossOnDerivativeNet,,,-102851.000,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,-0.020,0.000
GainLossOnDerivativeInstrumentsNetPretax,,,,377685.000,-119381.000,474463.000,-354967.000,632907.000,358188.000
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,,
GeneralAndAdministrativeExpense,931.000,3746.000,212686.000,361052.000,853589.000,460032.000,432512.000,357098.000,401029.000
GrossProfit,,,,248892.000,1031160.000,699338.000,673021.000,641693.000,736474.000
ImpairmentOfOilAndGasProperties,0.000,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,
IncomeTaxesPaidNet,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,9223.000,,,,350605.000,,,,509545.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,33630.000,,,,,,
IncreaseDecreaseInAccountsReceivable,,,-12092.000,,-126981.000,,,,-42068.000
IncreaseDecreaseInAccruedLiabilities,2772.000,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,102851.000,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,5000.000,,-10066.000,,,,,,
IncreaseDecreaseInInventories,,,-17067.000,,-34246.000,,,,32908.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,2274.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-155398.000,,11882.000,,,,14061.000
InterestAndDebtExpense,,,,50367.000,,,,,
InterestExpense,-2773.000,-2772.000,-20712.000,-85754.000,-305507.000,-684103.000,-732212.000,4729523.000,644621.000
InterestExpenseRelatedParty,,,,,1947.000,1205.000,1607.000,,
InterestPaid,0.000,,6156.000,,3699.000,,,,5821.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,,,,,,,
LiabilitiesFairValueAdjustment,,,,,-119381.000,,,,
LitigationSettlementGross,,,,,-49819.000,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,380000.000,,501281.000,,,,52497.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,380000.000,,501281.000,,,,52497.000
NetCashProvidedByUsedInInvestingActivities,0.000,,-4428.000,,-16260.000,,,,-62166.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,-4428.000,,-16260.000,,,,-62166.000
NetCashProvidedByUsedInOperatingActivities,-6009.000,,-374055.000,,-160619.000,,,,48359.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6009.000,,-374055.000,,-160619.000,,,,48359.000
NetIncomeLoss,-23004.000,,-343294.000,-1037444.000,-841793.000,-1500945.000,-1347255.000,-2310621.000,-712602.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,812602.000
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,,,,,12000.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,2433182.000
NonoperatingIncomeExpense,0.000,0.000,,,,,,,
OperatingExpenses,20231.000,20206.000,697905.000,822897.000,1686827.000,1041717.000,1643031.000,2285307.000,1146997.000
OperatingIncomeLoss,-20231.000,-20206.000,-219731.000,-574005.000,-655667.000,-342379.000,-970010.000,-1643614.000,-410523.000
OtherDepreciationAndAmortization,,,,,23208.000,0.000,0.000,,
OtherExpenses,,,-123563.000,-463439.000,-186126.000,-1158566.000,-377245.000,4110881.000,302079.000
PaymentsToAcquireOilAndGasProperty,0.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,-4428.000,,16260.000,,,,62166.000
ProceedsFromConvertibleDebt,,,400000.000,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,,,,,,100000.000
ProceedsFromLinesOfCredit,,,0.000,,484181.000,,,,
ProceedsFromNotesPayable,0.000,,,,,,,,
ProceedsFromRelatedPartyDebt,0.000,,-20000.000,,75000.000,,,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,,,,,,,,-14237.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,-22400.000,,,,
