,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5951000.000
AdvertisingExpense,41200000.000
AircraftMaintenanceMaterialsAndRepairs,57307000.000
AircraftRental,219770000.000
AllocatedShareBasedCompensationExpense,6100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,101706000.000
ComprehensiveIncomeNetOfTax,340341000.000
CurrentFederalTaxExpenseBenefit,0.000
CurrentStateAndLocalTaxExpenseBenefit,175000.000
DeferredFederalIncomeTaxExpenseBenefit,-156076000.000
DeferredIncomeTaxExpenseBenefit,-172562000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-16486000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,17400000.000
DepreciationDepletionAndAmortization,18637000.000
EarningsPerShareBasic,7.820
EarningsPerShareDiluted,7.660
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2200000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000
FairValueOfAssetsAcquired,11100000.000
FuelCosts,347676000.000
GainLossOnDispositionOfAssets1,-136000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,168150000.000
IncomeTaxExpenseBenefit,-172387000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-238095000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,58853000.000
IncomeTaxReconciliationNondeductibleExpense,732000.000
IncomeTaxReconciliationOtherReconcilingItems,1444000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,4679000.000
IncomeTaxesPaidNet,101000.000
IncreaseDecreaseInAccountsPayable,11999000.000
IncreaseDecreaseInOtherCurrentLiabilities,18725000.000
IncreaseDecreaseInOtherNoncurrentAssets,24145000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-9064000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3691000.000
IncreaseDecreaseInReceivables,-3858000.000
IncreaseDecreaseInRegulatoryLiabilities,24374000.000
IncreaseInRestrictedCash,1025000.000
InterestAndOtherIncome,-2451000.000
InterestCostsCapitalizedAdjustment,4220000.000
InterestExpenseDebt,7286000.000
InterestExpenseRelatedParty,3572000.000
InterestPaid,5258000.000
LaborAndRelatedExpense,289635000.000
LandingFeesAndOtherRentals,143842000.000
NetCashProvidedByUsedInFinancingActivities,158758000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,158758000.000
NetCashProvidedByUsedInInvestingActivities,-254571000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-254571000.000
