,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,100000.000,100000.000,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,-100000.000,100000.000,100000.000,100000.000,0.000,,,,,1238000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,61000.000,,,,-1870000.000,,,,2334000.000,,,,2446000.000,,,,796000.000,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,,0.270
ComprehensiveIncomeNetOfTax,1677000.000,-801000.000,35396000.000,3108000.000,735000.000,17846000.000,35246000.000,3805000.000,1177000.000,24424000.000,37727000.000,3972000.000,367000.000,20807000.000,42643000.000,5196000.000,-3521000.000,23877000.000,44429000.000,5053000.000,-3270000.000,20761000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,39232000.000
CostOfGoodsAndServicesEnergyCommoditiesAndServices,,,,,,,,,,,,,,,,,,,,,,,215763000.000
CostOfRevenue,28259000.000,27516000.000,86499000.000,20407000.000,21053000.000,60751000.000,77602000.000,26108000.000,24717000.000,71654000.000,103293000.000,24879000.000,23400000.000,79644000.000,146102000.000,25419000.000,22934000.000,50835000.000,69303000.000,19997000.000,26395000.000,58695000.000,
CostOfServicesEnergyServices,,,,,,,,,,,,,,,,,,,,,,,71379000.000
CostsAndExpenses,58122000.000,55622000.000,120581000.000,51712000.000,51301000.000,96518000.000,116303000.000,58467000.000,56389000.000,109499000.000,147105000.000,60154000.000,57584000.000,123342000.000,194469000.000,63851000.000,61135000.000,95250000.000,111993000.000,58831000.000,64478000.000,103298000.000,358143000.000
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,600000.000,,,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,,,12901.000,,,,0.000,,,,0.000,,,,,,,,
Depreciation,7523000.000,7615000.000,7157000.000,7878000.000,7975000.000,8052000.000,8225000.000,8249000.000,8654000.000,8647000.000,9056000.000,9164000.000,9342000.000,9762000.000,9591000.000,9711000.000,10421000.000,11642000.000,11210000.000,11490000.000,11735000.000,12997000.000,24323000.000
DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,29521000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,-12000.000,-12000.000,,-12000.000,-12000.000,-12000.000,-10000.000,-12000.000,-12000.000,-12000.000,-10000.000,-12000.000,-12000.000,-12000.000,-10000.000,-12000.000,-12000.000,12000.000,-34000.000,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,,,,,,,,,,,,13683000.000
DirectOperatingMaintenanceSuppliesCosts,3215000.000,3414000.000,3192000.000,3371000.000,3570000.000,3482000.000,3422000.000,3365000.000,3353000.000,2995000.000,3259000.000,3181000.000,3275000.000,3742000.000,3998000.000,3928000.000,4188000.000,4069000.000,4384000.000,4259000.000,4150000.000,4756000.000,4981000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,,,,-30000.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,,,,,,,,,,,,,-16000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,,,,,,0.470
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,,,,,0.470
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.410,0.410,0.410,-0.820,0.410,0.410,0.410,-0.830,0.400,0.400,0.400,-0.800,0.400,0.400,0.400,-0.800,0.400
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.410,0.410,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,,,,,,,,,,,88000.000
ExplorationAbandonmentAndImpairmentExpense,,,,,,,,,,,,,,,,,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,-243000.000,-76000.000,,,-8000.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,,,,,,,,,,,,-8000.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,,,243000.000,76000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,,,,0.000,0.000,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,,,,-584000.000,1035000.000,,4000.000,220000.000,730000.000,,-988000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,,,,,,,,,,,,,,,,,,,183000.000,0.000,0.000,,8187000.000
GasDomesticRegulatedRevenue,,,,,,,,,,,,,,,,,,,,,,,195769000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2685000.000,-1029000.000,56015000.000,5124000.000,781000.000,30032000.000,56284000.000,6090000.000,1420000.000,33275000.000,60184000.000,6190000.000,1508000.000,33496000.000,68759000.000,8518000.000,-6300000.000,32546000.000,71822000.000,6458000.000,-5322000.000,35453000.000,56606000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,37747000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,,,,,,,0.470
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,,,,,,,0.470
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,,,,,,0.000
