,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedAmortizationDeferredFinanceCosts,,,,10710000.000,,,,10061000.000,,,,14822000.000,,,,42797000.000,,,,50479000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,17084000.000,10396000.000,-5325000.000,-3772000.000,-1542000.000,-2860000.000,4675000.000,4562000.000,13318000.000,8841000.000,6689000.000,8412000.000,6511000.000,7173000.000,1736000.000,3329000.000,4823000.000,6146000.000,-1169000.000,-32537000.000,-8298000.000,7676000.000,24318000.000,34549000.000,58716000.000
AdditionalPaidInCapitalCommonStock,2510476000.000,2510710000.000,2759570000.000,2944212000.000,2944664000.000,2944868000.000,3233262000.000,3233354000.000,3495681000.000,3495982000.000,3497588000.000,3497590000.000,3498027000.000,3821811000.000,3824237000.000,3825063000.000,4485386000.000,4530734000.000,4531703000.000,4531703000.000,4531790000.000,4532019000.000,4533492000.000,4533456000.000,4607410000.000
Assets,3525408000.000,3733418000.000,4003313000.000,4383048000.000,4383821000.000,4466552000.000,4646295000.000,4748002000.000,4811269000.000,4748631000.000,4807330000.000,4764666000.000,4778668000.000,6016855000.000,5989122000.000,5968269000.000,6537095000.000,7348026000.000,7352996000.000,7183978000.000,7154151000.000,7265767000.000,7230098000.000,7227754000.000,7220204000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,4703000.000,,,,,,
AvailableForSaleSecurities,,,,16865000.000,,,,25177000.000,,,,29078000.000,,,,23993000.000,,,,51472000.000,,,,115612000.000,
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,23819000.000,,,,31312000.000,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,11500000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,13792000.000,,,,18627000.000,,,,18237000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,14810000.000,28082000.000,26845000.000,23560000.000,25302000.000,20405000.000,20985000.000,42382000.000,38989000.000,37336000.000,52258000.000,39233000.000,32967000.000,79392000.000,80750000.000,27594000.000,77794000.000,52231000.000,61408000.000,37656000.000,39199000.000,25633000.000,40773000.000,31749000.000,32272000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,149700000.000,149700000.000,174700000.000,174700000.000,174700000.000,174700000.000,199700000.000,199700000.000,199700000.000,199700000.000,199700000.000,199700000.000,199700000.000,220000000.000,220000000.000,220000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,141863596.000,141873596.000,153446046.000,162646046.000,162666508.000,162675108.000,176553600.000,176553600.000,188075568.000,188085568.000,188168168.000,188167643.000,188187580.000,203755980.000,203872829.000,203910305.000,234996215.000,237398662.000,237471559.000,237471559.000,237471559.000,237484059.000,237546042.000,237544479.000,237544479.000
CommonStockSharesOutstanding,141863596.000,141873596.000,153446046.000,162646046.000,162666508.000,162675108.000,176553600.000,176553600.000,188075568.000,188085568.000,188168168.000,188167643.000,188187580.000,203755980.000,203872829.000,203910305.000,234996215.000,237398662.000,237471559.000,237471559.000,237471559.000,237484059.000,237546042.000,237544479.000,237544479.000
