,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28
AccountsPayableTradeCurrent,13096000.000,13591000.000,14694000.000,13352000.000,14117000.000,14466000.000,16335000.000,15465000.000,14962000.000,16627000.000
AccountsReceivableGrossCurrent,,,,,,,5069000.000,,,
AccountsReceivableNetCurrent,,,,,,,4882000.000,,,
AccruedIncomeTaxesCurrent,0.000,,0.000,482000.000,307000.000,1945000.000,481000.000,2880000.000,0.000,0.000
AccruedSalariesCurrent,,,,,,,1243000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,88508000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-17000.000,-10000.000,-6000.000,-4000.000,-9000.000,1000.000,1000.000,-10000.000,-5000.000,-1000.000
AdditionalPaidInCapitalCommonStock,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000,5271000.000
AllowanceForDoubtfulAccountsReceivableCurrent,169000.000,174000.000,226000.000,232000.000,210000.000,208000.000,187000.000,193000.000,185000.000,176000.000
Assets,128358000.000,132262000.000,135063000.000,137706000.000,139836000.000,146496000.000,90047000.000,96808000.000,97479000.000,106034000.000
AssetsCurrent,83884000.000,87912000.000,91124000.000,93935000.000,96792000.000,103090000.000,47312000.000,53576000.000,52129000.000,55020000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,1756000.000,,,
AvailableForSaleSecuritiesCurrent,28906000.000,32679000.000,30413000.000,49168000.000,60332000.000,54378000.000,1759000.000,12326000.000,15548000.000,5510000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,1759000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,3000.000,,,
CashAndCashEquivalentsAtCarryingValue,28153000.000,26841000.000,30675000.000,19736000.000,12406000.000,21742000.000,16037000.000,14355000.000,10926000.000,20206000.000
CommonStockParOrStatedValuePerShare,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250,0.250
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,,,,,,,4428200.000,,,
CommonStockSharesOutstanding,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000,3071000.000
CommonStockValue,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000,1107000.000
CompensatedAbsencesLiability,,,,,,,5303000.000,,,
DeferredIncomeTaxLiabilities,,,,,,,3219000.000,,,
DeferredRentCreditNoncurrent,6297000.000,6287000.000,6287000.000,5879000.000,5793000.000,5682000.000,5527000.000,5512000.000,5640000.000,5768000.000
DeferredTaxAssetsGross,,,,,,,6344000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,3125000.000,,,
DeferredTaxAssetsNetCurrent,1802000.000,1798000.000,1451000.000,1450000.000,1453000.000,1446000.000,1364000.000,1371000.000,1369000.000,1365000.000
DeferredTaxAssetsNetNoncurrent,4293000.000,4293000.000,3531000.000,3531000.000,3531000.000,3531000.000,1761000.000,1761000.000,1761000.000,1761000.000
DeferredTaxAssetsOther,,,,,,,434000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,45000.000,,,
DeferredTaxAssetsStateTaxes,,,,,,,884000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,1132000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,1164000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,2252000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,,433000.000,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,,1096000.000,,,
DeferredTaxLiabilitiesOther,,,,,,,395000.000,,,
DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,,,,,,,1244000.000,,,
DividendsPayableCurrent,,,,,,,768000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,543000.000,570000.000,1306000.000,1346000.000,1468000.000,1996000.000
IncomeTaxesReceivable,,,1522000.000,0.000,373000.000,0.000,0.000,,1898000.000,3121000.000
InventoryNet,15811000.000,17086000.000,19008000.000,16293000.000,15541000.000,17081000.000,19689000.000,16837000.000,15860000.000,16200000.000
LIFOInventoryAmount,,,,,,,16828000.000,,,
LettersOfCreditOutstandingAmount,,,,,,,7644000.000,,,
Liabilities,42766000.000,44070000.000,43304000.000,43797000.000,41805000.000,44147000.000,43853000.000,47039000.000,43627000.000,49216000.000
LiabilitiesAndStockholdersEquity,128358000.000,132262000.000,135063000.000,137706000.000,139836000.000,146496000.000,90047000.000,96808000.000,97479000.000,106034000.000
LiabilitiesCurrent,30245000.000,31790000.000,31085000.000,32748000.000,31484000.000,34342000.000,32978000.000,36412000.000,32499000.000,38131000.000
NumberOfStores,,,,,17.000,17.000,17.000,17.000,16.000,16.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,117006000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,10931000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,9673000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,9809000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,10800000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,11270000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,64523000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,2971000.000,,,
OtherAssetsNoncurrent,3026000.000,3021000.000,2933000.000,2923000.000,2920000.000,2915000.000,2900000.000,2907000.000,2896000.000,2886000.000
OtherLiabilitiesCurrent,17149000.000,18199000.000,16391000.000,18914000.000,17060000.000,17931000.000,16162000.000,18067000.000,17537000.000,20276000.000
OtherLiabilitiesNoncurrent,4996000.000,4765000.000,4704000.000,3942000.000,3300000.000,2895000.000,4120000.000,3887000.000,4260000.000,5317000.000
OtherShortTermBorrowings,,,,,,,,,,1228000.000
PrepaidExpenseAndOtherAssetsCurrent,2774000.000,3618000.000,3147000.000,3304000.000,2484000.000,3804000.000,3581000.000,3810000.000,2336000.000,4413000.000
PropertyPlantAndEquipmentGross,,,,,,,126582000.000,,,
PropertyPlantAndEquipmentNet,37155000.000,37036000.000,37475000.000,37317000.000,36593000.000,36960000.000,38074000.000,38564000.000,40693000.000,46367000.000
ReceivablesNetCurrent,6438000.000,5890000.000,4908000.000,3984000.000,4203000.000,4639000.000,4882000.000,4877000.000,4192000.000,4205000.000
RetainedEarningsAccumulatedDeficit,82984000.000,85577000.000,89140000.000,91288000.000,95415000.000,99723000.000,43568000.000,47154000.000,51232000.000,54194000.000
SelfInsuranceReserve,,,,,,,1967000.000,,,
SignificantPurchaseCommitmentRemainingMinimumAmountCommitted,,,,,,,11098000.000,,,
StockholdersEquity,85592000.000,88192000.000,91759000.000,93909000.000,98031000.000,102349000.000,46194000.000,49769000.000,53852000.000,56818000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,85592000.000,88192000.000,91759000.000,93909000.000,98031000.000,102349000.000,46194000.000,49769000.000,53852000.000,56818000.000
SubordinatedLongTermDebt,1228000.000,1228000.000,1228000.000,1228000.000,1228000.000,1228000.000,1228000.000,1228000.000,1228000.000,0.000
TreasuryStockShares,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000,1357200.000
TreasuryStockValue,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000,3753000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,0.000,,,
