,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-128172.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,15598.000
BankOwnedLifeInsuranceIncome,,54786.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1026373.000
CommonStockDividendsPerShareDeclared,0.010,0.060
ComprehensiveIncomeNetOfTax,1449373.000,75053.000
DeferredIncomeTaxExpenseBenefit,,-40000.000
DepreciationNonproduction,,208720.000
DividendsCommonStock,,-84818.000
EarningsPerShareBasic,0.660,0.090
EarningsPerShareDiluted,0.650,0.090
FederalDepositInsuranceCorporationPremiumExpense,95635.000,89390.000
FeesAndCommissionsDepositorAccounts,1247141.000,1042578.000
FeesAndCommissionsMortgageBanking,247421.000,
GainLossOnInvestments,85614.000,
GainLossOnSaleOfMortgageLoans,,260776.000
GainLossOnSaleOfSecuritiesNet,85614.000,
GainLossOnSalesOfLoansNet,,224577.000
ImpairmentOfInvestments,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1349065.000,486868.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,81460.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.060
IncomeLossFromContinuingOperationsPerDilutedShare,,0.060
IncomeLossFromDiscontinuedOperationsNetOfTax,,45075.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.030
IncomeTaxExpenseBenefit,325000.000,405408.000
IncomeTaxesPaid,,230708.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-29348.000
IncreaseDecreaseInAccruedLiabilities,,1771590.000
IncreaseDecreaseInDeposits,,364391.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,40802.000
InformationTechnologyAndDataProcessing,218950.000,256122.000
InterestAndDividendIncomeOperating,4986912.000,4805601.000
InterestAndDividendIncomeSecurities,507877.000,
InterestAndFeeIncomeLoansAndLeases,4479035.000,4319809.000
InterestExpense,1334720.000,1106051.000
InterestExpenseBorrowings,236856.000,192109.000
InterestExpenseDeposits,1097864.000,913942.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3302192.000,3549550.000
InterestIncomeExpenseNet,3652192.000,3699550.000
InterestIncomeSecuritiesTaxExempt,,107453.000
InterestIncomeSecuritiesTaxable,,359132.000
InterestPaid,,1102017.000
LaborAndRelatedExpense,2033066.000,2019555.000
NetCashProvidedByUsedInFinancingActivities,,-1119696.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1119696.000
NetCashProvidedByUsedInInvestingActivities,,-662359.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-662359.000
NetCashProvidedByUsedInOperatingActivities,,2808428.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2808428.000
NetIncomeLoss,1024065.000,126535.000
NetIncomeLossAvailableToCommonStockholdersBasic,891583.000,126535.000
NoninterestExpense,3999343.000,4690153.000
NoninterestIncome,1960602.000,1627471.000
NoninterestIncomeOtherOperatingIncome,322943.000,360316.000
OccupancyNet,438977.000,437399.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,-51482.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,425308.000,-51482.000
OtherNoninterestExpense,1148464.000,1856898.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,9607293.000
PaymentsForProceedsFromLoansAndLeases,,2114521.000
PaymentsForRepurchaseOfWarrants,,600000.000
PaymentsOfDividends,,13551.000
PaymentsToAcquireAvailableForSaleSecurities,,2827419.000
PaymentsToAcquirePropertyPlantAndEquipment,,123189.000
PreferredStockDividendsAndOtherAdjustments,132482.000,0.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,2926605.000
ProceedsFromSaleOfForeclosedAssets,,1013665.000
ProceedsFromSaleOfLoansHeldForSale,,10351333.000
ProvisionForLoanAndLeaseLosses,350000.000,150000.000
ProvisionForOtherLosses,64251.000,30789.000
RepaymentsOfFederalHomeLoanBankBorrowings,,0.000
ShareBasedCompensation,,15598.000
TransferOfOtherRealEstate,,238927.000
