,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,86461000.000,76410000.000,83844000.000,67183000.000,83470000.000,132424000.000,167160000.000,142135000.000,162100000.000,146251000.000,177807000.000,131415000.000,170444000.000,145217000.000,185185000.000,138226000.000,184778000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-68097000.000,-61725000.000,-60786000.000,-59724000.000,-57159000.000,-55619000.000,-52298000.000,-56003000.000,-57292000.000,-52649000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-67195000.000,-61415000.000,-61178000.000,-60472000.000,-56395000.000,-53794000.000,-51408000.000,-51452000.000,-50868000.000,-50152000.000,-50357000.000,-42011000.000,-44149000.000,-43007000.000,-40095000.000,-32098000.000,-29959000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,902000.000,310000.000,-392000.000,-748000.000,764000.000,1825000.000,890000.000,4551000.000,6424000.000,2497000.000,,,,,,,
AdditionalPaidInCapital,,,,2345763000.000,2505003000.000,6414258000.000,6569442000.000,6651165000.000,6848255000.000,6941629000.000,6980443000.000,7003317000.000,7010181000.000,7017962000.000,7024827000.000,7029679000.000,7035178000.000
Assets,4936459000.000,5058998000.000,5085602000.000,5186839000.000,6633042000.000,11348363000.000,11666562000.000,11562874000.000,12085159000.000,12045004000.000,12012717000.000,12005091000.000,12067484000.000,12206691000.000,12177196000.000,12217408000.000,12447427000.000
AvailableForSaleSecurities,80432000.000,88734000.000,89899000.000,90084000.000,100348000.000,106358000.000,108147000.000,117240000.000,128502000.000,121244000.000,133058000.000,137485000.000,138597000.000,152263000.000,153703000.000,139189000.000,138977000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,,111955000.000,121344000.000,118013000.000,,137485000.000,,,,,
BridgeLoan,26000000.000,,,,,,9100000.000,8100000.000,,,,3100000.000,3500000.000,4900000.000,3600000.000,4700000.000,3700000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,349100000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,15676000.000,15676000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,1747382000.000,1747382000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,94976000.000,94976000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,223438000.000,218402000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,4798000.000,4798000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,107772000.000,107772000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,80358000.000,80358000.000,,,,,,,,,,
