,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,30000.000,,
AccountsPayableAndAccruedLiabilitiesCurrent,7500.000,4784.000,,,6799.000,13138.000,15000.000,10000.000,5000.000,1000.000,4000.000
AccountsReceivableNetCurrent,,,23067.000,12925.000,26605.000,,12594.000,16236.000,18483.000,8170.000,6798.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,792.000,2014.000,3249.000,4484.000,5719.000,6954.000,8163.000
AcquisitionCostsCumulative,88000.000,88000.000,,,,,,,,,
AdditionalPaidInCapital,215235.000,215235.000,629682.000,759508.000,759508.000,1367575.000,1489662.000,1959485.000,2596214.000,2791328.000,2910571.000
AssetRetirementObligationsNoncurrent,,,6113.000,8707.000,8917.000,9133.000,9352.000,9577.000,9809.000,10045.000,10287.000
Assets,155909.000,129783.000,1026100.000,1099965.000,1112926.000,1535827.000,1351945.000,1278916.000,1530189.000,1106057.000,1131740.000
AssetsCurrent,67909.000,41783.000,558541.000,634096.000,627218.000,542228.000,416163.000,321798.000,549430.000,189535.000,219000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,381067.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,-6067.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,375000.000,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,1508.000,5569.000,9438.000,34279.000,40785.000,48214.000,53338.000,56340.000,58913.000
CapitalizedCostsAssetRetirementCosts,,,6067.000,8438.000,8438.000,8438.000,8438.000,8438.000,8438.000,8438.000,8438.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,463000.000,463000.000,463000.000,996954.000,946878.000,946878.000,946878.000,946878.000,946878.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,,467559.000,465869.000,462000.000,971113.000,,,,898976.000,
CapitalizedCostsProvedProperties,,,,,,1005392.000,,,,955316.000,
Cash,67909.000,41783.000,535474.000,598908.000,600613.000,542228.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,,535474.000,598908.000,600613.000,,403569.000,305562.000,500947.000,76365.000,107202.000
CashEquivalentsAtCarryingValue,0.000,0.000,,,,,,,,,
CashUninsuredAmount,,,285474.000,348908.000,348908.000,292228.000,153569.000,55562.000,250947.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,30000.000,,
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
