,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,115892.000,151969.000,180732.000,78756.000,73415.000,26910.000,,,
AccountsPayableOtherCurrent,,,,,,,28688.000,18827.000,5554.000
AccountsPayableRelatedPartiesCurrent,,,,,,,14760.000,3230.000,17875.000
AccruedLiabilitiesCurrent,1630.000,3120.000,3840.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,34392.000,,,,
AdditionalPaidInCapital,730427.000,730427.000,730427.000,730427.000,730427.000,784425.000,790425.000,862421.000,874421.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,10000.000,27632.000,
Assets,889438.000,833042.000,797448.000,550106.000,485515.000,147924.000,51355.000,51194.000,56730.000
AssetsCurrent,802757.000,749021.000,704290.000,460545.000,398608.000,33267.000,14259.000,39713.000,45541.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,114657.000,37096.000,11481.000,11189.000
CapitalLeaseObligationsCurrent,6389.000,6584.000,5011.000,3391.000,1721.000,,,,
CapitalLeaseObligationsNoncurrent,1721.000,0.000,0.000,0.000,,,,,
CapitalLeasedAssetsGross,,,,,17800.000,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,4422.000,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,13378.000,,,,
Cash,,,76241.000,34793.000,12297.000,32994.000,13986.000,39669.000,45497.000
CashAndCashEquivalentsAtCarryingValue,248747.000,167414.000,76241.000,34793.000,12297.000,38519.000,23872.000,51045.000,56686.000
CommonStockHeldBySubsidiary,,,,,-2833.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,30340955.000,30340955.000,30340955.000,30340955.000,30340955.000,32140955.000,32340955.000,35940955.000,36540955.000
CommonStockSharesOutstanding,30340955.000,30340955.000,30340955.000,30340955.000,30340955.000,32140955.000,32340955.000,35940955.000,36540955.000
CommonStockValue,30.000,30.000,30.000,30.000,30.000,32.000,32.000,36.000,36.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.070,
DeferredTaxAssetsGross,,,,,,,,329988.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,329575.000,
DeferredTaxAssetsOther,,,,,,,,413.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,329988.000,
DepositsAssetsNoncurrent,51809.000,51809.000,51809.000,51809.000,51809.000,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,,,,4133.000,3000.000,2050.000,2050.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,5525.000,9886.000,11481.000,11189.000
DisposalGroupIncludingDiscontinuedOperationInventory,,,,,,55828.000,6000.000,,
DueFromRelatedPartiesCurrent,11000.000,5033.000,15365.000,6441.000,6773.000,,,,
DueToRelatedPartiesCurrent,25826.000,25061.000,24691.000,31730.000,35543.000,6770.000,35000.000,35000.000,35000.000
EquityMethodInvestmentOwnershipPercentage,,,,,0.505,,,,
InterestAndDividendsPayableCurrent,6030.000,6217.000,908.000,3196.000,4583.000,2538.000,175.000,963.000,1751.000
InterestPayableCurrent,,,,,,,175.000,963.000,1751.000
InventoryNet,464318.000,526045.000,571462.000,360660.000,339188.000,,,,
InventoryValuationReserves,,,,,,165278.000,,,
Liabilities,293758.000,314903.000,336575.000,246684.000,273757.000,136618.000,136804.000,104168.000,106328.000
