,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,7782000.000,7782000.000,7782000.000,,,,,,
AccountsPayableAndAccruedLiabilities,600.000,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,600.000,2000.000,600.000,1026.000,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,9357.000,12245.000,9395.000,171164.000,164826.000,175884.000,187460.000,294695.000,132461.000
AccountsReceivableNetCurrent,,,,,,94860.000,1032.000,37093.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,39379.000,39379.000,102882.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,11073.000,25900.000,40641.000,,,,,30261.000,35955.000,35430.000,40950.000,44595.000,47747.000,48669.000,54505.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,2050.000,8564.000,-3905.000,,,,2009.000,-1700.000,-12212.000,20231035.000,20233011.000,20225519.000,20225356.000,2987604.000,2273606.000
AdditionalPaidInCapital,45350.000,45350.000,41850.000,41850.000,41850.000,23500.000,23500.000,23500.000,23500.000,23500.000,41900.000,47700.000,47700.000,47700.000,47700.000,47700.000,47700.000,47700.000,47700.000,313362.000
Assets,33456.000,19850.000,17338.000,13598.000,,497443.000,1000072.000,1304476.000,1000000.000,991653.000,991653.000,8081166.000,8685289.000,8795585.000,39810034.000,39747397.000,40083600.000,40011107.000,13425031.000,12569768.000
AssetsCurrent,33456.000,19850.000,17338.000,13598.000,,323996.000,828278.000,1126985.000,1000000.000,991653.000,991653.000,7876464.000,8481508.000,8605465.000,739048.000,675129.000,1015197.000,954682.000,918952.000,1152390.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,0.010,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,33456.000,19850.000,17338.000,13598.000,,160122.000,753098.000,880619.000,,,,13917.000,36009.000,3826.000,53090.000,6097.000,1624.000,14877.000,22321.000,201103.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,250000000.000,250000000.000,250000000.000,250000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,11500000.000,11500000.000,11500000.000,11500000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,46000000.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23531548.000
CommonStockSharesOutstanding,,11500000.000,11500000.000,11500000.000,11500000.000,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000,46000000.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23000118.000,23531548.000
CommonStockValue,,1150.000,4650.000,4650.000,4650.000,23000.000,23000.000,23000.000,23000.000,23000.000,4600.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2353.000
ConvertibleDebt,,,,,,,,,,,,,,,,,,,,178571.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,,,,,178571.000
CostMethodInvestments,,,,,,,,,,,,,,,,,,,,7782000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,1.000,1.000,1.000,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,10894800.000,10894800.000,10894800.000,10894800.000,1606983.000,1225665.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-13644.000,,31162.000,33502.000,47526.000,297277.000,790343.000,1288947.000,-953500.000,-945153.000,-945153.000,,,,,,,,,
