,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,12250.000,7350.000,,,,
AccountsPayableCurrent,15396.000,15396.000,15396.000,15396.000,,,,,,1000.000,,,15396.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,9485.000,9485.000,,,,,,10600.000,9755.000,3000.000,3000.000
AdditionalPaidInCapital,615405.000,619405.000,623405.000,627405.000,742192.000,736405.000,740192.000,756405.000,748192.000,752192.000,5503079.000,5507079.000,774630.000,778630.000,782630.000,786630.000,1006713.000,1006713.000,1009713.000,1009713.000,1009713.000,1009713.000,1009713.000
AssetRetirementObligation,,,,,,,,,,0.000,,,,,,,,,,,,,
Assets,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,7925.000,1890.000,1890.000,1978.000,2313.000,767.000
AssetsCurrent,,,,,,,,,,,0.000,0.000,,0.000,,0.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,7925.000,1890.000,1890.000,1978.000,2313.000,767.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,6095000.000,6095000.000,6095000.000,6095000.000,16095000.000,16095000.000,16095000.000,16095000.000,26095000.000,26095000.000,260950.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000,260983.000
CommonStockValue,6095.000,6095.000,6095.000,6095.000,6095.000,16095.000,16095.000,16095.000,26095.000,26095.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,350002.000,350002.000,,,127071.000,129584.000,130879.000,132042.000,134021.000,135259.000,136316.000
DueToRelatedPartiesCurrent,,,,,,,,,9485.000,,,,,,,,90251.000,102676.000,107176.000,111676.000,126762.000,141147.000,146647.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,90151.000,,,111677.000,126762.000,141147.000,146647.000
Liabilities,,,,,,,,,,,,,,,,,90251.000,114926.000,114526.000,122276.000,136517.000,144147.000,149647.000
LiabilitiesAndStockholdersEquity,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,7925.000,1890.000,1890.000,1978.000,2313.000,767.000
LiabilitiesCurrent,100787.000,100787.000,100787.000,100787.000,,,,,9485.000,10485.000,9485.000,9485.000,9485.000,9485.000,,,90251.000,114926.000,114526.000,122276.000,136517.000,144147.000,149647.000
NotesPayableCurrent,,,,,,,,,,9485.000,9485.000,9485.000,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,85391.000,85391.000,85391.000,85391.000,,,,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,783772.000,788772.000,,,350002.000,350002.000,,,127071.000,129584.000,130879.000,132042.000,134021.000,135259.000,136316.000
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,350002.000,350002.000,,,848642.000,863892.000,872527.000,880277.000,893475.000,901725.000,908771.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,,,,,,0.001,,,,,,
PreferredStockSharesAuthorized,,,,,,,,,,,,,,,,,20000000.000,,,,,,
PreferredStockSharesIssued,,,,,,,,,,,,,,,,,0.000,,,,,,
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,,0.000,,,,,,
RetainedEarningsAccumulatedDeficit,-722287.000,-726287.000,-730287.000,-734287.000,-748287.000,-752287.000,-764287.000,-772500.000,-783772.000,-788772.000,-5512825.000,-5516825.000,-784376.000,-788376.000,-782891.000,-786891.000,-1097225.000,-1113975.000,-1122610.000,-1130360.000,-1144513.000,-1151808.000,-1158854.000
StockholdersEquity,-100787.000,-100787.000,-100787.000,-100787.000,,,,,-9485.000,-10485.000,-9485.000,-9485.000,-9485.000,-9485.000,,,-90251.000,-107001.000,-112636.000,-120386.000,-134539.000,-141834.000,-148880.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-90251.000,-107001.000,-112636.000,-120386.000,-134539.000,-141834.000,-148880.000
