,2011-10-31,2012-10-31
CashPeriodIncreaseDecrease,-14197.000,-552.000
CurrentFederalTaxExpenseBenefit,,9000.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
ExplorationExpense,6904.000,
GeneralAndAdministrativeExpense,28678.000,26907.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-9000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,17385.000,-17385.000
NetCashProvidedByUsedInFinancingActivities,4000.000,43740.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4000.000,43740.000
NetCashProvidedByUsedInOperatingActivities,-18197.000,-44292.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-18197.000,-44292.000
NetIncomeLoss,-35582.000,-26907.000
ProceedsFromIssuanceOfCommonStock,,28000.000
ProceedsFromRelatedPartyDebt,4000.000,15740.000
StockIssuedDuringPeriodSharesNewIssues,,2800000.000
StockIssuedDuringPeriodValueNewIssues,,28000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,8119399.000
