,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,183800000.000,177800000.000,182800000.000,195400000.000,183800000.000,180500000.000,209100000.000,209300000.000,199800000.000,194700000.000,213600000.000,224500000.000,226100000.000,216700000.000,245600000.000,273200000.000,269100000.000,264500000.000,281700000.000,281200000.000,270800000.000,271100000.000,309100000.000,327700000.000,268300000.000
AccountsPayableCurrent,,,,,,,64800000.000,,,,62400000.000,,,,60600000.000,,,,85500000.000,,,,81900000.000,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,120800000.000,,110700000.000,113300000.000,140300000.000,116200000.000,114000000.000
AccruedAdvertisingCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,7600000.000,,
AccruedInsuranceCurrent,,,,,,,14600000.000,,,,15800000.000,,,,14400000.000,,,,13300000.000,,,,19900000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,164000000.000,,,,180100000.000,,,,192100000.000,,,,205300000.000,,,,210800000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5300000.000,-4700000.000,-4500000.000,-3700000.000,-3100000.000,-2300000.000,-1600000.000,-900000.000,-300000.000,-300000.000,200000.000,-300000.000,-900000.000,-800000.000,-1500000.000,-2100000.000,-2100000.000,-4600000.000,-3500000.000,-6000000.000,-7000000.000,-6400000.000,-2100000.000,-1700000.000,-2000000.000
AdditionalPaidInCapitalCommonStock,470400000.000,475400000.000,482600000.000,488400000.000,490400000.000,497500000.000,499000000.000,503600000.000,505700000.000,508500000.000,510500000.000,515400000.000,518100000.000,520500000.000,522600000.000,529100000.000,532400000.000,534900000.000,537200000.000,541100000.000,543500000.000,546600000.000,549400000.000,553100000.000,556400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1300000.000,1300000.000,1300000.000,1200000.000,1300000.000,1400000.000,1000000.000,800000.000,900000.000,1000000.000,1000000.000,900000.000,1100000.000,1200000.000,1200000.000,1000000.000,1100000.000,1100000.000,1300000.000,1200000.000,1100000.000,1400000.000,1900000.000,1500000.000,1500000.000
Assets,1338200000.000,1308900000.000,1419400000.000,1482600000.000,1490400000.000,1490200000.000,1661400000.000,1657600000.000,1755300000.000,1775500000.000,1888600000.000,1883100000.000,1935900000.000,1925500000.000,2192000000.000,2177600000.000,2311800000.000,2243400000.000,2305900000.000,2335500000.000,2372100000.000,2326500000.000,2336100000.000,2399700000.000,2367000000.000
AssetsCurrent,710300000.000,670200000.000,792500000.000,852100000.000,855200000.000,864900000.000,986400000.000,984200000.000,1071700000.000,1010800000.000,1108600000.000,1095600000.000,1123500000.000,1091200000.000,1276700000.000,1284300000.000,1344800000.000,1282000000.000,1343000000.000,1369300000.000,1379500000.000,1337100000.000,1332400000.000,1348600000.000,1318000000.000
AssetsHeldForSaleCurrent,3200000.000,5400000.000,2800000.000,6700000.000,3000000.000,27400000.000,27600000.000,9100000.000,9200000.000,9200000.000,9100000.000,11700000.000,7500000.000,7500000.000,6400000.000,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,26800000.000,27700000.000,16200000.000,,,,49000000.000,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,53900000.000,57300000.000,46600000.000,27600000.000,35000000.000,35000000.000,94300000.000,16100000.000,18300000.000,18300000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,27600000.000,9100000.000,9200000.000,9200000.000,9100000.000,11700000.000,7500000.000,7500000.000,,53900000.000,57300000.000,46600000.000,,,,94300000.000,,,
CapitalLeaseObligations,,,,,,,3900000.000,3800000.000,3800000.000,3700000.000,3700000.000,3700000.000,3700000.000,3600000.000,3600000.000,3600000.000,3500000.000,3500000.000,3500000.000,3400000.000,3400000.000,3400000.000,3400000.000,3300000.000,3300000.000
CashAndCashEquivalentsAtCarryingValue,23200000.000,8200000.000,11400000.000,4300000.000,8700000.000,5900000.000,6200000.000,100000.000,67000000.000,1300000.000,5400000.000,6100000.000,7000000.000,11100000.000,2900000.000,1100000.000,1900000.000,3900000.000,2800000.000,4400000.000,1800000.000,3700000.000,3400000.000,3100000.000,2700000.000
CashSurrenderValueOfLifeInsurance,,,,,,,2400000.000,,,,2500000.000,,,,2700000.000,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,0.000,,,,,,,,,,,,,
