,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2016-03-31,2017-03-31
AmortizationOfFinancingCosts,820000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,0.000,11000.000,,,,,
BusinessCombinationIntegrationRelatedCosts,35000.000,,,,,,
ComprehensiveIncomeNetOfTax,47870000.000,,,,,,
ConversionOfStockSharesConverted1,,0.360,,,,,
CostOfOtherPropertyOperatingExpense,2922000.000,,,,,,
CostOfPropertyRepairsAndMaintenance,4595000.000,,,,,,
DepreciationAndAmortization,33000000.000,90013000.000,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-3621000.000,-3725000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,-1000.000,-4000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-1826000.000,-997000.000,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,-5000.000,,,,,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,-1000.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,28806000.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,651000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,838000.000,1599000.000,,,,,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,0.730,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,0.695,,,,,,
EarningsPerShareBasicAndDiluted,1.040,,,,,,
GainLossOnSaleOfOtherAssets,0.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,-218000.000,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,3100000.000,,,,,
GeneralAndAdministrativeExpense,3976000.000,4342000.000,,,,,
IncomeLossFromContinuingOperations,,9285000.000,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,-534000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,16559000.000,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,16619000.000,9819000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.380,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,29456000.000,5895000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,-314000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,5581000.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.660,,,,,,
IncomeLossFromEquityMethodInvestments,60000.000,,,,,,
InterestExpense,14941000.000,,,,,,
LaborAndRelatedExpense,15085000.000,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.947,,,0.947,0.948,
ManagementFeesBaseRevenue,146000.000,,,,,,
NetIncomeLoss,46075000.000,14866000.000,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,,848000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,46075000.000,,,,,,
NonoperatingIncomeExpense,16000.000,,,,,,
OperatingCostsAndExpenses,89153000.000,,,,,,
OperatingIncomeLoss,32522000.000,,,,,,
OperatingLeasesIncomeStatementLeaseRevenue,125522000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,145000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,2583000.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,-3725000.000,,,,,
OtherCostAndExpenseOperating,9160000.000,,,,,,
OtherRealEstateRevenue,10772000.000,,,,,,
OwnedPropertyManagementCosts,5193000.000,7011000.000,,,,,
PreferredStockDividendRatePerDollarAmount,,,,,,,4.250
PreferredStockDividendRatePercentage,,,,,,,0.085
ProfitLoss,46075000.000,,,,,,
RealEstateRevenueNet,136294000.000,243390000.000,,,,,
RealEstateTaxesAndInsurance,16811000.000,,,,,,
Revenues,136440000.000,243487000.000,,,,,
SalesRevenueNet,136440000.000,243487000.000,,,,,
StockIssuedDuringPeriodSharesAcquisitions,,31916765.000,,,,,
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,435.000,340.000,300.000,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,0.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,40338.000,,,
TreasuryStockSharesAcquired,,6554.000,,,11646.000,18887.000,47480.000
UtilitiesCosts,7580000.000,,,,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,44445000.000,,,,,,
