,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,23866.000,90361.000,86027.000,69093.000,125356.000,156869.000
AccruedLiabilitiesCurrent,387161.000,371416.000,361281.000,363633.000,365507.000,379964.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,-482676.000,700.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,4186.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,107280.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,112166.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2104.000,2630.000
AdditionalPaidInCapitalCommonStock,24842616.000,24974329.000,25173736.000,25276891.000,25802984.000,25441387.000
AdvancesFairValueDisclosure,,,,,,33575.000
AmortizationExpensePerDollarOfGrossRevenue,,,,,55037.000,
AmountOfImpairmentToCarryingAmountOfRegulatoryAssets,,,,,,-325764.000
Assets,1354033.000,812738.000,684610.000,564114.000,537964.000,160820.000
AssetsCurrent,837797.000,324993.000,208519.000,115465.000,87809.000,24398.000
AssetsFairValueDisclosureRecurring,,,,,47274.000,
Capital,,,,,1796185.000,
CapitalUnitsOutstanding,,,,,,120000.000
Cash,782283.000,323286.000,189148.000,76488.000,47274.000,19715.000
ClassOfWarrantOrRightOutstanding,,,,,,92664330.000
CommitmentsAndContingencies,,,,0.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,450000000.000,450000000.000,450000000.000,450000000.000,,450000000.000
CommonStockSharesIssued,174427131.000,176010464.000,179025264.000,186011147.000,,308655169.000
CommonStockSharesOutstanding,174427131.000,176010464.000,168188974.000,184612814.000,,307265836.000
CommonStockValue,174427.000,176010.000,179025.000,184614.000,281966.000,307257.000
ConvertibleDebt,,,,,,534260.000
ConvertibleDebtCurrent,,,,,,122897.000
ConvertibleDebtNoncurrent,465946.000,480971.000,78500.000,0.000,,
ConvertibleNotesPayable,,,,,534260.000,
ConvertibleNotesPayableCurrent,33885.000,33885.000,477640.000,604276.000,574616.000,549163.000
ConvertibleSubordinatedDebtCurrent,,,,,,42500.000
DebtInstrumentFaceAmount,,,,,,2500.000
DebtInstrumentFairValue,,,,,,42500.000
DebtWeightedAverageInterestRate,,,,,,0.050
DeferredFinanceCostsGross,,,,,10699.000,1018.000
DerivativeAssetFairValueGrossLiability,,,,,,65908.000
DerivativeCreditRiskValuationAdjustmentDerivativeLiabilities,,,,,,-42609.000
DerivativeFairValueOfDerivativeLiability,,,,,,15862.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,39161.000
DerivativeLiabilitiesCurrent,66481.000,49521.000,15862.000,22159.000,39733.000,39161.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,25095553.000,25793298.000,26392348.000,26795824.000,27316805.000,28062839.000
DueToAffiliateCurrent,,,,,,700429.000
DueToOfficersOrStockholdersCurrent,,,,,,64167.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,104825.000
DueToOfficersOrStockholdersNoncurrent,,,,,,4930.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,1123676.000
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,104825.000
DueToOtherRelatedPartiesNoncurrent,,,,,,949754.000
DueToRelatedPartiesCurrent,447258.000,416390.000,647364.000,775831.000,445162.000,1123676.000
DueToRelatedPartiesNoncurrent,,,,,,4930.000
FiniteLivedIntangibleAssetsNet,479419.000,457045.000,438540.000,414911.000,415757.000,112166.000
FiniteLivedPatentsGross,,,,,898433.000,921306.000
InvestmentSoldNotYetPurchasedBalanceShares,,,,,,150983492.000
