,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,896432.000,730217.000,503431.000,42469.000,309669.000,105758.000,234378.000,270488.000,166599.000,214290.000,178506.000,122043.000,218502.000,125580.000,186860.000,179496.000,415845.000
AccountsReceivableNetCurrent,86125.000,22754.000,5141.000,11589.000,32562.000,34934.000,43030.000,,,,,,,,,,
AccruedLiabilitiesCurrent,1478779.000,1005338.000,636834.000,1451227.000,473659.000,348436.000,421860.000,878682.000,289969.000,349229.000,492166.000,394436.000,307707.000,335061.000,357728.000,210182.000,332703.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3547242.000,3084913.000,3512426.000,3021281.000,2570752.000,2876562.000,2485247.000,2196252.000,1160674.000,1351351.000,773344.000,816435.000,1115445.000,1123444.000,1149086.000,1344219.000,1511198.000
AdditionalPaidInCapitalCommonStock,30167619.000,31339472.000,32243815.000,32153864.000,32772446.000,33061018.000,33294743.000,33439249.000,33708961.000,33801240.000,33887559.000,33979717.000,34040368.000,34056012.000,34063362.000,34079301.000,34092260.000
Assets,80775306.000,76003124.000,72614929.000,69464877.000,66912243.000,64946089.000,63419637.000,69004700.000,66709737.000,65150776.000,63358752.000,61919836.000,60501771.000,58490996.000,57207692.000,77901555.000,62023217.000
AssetsCurrent,25517491.000,20750174.000,17368013.000,14192923.000,11644234.000,9682030.000,8159527.000,13763531.000,11470336.000,9913145.000,8122876.000,6685712.000,5268962.000,3259512.000,1977531.000,22672714.000,6795376.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,13900000.000,14600000.000,14700000.000,14800000.000,,
CashAndCashEquivalentsAtCarryingValue,24675780.000,19874686.000,16611039.000,13925601.000,11379547.000,9257907.000,7861603.000,13521473.000,11294428.000,9530403.000,7908605.000,6493486.000,5090572.000,2888471.000,1759123.000,22466493.000,6630715.000
CommonStockNoParValue,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116353638.000,162186972.000,162186972.000
CommonStockSharesOutstanding,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,98068638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116313638.000,116353638.000,162186972.000,162186972.000
CommonStockValue,236401096.000,236401096.000,236401096.000,236401096.000,236401096.000,236401096.000,236401096.000,243692185.000,243692185.000,243692185.000,243692185.000,243692185.000,243692185.000,243692185.000,243716531.000,265569796.000,265524796.000
ContractualObligation,23928673.000,19897309.000,20121702.000,18129991.000,19538881.000,18356255.000,17987927.000,17847482.000,17581309.000,17476659.000,16917116.000,17139085.000,17839085.000,17557213.000,17545168.000,17984924.000,3255755.000
ContractualObligationDueAfterFifthYear,491035.000,,,519786.000,520148.000,527858.000,551833.000,519931.000,519930.000,574276.000,556681.000,561966.000,,,,562236.000,562236.000
ContractualObligationDueInFifthYear,491035.000,486035.000,505153.000,514751.000,515113.000,522723.000,546698.000,514718.000,514718.000,569071.000,551476.000,556682.000,,,,556956.000,556956.000
ContractualObligationDueInFourthYear,486035.000,17186035.000,17200266.000,504791.000,505153.000,512664.000,536639.000,504583.000,504583.000,558942.000,541347.000,546477.000,556682.000,556682.000,557162.000,551754.000,551754.000
ContractualObligationDueInNextTwelveMonths,588498.000,,,717073.000,624152.000,,,614187.000,,,,,15136295.000,15236295.000,15336775.000,15225772.000,496603.000
ContractualObligationDueInSecondYear,486035.000,588498.000,696609.000,573686.000,574049.000,581365.000,607690.000,494539.000,494539.000,548912.000,531317.000,14436295.000,541348.000,541348.000,541828.000,541578.000,541578.000
ContractualObligationDueInThirdYear,21386035.000,486035.000,574049.000,15299904.000,16800266.000,16007679.000,15631654.000,15199524.000,14999524.000,15153890.000,14736295.000,541348.000,546477.000,546477.000,546957.000,546628.000,546628.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,203966.000,113413.000,,548015.000,71568.000,0.000,496317.000,496317.000,114445.000,0.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsOther,,,,63539.000,,,,62329.000,,,,55349.000,,,,55582.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,409503.000,,,,148685.000,,,,31438.000,,,,31830.000,
DeferredTaxAssetsValuationAllowance,,,,84160838.000,,,,86861467.000,,,,88888262.000,,,,91596780.000,
DeferredTaxLiabilitiesDerivatives,,,,1801100.000,,,,1822800.000,,,,1996400.000,,,,1824065.000,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,14800000.000,16300000.000,15500000.000,15100000.000,14700000.000,14500000.000,14600000.000,14200000.000,13900000.000,14600000.000,14700000.000,14800000.000,14694169.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,14600000.000,14700000.000,14800000.000,14694169.000,0.000
