,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,6812000.000,13493000.000,24048000.000,24004000.000,32156000.000,39772000.000,37177000.000,25160000.000
AccountsReceivableGross,,,,,,,,2500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-5791000.000,-11935000.000,-8742000.000,10476000.000,12471000.000
AdditionalPaidInCapital,,1263848000.000,,1268541000.000,1269700000.000,1271168000.000,,1274079000.000
AdditionalPaidInCapitalCommonStock,,,1264650000.000,,,,1272642000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,5000000.000
Assets,2773493000.000,2971271000.000,2954969000.000,2927891000.000,2834642000.000,2799161000.000,2812368000.000,2832451000.000
AssetsHeldForSaleNotPartOfDisposalGroup,7563000.000,11229000.000,,112803000.000,19943000.000,49145000.000,66871000.000,38582000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,15035000.000,,,,70103000.000,
BelowMarketLeaseGross,,,194141000.000,184789000.000,184790000.000,182914000.000,167789000.000,165915000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,2100000.000,,,,2100000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,2300000.000,,,,26800000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,2200000.000,,,,2300000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,2200000.000,,,,2200000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,2100000.000,,,,2200000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,26800000.000,,,,0.000,
Cash,1497000.000,10444000.000,,12548000.000,12914000.000,22477000.000,,17891000.000
CashAndCashEquivalentsAtCarryingValue,1497000.000,10444000.000,16995000.000,12548000.000,12914000.000,22477000.000,15813000.000,17891000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,83801000.000,83803000.000,83954000.000,83970000.000,83970000.000,83958000.000,84069000.000
