,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfDebtDiscountPremium,,,,,,,21592.000,2853.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-469621.000,138101.000,,
CashPeriodIncreaseDecrease,-447.000,,-515.000,,,,,,,
CostOfGoodsSold,,,,,,,,51407.000,,
CostOfRevenue,,,,,,,151525.000,144450.000,185472.000,42544.000
DepreciationAndAmortization,,,,,,,11836.000,11105.000,11105.000,11105.000
DepreciationDepletionAndAmortization,,,,,,,11836.000,,,
DepreciationNonproduction,538.000,538.000,538.000,538.000,289.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,-8495.000,,105771.000
EarningsPerShareBasic,,,,,,,-0.000,-0.010,-0.000,-0.010
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.020,,,,
EarningsPerShareDiluted,,,,,,,-0.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,,,,,,8495.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,,,,,,,,-24163.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,-814744.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2060.000,-4901.000,-13463.000,-19876.000,-10123.000,,-188029.000,,,
IncreaseDecreaseInAccountsPayable,,,,,,,-34318.000,-44678.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,4491.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,293470.000,-47073.000,,
IncreaseDecreaseInAccruedLiabilities,897.000,,9648.000,,,,12768.000,-3862.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,,,,-46148.000,,
IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,,,,,,,,12000.000,,
IncreaseDecreaseInInventories,,,,,,,,2574.000,,
InterestExpense,-293.000,268.000,262.000,273.000,303.000,53590.000,34360.000,13677.000,21042.000,444256.000
InterestPaid,293.000,,262.000,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,851000.000,,
NetCashProvidedByUsedInFinancingActivities,178.000,,2762.000,,,,,137090.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,178.000,,2762.000,,,,,137090.000,,
NetCashProvidedByUsedInOperatingActivities,-625.000,,-3277.000,,,,-469621.000,1011.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-625.000,,-3277.000,,,,-469621.000,1011.000,,
NetIncomeLoss,-2060.000,-4901.000,-13463.000,-19876.000,-10123.000,-948250.000,-188029.000,,,
NoncashContributionExpense,,,3000.000,,,,,,,
NonoperatingIncomeExpense,293.000,268.000,262.000,273.000,303.000,,,239676.000,-191283.000,-336282.000
OperatingExpenses,1767.000,4633.000,13201.000,19603.000,9820.000,3459555.000,444378.000,1138838.000,408212.000,575040.000
OperatingIncomeLoss,-1767.000,-4633.000,-13201.000,-19603.000,-9820.000,-894612.000,-148958.000,-1054420.000,-180524.000,-515057.000
OtherExpenses,,,,,,,4711.000,,,
OtherGeneralAndAdministrativeExpense,229.000,15.000,15.000,15.000,15.000,,,,,
OtherNonoperatingExpense,,,,,,,39071.000,,,
OtherNonoperatingIncomeExpense,,,,,,,,261848.000,,2203.000
ProceedsFromConvertibleDebt,,,,,,,,124000.000,,
ProceedsFromLinesOfCredit,,,1741.000,,,,,,,
ProceedsFromNotesPayable,,,,,,,,25500.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,4200.000,,
ProfessionalFees,1000.000,4080.000,12648.000,19050.000,9516.000,,,,,
ProfitLoss,,,-13463.000,,,,,-814744.000,-371807.000,-851339.000
RepaymentsOfConvertibleDebt,,,,,,,,5000.000,,
RepaymentsOfLinesOfCredit,660.000,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,11610.000,,
Revenues,,,,,,,295420.000,84418.000,227688.000,59983.000
SalesRevenueNet,,,,,,,295420.000,84418.000,227688.000,59983.000
SellingGeneralAndAdministrativeExpense,,,,,,,281017.000,983283.000,211635.000,521391.000
StockIssued1,,,,,,,,15320.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,97325435.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,87026331.000,99741560.000,100369011.000,111729779.000
