,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,10899650.000,12379414.000,15161172.000,5950502.000,6163171.000,11769107.000,6260622.000,6753530.000,5055539.000,7244822.000,5240419.000,6278287.000,5988156.000,8693100.000,8420898.000,5477459.000,5600015.000,4021389.000,5178604.000,3271416.000,2539048.000,4062573.000,3302535.000,3390835.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,1139000.000,1419000.000,569000.000,387000.000,884000.000,1449000.000,469000.000,608000.000,586000.000,1110000.000,319000.000,303000.000,237000.000,0.000,140000.000
AccountsReceivableNet,13107671.000,16021581.000,17959441.000,9634929.000,13587974.000,12633128.000,10223591.000,10726416.000,12255619.000,12362792.000,10037140.000,11286799.000,13364483.000,15419860.000,21295183.000,13156338.000,11995756.000,10968237.000,11271047.000,11318009.000,15819019.000,13517892.000,,
AccountsReceivableNetCurrent,,,,,,77543.000,,,,54553.000,,,,54407.000,,,,53605.000,,,,67034.000,11202600.000,11077854.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5465207.000,2191566.000,2302384.000,2411214.000,2518570.000,2631468.000,2747212.000,2862195.000,2981415.000,3130902.000,3277275.000,3421438.000,3560119.000,3704802.000,3847166.000,3975074.000,4106177.000,4241256.000,4374784.000,4516493.000,4661610.000,4819828.000,4996541.000,5184520.000
AdditionalPaidInCapital,7581973.000,15884609.000,15884609.000,15884609.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,15904109.000,16104074.000,15904109.000,15904109.000,15904109.000
AllowanceForDoubtfulAccountsReceivable,,,,,162611.000,126674.000,126674.000,126674.000,126674.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000
AllowanceForDoubtfulAccountsReceivableCurrent,197078.000,269611.000,269611.000,269611.000,269611.000,,213674.000,213674.000,213674.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000
Assets,35315661.000,38778691.000,41386758.000,30224429.000,32308634.000,38247752.000,33363712.000,32814943.000,32167177.000,32399022.000,29582128.000,32043935.000,35225747.000,38952632.000,43169593.000,36121197.000,35309458.000,35274642.000,35394126.000,31921265.000,36400130.000,37023893.000,34473929.000,37929546.000
AssetsCurrent,32073528.000,35680576.000,38133614.000,25184611.000,26985746.000,33124723.000,30122023.000,29299806.000,28668838.000,28878246.000,26085895.000,28652095.000,31743210.000,35484335.000,39820172.000,32574959.000,31936636.000,31993822.000,32064486.000,28657964.000,32163863.000,32691440.000,30060325.000,31790443.000
AssetsFairValueDisclosure,,,,,521167.000,782056.000,1006232.000,633024.000,515485.000,515485.000,824652.000,814245.000,2820810.000,515549.000,503158.000,,,482499.000,,,,708301.000,,
AvailableForSaleSecuritiesEquitySecurities,,,,,194362.000,194466.000,198585.000,,,,,0.000,0.000,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,164006.000,,,,172506.000,,,,172506.000,,,,199035.000,,,,202285.000,,
BusinessAcquisitionContingentConsiderationAtFairValue,39000.000,19500.000,19500.000,19500.000,0.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,,,,,,11898.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,,,,,,,,,,,,,32681.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,,,,,84142.000,,,584918.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,,,,,,,,,,,,,40000.000,,,229597.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,,,,,,,,,,,,577905.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,,,,,,,1359502.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,,,,,,,,,1116906.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,,,,,-626880.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,1056907.000,,,2905173.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,-72045.000,,,
Cash,3772322.000,4244335.000,7362778.000,2432001.000,1373344.000,7568583.000,8271965.000,7615141.000,3483229.000,4035669.000,4532936.000,6421815.000,3389412.000,3782639.000,3519981.000,3614411.000,3315177.000,3853816.000,5927324.000,3198097.000,1830441.000,3227981.000,2836101.000,3466636.000
CashAndCashEquivalentsAtCarryingValue,3772322.000,4244335.000,7362778.000,2432001.000,1373344.000,7568583.000,8271965.000,7615141.000,3483229.000,4035669.000,4532936.000,6421815.000,3389412.000,3782639.000,3519981.000,3614411.000,3315177.000,3853816.000,5927324.000,3198097.000,1830441.000,3227981.000,2836101.000,3466636.000
CashUninsuredAmount,,,,,,,,,,,,,,,,,,,,,,1539429.000,,
CommitmentsAndContingencies,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
CommodityContractAssetCurrent,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,5579830.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6456316.000,6494680.000,6494680.000,6494680.000,6494680.000
CommonStockSharesOutstanding,5490823.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6372309.000,6272494.000,6215894.000,6215894.000,6215894.000,6215894.000,6162207.000,6162207.000,6068119.000,6026283.000,5824938.000,5824938.000,5821554.000
CommonStockValue,5580.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6456.000,6495.000,6456.000,6456.000,6456.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,521167.000,528687.000,530851.000,515458.000,515485.000,515498.000,515511.000,515523.000,515536.000,515549.000,503158.000,525727.000,477478.000,482499.000,452248.000,489826.000,497034.000,489668.000,499563.000,500868.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,538707.000,569790.000,554490.000,521167.000,528687.000,530851.000,515458.000,515485.000,515498.000,515511.000,515523.000,515536.000,515549.000,,525727.000,477478.000,482499.000,452248.000,489826.000,497034.000,489668.000,,
DeferredCompensationLiabilityNoncurrent,606599.000,,,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,9733.000,,,,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,141380.000,146921.000,151858.000,156795.000,161732.000,166668.000,170680.000,174691.000,178703.000,195452.000,200329.000,203433.000,206536.000,209640.000,212744.000,215846.000,218951.000,222055.000,224345.000,226636.000,228927.000,231216.000,233508.000,235798.000
DeferredTaxAssetsDeferredIncome,555150.000,896400.000,254441.000,365978.000,233474.000,702655.000,477443.000,621267.000,513875.000,1330666.000,906606.000,21748.000,19364.000,343657.000,819052.000,1438883.000,1442747.000,997720.000,376973.000,53595.000,85272.000,81545.000,,
DeferredTaxAssetsNet,,,,,,955000.000,,,,1600000.000,,,,618000.000,,,,1260000.000,,,,467000.000,,
