,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,365625.000,235272.000,401747.000,228517.000,438209.000
AccruedLiabilitiesAndOtherLiabilities,1953521.000,2377305.000,3661381.000,3217784.000,4418386.000
AccruedProfessionalFeesCurrentAndNoncurrent,211963.000,105795.000,268372.000,203235.000,743754.000
AccumulatedAmortizationDeferredFinanceCosts,,116793.000,150731.000,184654.000,218577.000
AdditionalPaidInCapitalCommonStock,110690875.000,149846969.000,150033027.000,150075554.000,150091942.000
AdvanceRent,959294.000,834858.000,4091373.000,3394761.000,2398201.000
AllowanceForDoubtfulAccountsReceivable,,0.000,0.000,0.000,0.000
Assets,180849312.000,190286101.000,245187373.000,241322398.000,233780064.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,860000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,25080819.000,25075168.000,,,
CashAndCashEquivalentsAtCarryingValue,3328247.000,14518788.000,6481725.000,2373808.000,1810045.000
CashEquivalentsAtCarryingValue,,,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,10890847.000,16890847.000,16921897.000,16921897.000,16921897.000
CommonStockSharesOutstanding,10890847.000,16890847.000,16921897.000,16921897.000,16921897.000
CommonStockValue,108908.000,168908.000,169219.000,169219.000,169219.000
CommonUnitOutstanding,,3269556.000,3269556.000,3269556.000,3269556.000
DeferredFinanceCostsNet,462038.000,558992.000,527731.000,493808.000,459885.000
DeferredOfferingCosts,5172721.000,,,,
DevelopmentInProcess,23395263.000,19892332.000,16875019.000,18326654.000,14721574.000
DividendsPayableCurrentAndNoncurrent,166425.000,220954.000,139870.000,139870.000,139870.000
FixturesAndEquipmentGross,2707197.000,3898916.000,6017953.000,6070827.000,6113869.000
GeneralPartnersContributedCapital,21145000.000,21145000.000,,,
InterestPayableCurrentAndNoncurrent,15485.000,26719.000,39039.000,43910.000,8509.000
InvestmentBuildingAndBuildingImprovements,1191000.000,1191000.000,1449484.000,1449484.000,1449484.000
Land,110268834.000,110263183.000,149747689.000,149758413.000,144854485.000
LandImprovements,3552861.000,4619110.000,8054463.000,8054463.000,7984183.000
Liabilities,57034404.000,31518470.000,89809061.000,88668852.000,81816587.000
LiabilitiesAndStockholdersEquity,180849312.000,190286101.000,245187373.000,241322398.000,233780064.000
LiabilityForUncertainTaxPositionsCurrent,0.000,0.000,0.000,0.000,0.000
LineOfCredit,52200000.000,27200000.000,80950000.000,80950000.000,75000000.000
ManagementFeePayable,457794.000,,,,
MinorityInterestInOperatingPartnerships,20577876.000,26396547.000,25822678.000,25392015.000,25277620.000
OperatingLeasesFutureMinimumPaymentsReceivable,13664000.000,15739000.000,27605943.000,25500987.000,23335278.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,5301000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,1976000.000,622000.000,1638671.000,1638671.000,1623267.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,2590000.000,1848000.000,4962700.000,4962700.000,4931891.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,3021000.000,3797000.000,7009895.000,7009895.000,6996586.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,4072000.000,4171000.000,7384338.000,7481963.000,7472154.000
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,1383000.000,,6610339.000,4407758.000,2311380.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,622000.000,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,758577.000,764650.000,1257415.000,1482800.000,1864737.000
OtherAssets,414815.000,2099336.000,665126.000,507818.000,514019.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,,,
PreferredStockSharesIssued,29.000,0.000,,,
PreferredStockSharesOutstanding,29.000,0.000,,,
RealEstateAccumulatedDepreciation,,5267852.000,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,,176609000.000,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,,66346000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,42861000.000,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,110263000.000,,,
RealEstateGrossAtCarryingValue,,176610583.000,,,
RealEstateInvestmentPropertyAccumulatedDepreciation,4946170.000,5267852.000,6220230.000,7329371.000,8342238.000
RealEstateInvestmentPropertyAtCost,176007773.000,176610583.000,242710952.000,244226185.000,237061681.000
RealEstateInvestmentPropertyNet,171061603.000,171342731.000,236490722.000,236896814.000,228719443.000
RetainedEarningsAccumulatedDeficit,-7562751.000,-17644793.000,-20646612.000,-22983242.000,-23575304.000
SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionBuildingsAndImprovements,,23485000.000,,,
SECScheduleIIIRealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionLand,,110263000.000,,,
SharesOutstanding,,16890847.000,16921897.000,16921897.000,16921897.000
StockholdersEquity,103237032.000,132371084.000,129555634.000,127261531.000,126685857.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,123814908.000,158767631.000,155378312.000,152653546.000,151963477.000
TaxBasisOfInvestmentsGrossUnrealizedAppreciation,,2737000.000,,,
