,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndOtherReceivablesNetCurrent,,100000.000,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,4149000.000,3982000.000,3895000.000,3844000.000,4268000.000,5870000.000
AccountsPayableCurrent,,,,,62448.000,126660.000,241007.000,158221.000,100021.000,107978.000,1038057.000,,,,,,
AccruedLiabilitiesCurrent,,,,381432.000,152159.000,136152.000,161889.000,81970.000,93700.000,430600.000,202800.000,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,1013000.000,,,,3940000.000,
AdditionalPaidInCapital,199800.000,199800.000,3432490.000,3620709.000,4514388.000,5735094.000,9991918.000,11181512.000,12131908.000,12466806.000,12466806.000,12467000.000,12467000.000,12467000.000,12467000.000,12467000.000,12467000.000
Assets,201275.000,201250.000,2490016.000,1842633.000,2000290.000,2062185.000,5548026.000,5198594.000,5538228.000,5469382.000,6931004.000,169528000.000,163271000.000,157920000.000,154105000.000,150051000.000,147517000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,-75000.000,,,,607000.000,
BelowMarketLeaseGross,,,,,,,,,,,,2548000.000,,,,2548000.000,
BelowMarketLeaseNet,,,,,,,,,,,,2473000.000,,,,1941000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,41000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,1038000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,19424000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,201275.000,101250.000,623539.000,174442.000,175356.000,617995.000,4175202.000,265952.000,633454.000,350819.000,178221.000,4974000.000,2543000.000,958000.000,1687000.000,698000.000,925000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,0.000,,,,0.000,
CommonStockOtherValueOutstanding,,,,,,88.000,158.000,176.000,191.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,20000.000,20000.000,349000.000,367841.000,457298.000,595128.000,1064991.000,1192695.000,1291782.000,1325792.000,1325792.000,1327859.000,1327859.000,1327859.000,1327859.000,1327859.000,1327859.000
CommonStockSharesOutstanding,20000.000,20000.000,,367841.000,457298.000,595128.000,1064991.000,1192695.000,1291782.000,1325792.000,1325792.000,1327859.000,1327859.000,1327859.000,1327859.000,1327859.000,1327859.000
CommonStockValue,200.000,200.000,3490.000,3678.000,4496.000,6180.000,10651.000,11927.000,12905.000,13258.000,13258.000,,,,,,
CommonStockValueOutstanding,,,,,,6092.000,10493.000,11751.000,12714.000,13258.000,13258.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000
CustomerDepositsCurrent,,,,,173509.000,,,,,,,,,,,,
