,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,16262.000,19304.000,15645.000,107670.000,82313.000,45459.000,29685.000,29207.000,28828.000,14490.000,7866.000,15342.000,194985.000,205138.000,156336.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,23689.000,23689.000
AccruedLiabilitiesCurrent,,,,,,,,9738.000,10971.000,3422.000,,,,,126476.000
AccruedPayrollTaxesCurrent,,,,,,337199.000,,,,,10002.000,11662.000,11662.000,15002.000,89648.000
AccruedSalaries,,,,226849.000,337949.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,47155.000
AdditionalPaidInCapital,3463767.000,3463767.000,9299104.000,37175262.000,37338568.000,37498441.000,37840793.000,38712527.000,38753880.000,39677535.000,39793452.000,43112009.000,42839294.000,43608504.000,43419204.000
Assets,724546.000,687639.000,6481613.000,164870.000,59653.000,160362.000,296100.000,278206.000,144961.000,124111.000,72608.000,2577880.000,6734068.000,7043762.000,6172411.000
AssetsCurrent,96966.000,64923.000,452614.000,150193.000,45429.000,143648.000,280101.000,258416.000,126275.000,106541.000,56166.000,62566.000,11025.000,191173.000,14872.000
CapitalLeaseObligations,,,,,,,,,,,,,4996787.000,5156242.000,5247499.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,507777.000,507777.000,555555.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,4489010.000,4648465.000,4691944.000
CapitalizationLongtermDebtAndEquity,,,,,,,,,,,,,259062.000,259062.000,759062.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,2035.000,8713.000,
Cash,,,,22946.000,16812.000,114032.000,54197.000,102786.000,25321.000,24344.000,15643.000,44793.000,9400.000,178888.000,8000.000
CashAndCashEquivalentsAtCarryingValue,36933.000,18239.000,14570.000,22946.000,16812.000,114032.000,54197.000,102786.000,25321.000,24344.000,,,9400.000,178888.000,2424.000
CashEquivalentsAtCarryingValue,,18239.000,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,0.010,0.010
CommonStockParOrStatedValuePerShare,0.001,,0.001,,,,0.001,0.001,0.001,0.001,,,0.001,0.001,0.001
CommonStockSharesAuthorized,2000000000.000,,2000000000.000,,,,2000000000.000,2000000000.000,2000000000.000,2000000000.000,,,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,,,,,,,67052502.000,76054913.000,76554911.000,102267387.000,,,214194576.000,239683331.000,372418542.000
CommonStockSharesOutstanding,9097420.000,,65386182.000,,,,67052502.000,76054913.000,76554911.000,102267387.000,,,214194576.000,239683331.000,372418542.000
CommonStockValue,9097.000,9097.000,65386.000,59098.000,47377.000,54041.000,67052.000,76055.000,76555.000,102267.000,,,214195.000,239683.000,372419.000
CommonStockValueOutstanding,,,,,,,,,,,124913.000,2704.000,,,
ConvertibleDebtNoncurrent,,,,,55000.000,105000.000,,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,50000.000,375737.000,45008.000,,,,,
ConvertibleNotesPayable,0.000,,107143.000,75000.000,123000.000,,,,,,195320.000,61887.000,862758.000,1018578.000,
ConvertibleNotesPayableCurrent,,,,,,81000.000,61439.000,50000.000,248255.000,150118.000,,,140784.000,411607.000,651556.000
ConvertiblePreferredStockParStatedValuePerShare,0.001,,0.001,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,50000.000,394500.000,102280.000,,,1500608.000,1848608.000,
DebtInstrumentFairValue,,,,,,58000.000,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,0.120,,
DebtInstrumentUnamortizedDiscount,,,,,,87000.000,,,-18763.000,-57272.000,,,721974.000,28289.000,20497.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,606971.000,463248.000
DeferredTaxAssetsNet,,,,,,,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,-416000.000,,,,,,,,1513895.000
DeferredTaxAssetsValuationAllowance,,,,,,,416000.000,,,,,,,,1508295.000
Deposits,0.000,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,6500.000
DerivativeLiabilities,,,,,103358.000,4827.000,969675.000,7603.000,,515101.000,247880.000,43568.000,1609539.000,2190156.000,1205133.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,1609539.000,2190156.000,1205133.000
DerivativeLiabilityFairValueNet,,,,,91760.000,143596.000,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,-37596105.000,-38139482.000,-38232036.000,39045527.000,38837395.000,39137652.000,40425464.000,-40401033.000,-40831987.000,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,18000.000,18000.000,,,
DueToRelatedPartiesCurrent,,,,,,,188300.000,,,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,86000.000,,,0.000,,,,,
FilmCosts,,,,,,,,,,,,,780763.000,787575.000,787575.000
FurnitureAndFixturesGross,,,,,,,,,,,,,10321.000,9778.000,
Goodwill,,,3401224.000,,,,,,,,,,,,
InterestPayable,,,,11096.000,16770.000,,,,,,,,,,
InterestPayableCurrent,,,,,,24631.000,26683.000,21950.000,28613.000,26056.000,32208.000,30689.000,20051.000,40722.000,
InventoriesPropertyHeldForSaleCurrent,52964.000,46684.000,18044.000,,,,,,,,,,,,
InventoryNet,15736.000,,,7521.000,7521.000,7520.000,7520.000,7520.000,7521.000,7520.000,9007.000,7510.000,,,
InvestmentOwnedBalancePrincipalAmount,,,,,,,,0.000,50000.000,0.000,,,,,
LandImprovements,,,,,,,,,,,,,159575.000,210865.000,150718.000
LeaseholdImprovementsGross,,,,,,,,,,,,,4996787.000,4996787.000,4979902.000
Liabilities,,,,526615.000,813190.000,839916.000,1433782.000,327019.000,452178.000,769773.000,555276.000,295148.000,7337325.000,8749911.000,9214164.000
LiabilitiesAndStockholdersEquity,724546.000,687639.000,6481613.000,164870.000,59653.000,160362.000,296100.000,278206.000,144961.000,124111.000,72608.000,2577880.000,6734068.000,7043762.000,6172411.000
LiabilitiesCurrent,604497.000,607539.000,731023.000,526615.000,813190.000,839916.000,1433782.000,241460.000,324696.000,724765.000,530276.000,270148.000,2782798.000,4076446.000,4112781.000
LiabilitiesNoncurrent,,,,,,,,,,,25000.000,25000.000,4554527.000,4673465.000,5101383.000
LoansPayable,,,,,,,,,,,,,328860.000,338633.000,
LongTermDebt,,,,,,,,,,,,,,,1114803.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,97015.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,312424.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearsTwoAndThree,,,,,,,,,,,,,,,1264346.000
